Type,Hour,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
avg_weekday,0,0.07332964103733895,0.08859385087922397,0.1038724836268288,0.11188626852912442,0.12491968882392303,0.14951529215508522,0.21928963688286404,0.2890639816106444,0.34067921283658215,0.376799656276603,0.5433087488254384,0.5317792807928502,0.516581574727008,0.5012785734528449,0.4921835012336558,0.4849366384975751,0.4568520889827384,0.38585313447024355,0.31607878974246445,0.2461458910677156
avg_weekday,1,0.07049200947219011,0.08517384246351252,0.0998724691981449,0.10611205222372833,0.11819639842850173,0.14374351959555443,0.2108243495499996,0.27790517950444427,0.32384190044237454,0.35173680000504354,0.5385097898667223,0.5250387127669504,0.5104481471626892,0.4956933763672598,0.4900136881989852,0.4864860182331539,0.45353128985345353,0.38474578639745405,0.317664956443008,0.2503855713234252
avg_weekday,2,0.07226232112489878,0.08730785281192327,0.10236883025295125,0.10964974902392745,0.12230628731062047,0.1473449792627666,0.21610650344401078,0.2848680276252566,0.33418262443118607,0.3669035690889483,0.5782227455358674,0.5599614495552303,0.5450379569670353,0.5298488539360794,0.5280928569513121,0.5283161413664176,0.4872506965846192,0.4161535173104307,0.347391993129185,0.2784094607191665
avg_weekday,3,0.07134575832741048,0.08620582810359916,0.10108304353152793,0.10732395823632454,0.11953211158028014,0.1454851487599491,0.21337874530136294,0.2812723418427773,0.32757876017940274,0.355465295566007,0.5852985746705094,0.568273082790289,0.5535317351908328,0.5385459181273181,0.5362355421821893,0.536122279409328,0.4964291021536628,0.42628033542843713,0.358386738887023,0.29026468772463476
avg_weekday,4,0.07443334515293733,0.08992274289748048,0.10542517245469649,0.1143634506504318,0.12783721908594065,0.1517579949654991,0.22257894246387414,0.29339988996224675,0.34781317522811367,0.3882261490619248,0.6150539230312511,0.5934305784735546,0.5780794113992357,0.562398080178377,0.5627586735672817,0.5647892161489497,0.5188178549780247,0.44531556589015725,0.3744946183917836,0.30345166722927386
avg_weekday,5,0.10786724280426403,0.13025683718651085,0.1526450936798394,0.17570724762676568,0.19830377316948575,0.21982777443198137,0.3224148656443497,0.4250019568567185,0.5292735128519793,0.6349823870478877,0.8582996661688586,0.8198070804033745,0.7976095364276464,0.7748255768486912,0.7779303367753031,0.7808636542036209,0.7117246954169361,0.6052563176341667,0.502669226421799,0.39989709874105805
avg_weekday,6,0.34855118708828564,0.4201143554450065,0.4913964763441571,0.7042427907680504,0.8192755444321113,0.7090054215899979,1.0398771871922237,1.3707489527944472,2.055472624554871,3.042130649719072,2.7211636077117594,2.1721605403368853,2.103598642521961,2.0241639648271637,2.3974829441035075,2.734787365262225,1.8737883476376032,1.48017494205343,1.149303176451206,0.8171907920791942
avg_weekday,7,1.2114896098136965,1.4595944979020483,1.7064990272731912,2.5580267587526766,2.991791023046572,2.4632826727363306,3.6128235116171807,4.762364350498023,7.423213008443398,11.37362868920806,10.840506189775047,8.196056497784218,7.963308337192022,7.676488072294557,9.662272080318665,11.494237266581383,7.260572392011726,5.791905440360499,4.642364601479697,3.4849672853267695
avg_weekday,8,1.7082291594857884,2.058154238935345,2.4064189937441123,3.5909927505694434,4.197720094781652,3.473441207044416,5.0943930219303795,6.71534483681635,10.426723101587703,15.921818078067671,15.67552195644877,11.873414818155187,11.545803348723716,11.140174619179948,14.02115899151669,16.689382647972625,10.567329897034353,8.483354293132846,6.86240247824686,5.2295030786576815
avg_weekday,9,1.7107134988983947,2.0611503162764406,2.4099253926088147,3.5957229170748604,4.203181074435628,3.478497532901446,5.101808984840731,6.725120436779994,10.440641658681482,15.941401261625378,15.700834317397772,11.893727549127277,11.565635853016552,11.159422817896457,14.044292315287208,16.71621959294365,10.585713752290708,8.49873207640673,6.875420624467489,5.2401388237519635
