Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Transmission and Distribution Cost,506928.3344671704,705166.2706318635,793123.7568063297,885092.2206329061,981214.6969600264,1236436.9238035611,2898073.266690398,3769639.4568178374,4462890.503479523,5188617.184336504,6493536.913136473,5163314.254990144,5138287.93448597,5108929.551651844,5075041.456575227,5036418.8930341415,4992849.785682396,4330923.474520802,3633516.6203970686,2899285.5404227227
Distribution Cost,344482.5904124316,504406.1984153372,552345.1943859853,602532.2312391605,655049.7501722337,864781.0266165474,2340221.342102836,3017081.0344481785,3506818.7777283443,4019919.803043418,4986640.084482052,3645995.9642290995,3629977.0491158604,3610878.440377357,3588556.1684419103,3562860.9808599916,3533638.1904467978,3066492.8621167704,2573781.7465748633,2054518.5173920493
Transmission Cost,162445.74405473887,200760.07221652629,240778.56242034445,282559.9893937456,326164.9467877928,371655.89718701376,557851.9245875622,752558.4223696592,956071.7257511786,1168697.3812930856,1506896.828654421,1517318.2907610445,1508310.8853701097,1498051.1112744866,1486485.288133317,1473557.9121741494,1459211.5952355985,1264430.612404031,1059734.873822205,844767.0230306732
Cumulative personal light-duty EV population,27085.287535175634,32708.230028140508,38331.17252110538,43954.11501407025,49577.057507035126,55200.0,80960.2,106720.4,132480.6,158240.80000000002,184001.0,178378.05750703512,172755.11501407024,167132.17252110536,161509.23002814048,155886.2875351756,130126.0875351756,104365.8875351756,78605.68753517559,52845.487535175576
Cumulative personal light-duty LDV population,905070.0,918229.0,934122.0,947285.0,961807.0,975876.0,988130.0,1002652.0,1016267.0,1029889.0,1039868.0,1026709.0,1010816.0,997653.0,983131.0,969062.0,956808.0,942286.0,928671.0,915049.0
EV sales as % of total personal light-duty vehicles,0.003548082029817416,0.006123682102138871,0.0060194947693822335,0.005935850871664677,0.005846227458278921,0.005761943620874859,0.026069646706405023,0.025692064644562616,0.025347866259555818,0.02501259844507516
Peak Demand 5-9 PM,13.933816928757148,16.82756963724032,19.721701076877935,22.705077561917975,25.697066004751754,28.399025051997565,41.65200630461496,54.90498755723189,68.20549900237404,83.46486967985385,106.05998183055696,103.78682039241698,100.884943717734,98.00998888851883,95.65821931800136,95.56115652354113,89.15573386864766,76.06951987135292,62.81653861873584,49.56934011171483
Energy Supply Cost,6802847.562720524,8462011.27939594,9686818.856439702,11066775.710859144,12872276.254568705,15741060.633294024,24802953.080986805,35010777.2618159,46077591.16055028,57439642.702651106,78046760.07669333,78653038.40881246,78992938.94759175,79220123.35206199,79382637.11725515,79438918.45576727,79439495.78986757,69771717.19722168,59466359.220512815,48434939.11920229
Energy Cost,4019106.760405356,5345061.636330381,6380181.225208375,7780645.021556463,9497172.020068932,12063567.536686923,19439523.991193708,28604519.750627,38797748.297377795,49058372.96710486,68111991.59725907,69416030.41400157,69822985.14786766,70123963.89707151,70320043.45748353,70405675.32467677,70345051.29179989,61749967.9935377,52519804.1530144,42655790.94698144
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,2783740.8023151825,3116949.6430655713,3306637.631231329,3286130.689302742,3375104.2344997283,3677493.096607071,5363429.089793068,6406257.511188932,7279842.863172437,8381269.735546275,9934768.479434256,9237007.994810615,9169953.799724212,9096159.454990614,9062593.659771966,9033243.131090524,9094444.498067427,8021749.203683894,6946555.067498448,5779148.17222085
