Type,Hour,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
avg_weekday,0,0.03036928031048554,0.03670731187940976,0.04305710276656704,0.043483700409325574,0.04800291927131857,0.06194904505686,0.0908585994167286,0.11976815377659576,0.1338722430292207,0.135343164043534,0.2581064087174236,0.2621201516619053,0.2557605700305197,0.2495430379624263,0.23827052241329516,0.22850489347179387,0.23003933811955843,0.20165843083022472,0.17274887647035733,0.14378640508409438
avg_weekday,1,0.020134330444238582,0.024357668407837003,0.028596327914793745,0.02511749391436044,0.02697105012718228,0.04110718601880409,0.06029053949424624,0.07947389296968792,0.07936679345389905,0.062799587060942,0.17691624538606757,0.18139534793196907,0.17716725018370919,0.17305409822052417,0.1654679418487619,0.15984515002225677,0.16023961720879845,0.1412750974428178,0.12209174396737607,0.10281594565951432
avg_weekday,2,0.01715633378956804,0.020756906353407652,0.024371202365113736,0.021072968918703562,0.022550937019596203,0.03503036482629382,0.05137786841189774,0.06772537199750123,0.06679449051746238,0.051120354175827394,0.12983998600562005,0.1302023216135279,0.12662613966262573,0.12306673199587516,0.1202221983404911,0.11913624280935323,0.11274197697978444,0.09601299493681659,0.07966549135121283,0.06320631093354136
avg_weekday,3,0.017053914869477244,0.020627417045458285,0.024212593351677397,0.02191748578511308,0.02368535127377291,0.03481183237153684,0.05105735414492078,0.06730287591830483,0.06885018777231607,0.0578558498119901,0.10845398998575796,0.10876289230263465,0.10520790736145301,0.10167390237861341,0.09845013705496157,0.09672234200466436,0.09131191957692732,0.07478685137165181,0.0585413295982677,0.04220305595385178
avg_weekday,4,0.019877948024446493,0.024034810580405713,0.028202319538248168,0.027007213549976705,0.02951739807198991,0.040562315444674,0.05949139598552189,0.07842047652636967,0.08394529939871223,0.0780325726223754,0.14259937264749478,0.14454259990779728,0.1403860264142828,0.13629850763253482,0.1302778903474474,0.1256215460669277,0.12380364166810316,0.10495413828661462,0.0860250577457666,0.06702811640593695
avg_weekday,5,0.04058485434769003,0.04896456223974893,0.05732812315469101,0.07382495029125634,0.0847021097001523,0.08263497698618186,0.12119796624640031,0.1597609555066186,0.2186536527948566,0.29489322975849475,0.34911295211137267,0.31162728058511613,0.3034467699774009,0.2945610840755931,0.3152609209293186,0.3338916188169582,0.2736833807480493,0.23097627289185543,0.19241328363163637,0.15375204481106178
avg_weekday,6,0.17627708126651384,0.2124859497905404,0.24855844848032546,0.3533207185429511,0.4106218972203327,0.3586016246781505,0.5259490495279514,0.6932964743777547,1.0323391270080864,1.5178854309965433,1.4831725918132446,1.1688450773094414,1.1344519675284646,1.093701955579992,1.3206320989854567,1.5300872601824849,1.0238889321235554,0.8188530588501334,0.6515056340003291,0.48319398138455916
avg_weekday,7,0.6196997686863225,0.7466550739111997,0.8730122433292247,1.3006516724969435,1.5201205898555787,1.260091421774836,1.8481340852697596,2.4361767487646904,3.7772969837830144,5.761001263857675,5.2672146612347515,3.9925027453666453,3.872856835896564,3.7272980382395926,4.668401431049218,5.532857281967092,3.502817849869033,2.7626646470421603,2.174621983547238,1.5830098863728457
avg_weekday,8,1.3562991775802038,1.63396721608497,1.910258648329813,2.879949539413359,3.370537145907506,2.7575625538371047,4.044425078961095,5.331287604085095,8.351354005838623,12.850324042577652,12.736945307753118,9.562558200863283,9.30361297427722,8.979313927220481,11.409670944407969,13.663624066745376,8.54644350450202,6.871201503549156,5.584338978425152,4.287346525945606
avg_weekday,9,2.066323032278256,2.4893270533451766,2.910225525869474,4.391693213069037,5.140362240263418,4.2011094218926575,6.16162715210927,8.122144882325848,12.73363479153397,19.607139253455806,19.343166513732513,14.496034068931127,14.101612085788876,13.607395169976337,17.319153358112047,20.76109803854763,12.94923430814624,10.39578837803031,8.435270647813706,6.459314301620433
