year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,482,347636,9833,0.0,0.0,337.4,48.2,48.2,48.2,9833,3244.8900000000003,4916.5,7374.75
2012,1372,352472,9833,0.0,0.0,960.4,137.20000000000002,137.20000000000002,137.20000000000002,9833,3244.8900000000003,4916.5,7374.75
2013,2767,357376,9833,0.0,0.0,1936.8999999999999,276.7,276.7,276.7,9833,3244.8900000000003,4916.5,7374.75
2014,4213,362347,9833,0.0,0.0,2949.1,421.3,421.3,421.3,9833,3244.8900000000003,4916.5,7374.75
2015,4432,367388,9833,15603.57,0.0,3102.3999999999996,443.20000000000005,443.20000000000005,443.20000000000005,9833,3244.8900000000003,4916.5,7374.75
2016,5199,372499,9833,11258.79,0.0,3639.2999999999997,519.9,519.9,519.9,9833,3244.8900000000003,4916.5,7374.75
2017,6821,377681,9833,6914.0,29.9,4774.7,682.1,682.1,682.1,9833,3244.8900000000003,4916.5,7374.75
2018,11038,382935,9833,5377.16,31.0,7726.599999999999,1103.8,1103.8,1103.8,9833,3244.8900000000003,4916.5,7374.75
2019,11277,388262,9833,3840.32,32.1,7893.9,1127.7,1127.7,1127.7,9833,3244.8900000000003,4916.5,7374.75
2020,14894,393389,9833,2741.24,33.4,10425.8,1489.4,1489.4,1489.4,9833,3244.8900000000003,4916.5,7374.75
2021,18511,399109,9833,1642.17,34.7,12957.699999999999,1851.1000000000001,1851.1000000000001,1851.1000000000001,9833,3244.8900000000003,4916.5,7374.75
2022,22128,406017,9833,821.08,36.6,15489.599999999999,2212.8,2212.8,2212.8,9833,3244.8900000000003,4916.5,7374.75
2023,25958,411738,9833,0.0,37.5,18170.6,2595.8,2595.8,2595.8,9833,3244.8900000000003,4916.5,7374.75
2024,29149,418050,9833,0.0,39.6,20404.3,2914.9,2914.9,2914.9,9833,3244.8900000000003,4916.5,7374.75
2025,32341,424166,9833,0.0,39.6,22638.699999999997,3234.1000000000004,3234.1000000000004,3234.1000000000004,9833,3244.8900000000003,4916.5,7374.75
2026,34894,429491,9833,0.0,39.5,24425.8,3489.4,3489.4,3489.4,9833,3244.8900000000003,4916.5,7374.75
2027,37235,435804,9833,0.0,39.4,26064.5,3723.5,3723.5,3723.5,9833,3244.8900000000003,4916.5,7374.75
2028,39788,441722,9833,0.0,39.3,27851.6,3978.8,3978.8,3978.8,9833,3244.8900000000003,4916.5,7374.75
2029,42554,447642,9833,0.0,39.2,29787.8,4255.400000000001,4255.400000000001,4255.400000000001,9833,3244.8900000000003,4916.5,7374.75
2030,45320,451980,9833,0.0,39.1,31723.999999999996,4532.0,4532.0,4532.0,9833,3244.8900000000003,4916.5,7374.75
2031,49456,458268,9833,0.0,39.0,34619.2,4945.6,4945.6,4945.6,9833,3244.8900000000003,4916.5,7374.75
2032,52526,464643,9833,0.0,39.0,36768.2,5252.6,5252.6,5252.6,9833,3244.8900000000003,4916.5,7374.75
2033,55595,471107,9833,0.0,38.9,38916.5,5559.5,5559.5,5559.5,9833,3244.8900000000003,4916.5,7374.75
2034,58665,477661,9833,0.0,38.8,41065.5,5866.5,5866.5,5866.5,9833,3244.8900000000003,4916.5,7374.75
2035,61734,484306,9833,0.0,38.7,43213.799999999996,6173.400000000001,6173.400000000001,6173.400000000001,9833,3244.8900000000003,4916.5,7374.75
2036,64804,491043,9833,0.0,38.6,45362.799999999996,6480.400000000001,6480.400000000001,6480.400000000001,9833,3244.8900000000003,4916.5,7374.75
2037,67873,497874,9833,0.0,38.6,47511.1,6787.3,6787.3,6787.3,9833,3244.8900000000003,4916.5,7374.75
2038,70943,504801,9833,0.0,38.5,49660.1,7094.3,7094.3,7094.3,9833,3244.8900000000003,4916.5,7374.75
2039,74012,511823,9833,0.0,38.4,51808.399999999994,7401.200000000001,7401.200000000001,7401.200000000001,9833,3244.8900000000003,4916.5,7374.75
2040,77082,518943,9833,0.0,0.0,53957.399999999994,7708.200000000001,7708.200000000001,7708.200000000001,9833,3244.8900000000003,4916.5,7374.75
