Type,Hour,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
avg_weekday,0,0.004343741233503296,0.005240287368699397,0.006134991526544655,0.007957503537239001,0.009138948145728644,0.008843763863203175,0.012971374960688786,0.017098986058174368,0.02354589324387369,0.03197185997440859,0.09116339458702415,0.08332985432628869,0.08248344584626184,0.08147414086920624,0.08749992177571873,0.09328966425325813,0.07985075119695074,0.07469789761067314,0.07057028651318764,0.06640384413284887
avg_weekday,1,0.00419458237102081,0.005061382209967567,0.00592677028334612,0.007503267632833543,0.0085884251268553,0.008541834814963675,0.012528527892763947,0.01651522097056425,0.022279515905588756,0.02956064171888516,0.08534539809487693,0.07886911416435442,0.07804356432180873,0.0770846748977467,0.08189459202671866,0.08652359980485265,0.07536121933379629,0.07053185533030895,0.06654516225250894,0.06252586312566967
avg_weekday,2,0.0050434673756613434,0.006085742314809559,0.007126339243065426,0.009012153775308318,0.010313966510172922,0.010270594755156912,0.01506414437327274,0.019857693991388366,0.026764083974668826,0.03547336446108246,0.08890422785906915,0.08213971432847589,0.08113929323239358,0.08000196770667195,0.08476337731617947,0.08930975982199027,0.07776562529256503,0.07211509915992603,0.0673215495418105,0.06249647538899428
avg_weekday,3,0.005602205027914879,0.0067602457788021875,0.007916527759580494,0.009958705931098242,0.011388775498580734,0.011408919610410807,0.016733754592741165,0.02205858957507135,0.029597951588441827,0.03902697352076262,0.0909810853980235,0.08426498812542661,0.0831476747599824,0.08189631458725008,0.08640825089998622,0.09069481129630481,0.07928906772786398,0.07312931085358572,0.06780447587125539,0.062449764100214356
avg_weekday,4,0.00632442470583072,0.007630069497615994,0.008933133494144622,0.011536149471418093,0.013240965636383651,0.012876876428533131,0.018886844454535187,0.024896812480537312,0.034156347250934915,0.04618874319880687,0.09710569527017618,0.08966908940661637,0.08840646169154465,0.08699750153275884,0.0918097754257516,0.0962913357746266,0.08399824280885598,0.07710061271696825,0.07109064469096599,0.06505371041915103
avg_weekday,5,0.013836043036407708,0.016686247118335037,0.019528626200387235,0.026312474122621624,0.030372970240398964,0.02816052229483633,0.041303759284551614,0.05444699627426641,0.07744295571592043,0.10884626103730967,0.12341749763355916,0.11292315136807071,0.11011619656032152,0.10712776770613147,0.11136278982576103,0.11459508480740954,0.09951471688546584,0.08543707040772912,0.07229383341801399,0.05915668405917653
avg_weekday,6,0.03608205344235459,0.04347797997225415,0.05084047260853628,0.07504368754591029,0.08761083143294858,0.07337555387141426,0.10762180412510446,0.14186805437879518,0.2182120528199771,0.3304781358927571,0.43712587279138226,0.34484441698911183,0.3380162841996841,0.3292608132689946,0.40250424631198317,0.47146332497867155,0.31918387597387643,0.27322619936147075,0.23897994910777934,0.20437376083995684
avg_weekday,7,0.15401461136995365,0.18555765611691813,0.2169487691423325,0.3248682087997777,0.3799105194283888,0.3131561264196055,0.45931411103442554,0.6054720956492458,0.942932458283588,1.4436314859134476,1.3958530344182074,1.059091235613988,1.029506950378908,0.993033452300102,1.2462143916634854,1.4799261856271062,0.9402884453773854,0.7534351631208067,0.6072771785059876,0.46010976146595023
avg_weekday,8,0.2368364314316915,0.28536278331555487,0.3336628902017229,0.4959230766932158,0.5794427222814605,0.48159211383393263,0.70636348768227,0.9311348615306116,1.4407789771104722,2.193505518195378,1.9572448483802718,1.4777376896291459,1.4319536634716308,1.3764356188825533,1.7289498080160788,2.0524720479296414,1.2895343203168808,1.0076796526328449,0.7829082787845076,0.5568095862313411
avg_weekday,9,0.2373877163416558,0.2860275649216174,0.33444083302445404,0.49698316242640667,0.5806681932849075,0.4827140316088492,0.7080090332167996,0.9333040348247554,1.44389419168464,2.1979272202701825,1.960882514450731,1.4804390363095399,1.4345471185571856,1.3789021205699128,1.7320998320979208,2.0562626047142745,1.291779902270262,1.009285951342549,0.7839909497345912,0.5573651106774596
avg_weekday,10,0.23738227553820465,0.2860210148160255,0.3344331807497272,0.49697081507034657,0.5806536333646463,0.4827029773320414,0.7079928196258857,0.9332826619197329,1.4438586780506868,2.1978699020497636,1.960899026119213,1.480454436333448,1.4345636634789476,1.3789197501772448,1.7321219778094752,2.05629018058285,1.2918015926792898,1.0093121408945875,0.7840222986007473,0.5574015377110424
avg_weekday,11,0.23534742090553043,0.28357132462363605,0.3315713376422148,0.49234556534286394,0.5751986236764954,0.4785687610047212,0.7019290586549078,0.925289356305092,1.4305580190982754,2.1763795994945663,1.967834475034031,1.4867930236377676,1.441331827963808,1.386090772828685,1.741167214856435,2.0675533969553777,1.3005214184796734,1.01968593051122,0.7963256328610382,0.5716025333716652
avg_weekday,12,0.21759704043436878,0.2622029408246955,0.3066085906512667,0.45188086921749765,0.527459506523078,0.44250643709766163,0.6490355245682937,0.8555646120389311,1.3142359687831209,1.9880607797147019,2.023978198697089,1.5396813925751298,1.4979526427269263,1.44625509080003,1.8157763256115211,2.1596366431216434,1.3738940335576897,1.1077729347632956,0.9012438472926548,0.6930865781723786
avg_weekday,13,0.21780215745981227,0.2624498543100235,0.3068970232250286,0.452350533460679,0.5280138682437466,0.44292314030594704,0.6496467138363083,0.8563702873666619,1.315585377961019,1.990251936513686,2.023089957444414,1.538928492894256,1.4971558650998997,1.445418873959044,1.8146741357429617,2.1582329367258293,1.372889171776204,1.1066133118689863,0.8998897383386222,0.6915418412859662
avg_weekday,14,0.21736231616115512,0.2619200371743292,0.30627770157967127,0.4514042987178275,0.5269047575002969,0.4420289951362128,0.6483352482154028,0.8546415012945975,1.3128458071688864,1.9859951768679707,2.022973060871506,1.5391732438525565,1.497489695266056,1.445847575732017,1.8149907099212765,2.1584977811062243,1.3735674813751908,1.10773079332101,0.9014245402418153,0.693491875391745
avg_weekday,15,0.21530876988658185,0.2594455792410614,0.3033842399076279,0.44713081004680183,0.5219152593668844,0.43785297956463226,0.6422101792223246,0.8465673788800157,1.30042030472907,1.9671683847690817,2.0193911082819667,1.5382609841314545,1.4969857605971464,1.4458023537138849,1.8133704005236484,2.155546872904851,1.3745131952957779,1.1108945340693013,0.9065373344116094,0.7005542957891511
avg_weekday,16,0.20828140112137516,0.2509797505284744,0.2934871602276067,0.4321713010862258,0.5044022781700188,0.42356563523163576,0.6212545653680388,0.8189434955044412,1.2570510809372033,1.9003083395569431,2.0093892526547648,1.5365234818929936,1.4966524137119794,1.447023687447709,1.8102312675210706,2.1489710610188704,1.3793033893649813,1.1231021958776393,0.9254132657412387,0.7260873057422307
avg_weekday,17,0.1721133793688788,0.20742641352929603,0.24259198311710442,0.3520357670512071,0.41015713356325656,0.3500629051760426,0.5134462286764215,0.6768295521767994,1.0258905151192774,1.5333905434609214,1.7883703809947562,1.3928525566108745,1.3599443151098256,1.3188346699263527,1.6261027271385324,1.9144740774869315,1.264205688732035,1.0511736185520641,0.8877902950516833,0.7229197194952407
avg_weekday,18,0.1195844372715587,0.14412313599105508,0.16856050183323446,0.2440394503990156,0.28425129625538126,0.24322921478360648,0.35675051880109143,0.4702718228185738,0.7113847858024858,1.061371942039329,1.201135666158174,0.954069439582166,0.930993339045933,0.902852652619166,1.0887523397126466,1.2616668219909393,0.8604766878706062,0.716665537073992,0.603144233056509,0.4887922957849282
avg_weekday,19,0.05381585963455847,0.06485807260848267,0.07585440500397116,0.10996088093427969,0.12809943890081055,0.10945763818182883,0.16054432130141175,0.21163100442099397,0.3204874782723272,0.47863901898978434,0.4993172395211631,0.40278035658608796,0.3922836588789261,0.3798448816878718,0.44873567553293275,0.5117471464594002,0.358393173363213,0.29594421649982094,0.24485753338023902,0.19351236806930616
avg_weekday,20,0.022643838990452747,0.027298169280738614,0.03193607087408991,0.04484914155199157,0.052044496938363646,0.04606971832472594,0.06757163578391732,0.08907355324310803,0.13126139961330163,0.19110058651873624,0.16667783814806605,0.14245572561928943,0.13791470530272293,0.1329249819980272,0.14610600840241694,0.1571817951236051,0.12140670815411503,0.0974893718551146,0.07598745439592329,0.054475637352079234
avg_weekday,21,0.018226679903651528,0.02197157721049982,0.025702718662355732,0.03636271310950506,0.04223522728656359,0.03708030244914277,0.0543866292862965,0.07169295612345035,0.10631974602679332,0.15572611837599692,0.15626007887599144,0.13706334826422664,0.13340571027058515,0.12939527652317054,0.13958252390592013,0.14800704038423382,0.12004639865534304,0.10087111487876879,0.08356478804161481,0.06625784666742424
avg_weekday,22,0.01159500162721125,0.013979521714494094,0.016356061286969564,0.022752402897013947,0.026371268500913442,0.0235925208418849,0.03460375455989515,0.0456149882779055,0.06667475856789884,0.0963089632802474,0.12326395525857117,0.11305278913065897,0.11071090118904818,0.10818837393268797,0.11283570491872422,0.1164603804542629,0.10195975969992908,0.09002530650341052,0.07901407278539999,0.06801053571299787
avg_weekday,23,0.006887895676167926,0.008305553197867608,0.009718878216446398,0.013314494139012279,0.015402259533715164,0.014016855578178625,0.020558881069956885,0.02710090656173523,0.039098133517285555,0.05575029374364426,0.0959898656984244,0.08728035472502962,0.08590947283640006,0.08436944894350117,0.08987688242824944,0.09482913143707676,0.08111868996195028,0.07359920125786246,0.06705717576608416,0.06049551561651263
avg_weekend,0,0.005472041213697533,0.006608044404499731,0.007744047595301973,0.006595648074628459,0.0070144199480071485,0.01115205716770861,0.016357007869383596,0.02156195857105868,0.020995415771964954,0.015364099404700236,0.08011443824743326,0.09783367701646722,0.09669767382566458,0.09556167063486264,0.07727620197959557,0.059251031983983196,0.08958069673962199,0.08694871036078074,0.08174375965910581,0.07653880895743098
