,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
0,0.33934215747010116,0.38498660924962796,0.46491035240948286,0.5448340955693378,0.6247578387291928,0.7046815818890477,0.7846053250489025,1.150703094595296,1.5168008641416897,1.8828986336880833,2.248996403234477,2.9737044860587454,2.9280600342792185,2.8481362911193635,2.7682125479595086,2.6882888047996536,2.6083650616397986,2.5284413184799437,2.16234354893355,1.7962457793871565,1.4301480098407628,1.0640502402943692
1,0.27308459641555083,0.3098168338296995,0.37413522947953015,0.43845362512936087,0.5027720207791917,0.5670904164290224,0.631408812078853,0.9260249080881411,1.220641004097429,1.515257100106717,1.8098731961160048,2.433339615706949,2.3966073782928006,2.33228898264297,2.267970586993139,2.2036521913433083,2.1393337956934775,2.0750154000436467,1.7803993040343586,1.4857832080250708,1.1911671120157827,0.8965510160064949
2,0.2104340899537438,0.2387392930068262,0.28830189460908273,0.3378644962113393,0.38742709781359586,0.4369896994158524,0.48655230101810887,0.7135781782122166,0.9406040554063244,1.167629932600432,1.3946558097945398,1.8585047246347723,1.83019952158169,1.7806369199794334,1.7310743183771768,1.6815117167749203,1.6319491151726637,1.5823865135704072,1.3553606363762993,1.1283347591821915,0.9013088819880839,0.6742830047939761
3,0.1526510808988732,0.1731839700427609,0.20913719752794518,0.2450904250131295,0.2810436524983138,0.3169968799834981,0.35295010746868233,0.5176370436647768,0.6823239798608712,0.8470109160569655,1.01169785225306,1.471691757375005,1.4511588682311174,1.415205640745933,1.3792524132607487,1.3432991857755643,1.30734595829038,1.2713927308051958,1.1067057946091012,0.9420188584130068,0.7773319222169125,0.6126449860208181
4,0.12043008533099767,0.13662897221165102,0.16499333247998027,0.19335769274830955,0.22172205301663883,0.2500864132849681,0.27845077355329734,0.40837623272600476,0.5383016918987124,0.6682271510714198,0.7981526102441273,1.2486180295052134,1.23241914262456,1.2040547823562309,1.1756904220879016,1.1473260618195724,1.1189617015512432,1.090597341282914,0.9606718821102065,0.8307464229374989,0.7008209637647914,0.5708955045920839
5,0.10114016084764496,0.11474438623832803,0.13856547672410363,0.16238656720987923,0.18620765769565484,0.21002874818143044,0.233849838667206,0.3429644490472874,0.4520790594273688,0.5611936698074502,0.6703082801875315,1.1084158017733277,1.0948115763826447,1.070990485896869,1.0471693954110934,1.0233483049253178,0.9995272144395422,0.9757061239537667,0.8665915135736852,0.7574769031936038,0.6483622928135224,0.5392476824334411
6,0.11240599301364727,0.127525570156942,0.15400005178996085,0.18047453342297975,0.20694901505599864,0.23342349668901752,0.25989797832203637,0.38116668137013776,0.5024353844182393,0.6237040874663407,0.7449727905144422,1.061286813968344,1.0461672368250492,1.0196927551920303,0.9932182735590114,0.9667437919259925,0.9402693102929736,0.9137948286599546,0.7925261256118532,0.6712574225637516,0.5499887195156503,0.42872001646754876
7,0.12447908979349002,0.1412226027539714,0.1705406069642322,0.19985861117449302,0.2291766153847539,0.2584946195950147,0.28781262380527545,0.42210633334113584,0.5564000428769962,0.6906937524128566,0.824987461948717,1.093801285662006,1.0770577727015247,1.047739768491264,1.0184217642810032,0.9891037600707423,0.9597857558604815,0.9304677516502208,0.7961740421143604,0.6618803325785001,0.5275866230426397,0.3932929135067793
8,0.15616653156421853,0.1771722791928107,0.21395348507644363,0.2507346909600766,0.28751589684370954,0.32429710272734247,0.36107830861097534,0.5295578730414403,0.6980374374719053,0.8665170019023701,1.034996566332835,1.4397621534295966,1.4187564058010045,1.3819751999173715,1.3451939940337385,1.3084127881501055,1.2716315822664725,1.2348503763828398,1.0663708119523747,0.8978912475219097,0.7294116830914449,0.5609321186609799
9,0.20227755746572468,0.22948563643433392,0.27712716635923806,0.32476869628414234,0.3724102262090465,0.42005175613395074,0.46769328605885485,0.6859195246423088,0.9041457632257626,1.1223720018092165,1.3405982403926702,1.5522675634468543,1.525059484478245,1.4774179545533408,1.4297764246284366,1.3821348947035323,1.3344933647786281,1.286851834853724,1.06862559627027,0.8503993576868162,0.6321731191033623,0.4139468805199086
