,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
0,2.2126978709119207,2.510324850195801,3.031471699863909,3.5526185495320166,4.0737653992001235,4.594912248868232,5.11605909853634,8.185694557658143,11.255330016779949,14.324965475901752,17.394600935023554,23.891195691600494,23.593568712316614,23.072421862648508,22.5512750129804,22.030128163312295,21.508981313644185,20.98783446397608,17.918199004854273,14.848563545732468,11.778928086610664,8.709292627488862
1,1.8693544460736504,2.1207987685497667,2.561079474420764,3.001360180291761,3.4416408861627583,3.8819215920337555,4.322202297904753,6.915523676647606,9.508845055390458,12.10216643413331,14.695487812876161,20.51839522981741,20.266950907341297,19.8266702014703,19.386389495599303,18.946108789728306,18.50582808385731,18.065547377986313,15.47222599924346,12.878904620500608,10.285583241757756,7.692261863014904
2,1.510037160332444,1.713150203710088,2.068802513650036,2.424454823589983,2.7801071335299308,3.135759443469878,3.491411753409826,5.586258805455722,7.681105857501618,9.775952909547513,11.87079996159341,16.79030664308554,16.587193599707895,16.231541289767947,15.875888979828,15.520236669888053,15.164584359948106,14.808932050008158,12.714084997962262,10.619237945916366,8.524390893870471,6.429543841824575
3,1.1370806459909204,1.2900278161931338,1.5578393435900133,1.8256508709868928,2.0934623983837723,2.361273925780652,2.629085453177532,4.206536725084051,5.78398799699057,7.361439268897088,8.938890540803609,12.872122807879922,12.719175637677708,12.451364110280828,12.183552582883948,11.915741055487068,11.647929528090188,11.380118000693308,9.80266672878679,8.225215456880271,6.647764184973752,5.070312913067232
4,0.8871844841334583,1.006518461696037,1.2154730618963923,1.424427662096747,1.633382262297102,1.842336862497457,2.051291462697812,3.2820663403164994,4.512841217935186,5.7436160955538735,6.974390973172561,9.482204036444775,9.362870058882196,9.15391545868184,8.944960858481485,8.73600625828113,8.527051658080774,8.318097057880419,7.087322180261731,5.856547302643044,4.625772425024357,3.3949975474056693
5,0.67123925384673,0.7615267323703266,0.9196207166934667,1.0777147010166068,1.2358086853397467,1.3939026696628867,1.551996653986027,2.483194646377643,3.414392638769259,4.345590631160875,5.276788623552491,7.026959426333339,6.936671947809742,6.778577963486602,6.6204839791634615,6.462389994840322,6.304296010517183,6.146202026194042,5.215004033802426,4.28380604141081,3.352608049019194,2.421410056627578
6,0.6280605992060299,0.712540175657141,0.8604644842488023,1.0083887928404631,1.1563131014321244,1.3042374100237852,1.4521617186154467,2.323458749784715,3.1947557809539826,4.06605281212325,4.937349843292519,6.028992355117968,5.944512778666857,5.7965884700751955,5.648664161483534,5.500739852891873,5.352815544300212,5.20489123570855,4.333594204539282,3.4622971733700143,2.5910001422007465,1.7197031110314782
7,0.6744357318932308,0.7651531643286713,0.9240000008535811,1.0828468373784907,1.2416936739034004,1.4005405104283102,1.55938734695322,2.4950197551251523,3.4306521632970846,4.366284571469016,5.301916979640949,6.21806408025234,6.1273466478169,5.96849981129199,5.80965297476708,5.650806138242171,5.4919593017172605,5.33311246519235,4.397480057020418,3.461847648848486,2.5262152406765543,1.5905828325046216
8,0.8157598857331921,0.9254866377690095,1.1176189212245267,1.309751204680044,1.501883488135561,1.6940157715910782,1.8861480550465959,3.0178368880745534,4.149525721102511,5.281214554130468,6.412903387158425,7.773509572101354,7.663782820065537,7.47165053661002,7.279518253154503,7.087385969698986,6.8952536862434695,6.703121402787952,5.5714325697599945,4.439743736732037,3.30805490370408,2.1763660706761225
9,0.9567170566402343,1.0854037659015605,1.3107350624361023,1.5360663589706438,1.7613976555051851,1.9867289520397264,2.2120602485742684,3.539296397718829,4.86653254686339,6.193768696007951,7.521004845152513,9.848576103213329,9.719889393952002,9.49455809741746,9.269226800882919,9.043895504348377,8.818564207813836,8.593232911279294,7.2659967621347334,5.938760612990173,4.611524463845612,3.28428831470105
