year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,146,105253,9833,0.0,0.0,102.19999999999999,14.600000000000001,14.600000000000001,14.600000000000001,9833,3244.8900000000003,4916.5,7374.75
2012,415,106717,9833,0.0,0.0,290.5,41.5,41.5,41.5,9833,3244.8900000000003,4916.5,7374.75
2013,838,108202,9833,0.0,0.0,586.5999999999999,83.80000000000001,83.80000000000001,83.80000000000001,9833,3244.8900000000003,4916.5,7374.75
2014,1276,109707,9833,0.0,0.0,893.1999999999999,127.60000000000001,127.60000000000001,127.60000000000001,9833,3244.8900000000003,4916.5,7374.75
2015,1342,111233,9833,0.0,0.0,939.4,134.20000000000002,134.20000000000002,134.20000000000002,9833,3244.8900000000003,4916.5,7374.75
2016,1574,112780,9833,15603.57,0.0,1101.8,157.4,157.4,157.4,9833,3244.8900000000003,4916.5,7374.75
2017,2065,114349,9833,11258.79,0.0,1445.5,206.5,206.5,206.5,9833,3244.8900000000003,4916.5,7374.75
2018,3342,115940,9833,6914.0,29.9,2339.3999999999996,334.20000000000005,334.20000000000005,334.20000000000005,9833,3244.8900000000003,4916.5,7374.75
2019,3414,117553,9833,5377.16,31.0,2389.7999999999997,341.40000000000003,341.40000000000003,341.40000000000003,9833,3244.8900000000003,4916.5,7374.75
2020,4509,119105,9833,3840.32,32.1,3156.2999999999997,450.90000000000003,450.90000000000003,450.90000000000003,9833,3244.8900000000003,4916.5,7374.75
2021,5605,120837,9833,2741.24,33.4,3923.4999999999995,560.5,560.5,560.5,9833,3244.8900000000003,4916.5,7374.75
2022,6700,122929,9833,1642.17,34.7,4690.0,670.0,670.0,670.0,9833,3244.8900000000003,4916.5,7374.75
2023,7859,124661,9833,821.08,36.6,5501.299999999999,785.9000000000001,785.9000000000001,785.9000000000001,9833,3244.8900000000003,4916.5,7374.75
2024,8825,126572,9833,0.0,37.5,6177.5,882.5,882.5,882.5,9833,3244.8900000000003,4916.5,7374.75
2025,9792,128423,9833,0.0,39.6,6854.4,979.2,979.2,979.2,9833,3244.8900000000003,4916.5,7374.75
2026,10565,130036,9833,0.0,39.6,7395.499999999999,1056.5,1056.5,1056.5,9833,3244.8900000000003,4916.5,7374.75
2027,11273,131947,9833,0.0,39.5,7891.099999999999,1127.3,1127.3,1127.3,9833,3244.8900000000003,4916.5,7374.75
2028,12046,133739,9833,0.0,39.4,8432.199999999999,1204.6000000000001,1204.6000000000001,1204.6000000000001,9833,3244.8900000000003,4916.5,7374.75
2029,12884,135531,9833,0.0,39.3,9018.8,1288.4,1288.4,1288.4,9833,3244.8900000000003,4916.5,7374.75
2030,13721,136845,9833,0.0,39.2,9604.699999999999,1372.1000000000001,1372.1000000000001,1372.1000000000001,9833,3244.8900000000003,4916.5,7374.75
2031,14974,138748,9833,0.0,39.1,10481.8,1497.4,1497.4,1497.4,9833,3244.8900000000003,4916.5,7374.75
2032,15903,140679,9833,0.0,39.0,11132.099999999999,1590.3000000000002,1590.3000000000002,1590.3000000000002,9833,3244.8900000000003,4916.5,7374.75
2033,16832,142636,9833,0.0,39.0,11782.4,1683.2,1683.2,1683.2,9833,3244.8900000000003,4916.5,7374.75
2034,17762,144620,9833,0.0,38.9,12433.4,1776.2,1776.2,1776.2,9833,3244.8900000000003,4916.5,7374.75
2035,18691,146632,9833,0.0,38.8,13083.699999999999,1869.1000000000001,1869.1000000000001,1869.1000000000001,9833,3244.8900000000003,4916.5,7374.75
2036,19620,148672,9833,0.0,38.7,13734.0,1962.0,1962.0,1962.0,9833,3244.8900000000003,4916.5,7374.75
2037,20550,150740,9833,0.0,38.6,14384.999999999998,2055.0,2055.0,2055.0,9833,3244.8900000000003,4916.5,7374.75
2038,21479,152837,9833,0.0,38.6,15035.3,2147.9,2147.9,2147.9,9833,3244.8900000000003,4916.5,7374.75
2039,22408,154963,9833,0.0,38.5,15685.599999999999,2240.8,2240.8,2240.8,9833,3244.8900000000003,4916.5,7374.75
2040,23338,157119,9833,0.0,38.4,16336.599999999999,2333.8,2333.8,2333.8,9833,3244.8900000000003,4916.5,7374.75
