year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,851,614208,9833,0.0,0.0,595.6999999999999,85.10000000000001,85.10000000000001,85.10000000000001,9833,3244.8900000000003,4916.5,7374.75
2012,2424,622753,9833,0.0,0.0,1696.8,242.4,242.4,242.4,9833,3244.8900000000003,4916.5,7374.75
2013,4889,631416,9833,0.0,0.0,3422.2999999999997,488.90000000000003,488.90000000000003,488.90000000000003,9833,3244.8900000000003,4916.5,7374.75
2014,7444,640200,9833,0.0,0.0,5210.799999999999,744.4000000000001,744.4000000000001,744.4000000000001,9833,3244.8900000000003,4916.5,7374.75
2015,7831,649107,9833,15603.57,0.0,5481.7,783.1,783.1,783.1,9833,3244.8900000000003,4916.5,7374.75
2016,9185,658137,9833,11258.79,0.0,6429.5,918.5,918.5,918.5,9833,3244.8900000000003,4916.5,7374.75
2017,12052,667293,9833,6914.0,29.9,8436.4,1205.2,1205.2,1205.2,9833,3244.8900000000003,4916.5,7374.75
2018,19502,676576,9833,5377.16,31.0,13651.4,1950.2,1950.2,1950.2,9833,3244.8900000000003,4916.5,7374.75
2019,19924,685988,9833,3840.32,32.1,13946.8,1992.4,1992.4,1992.4,9833,3244.8900000000003,4916.5,7374.75
2020,26315,695046,9833,2741.24,33.4,18420.5,2631.5,2631.5,2631.5,9833,3244.8900000000003,4916.5,7374.75
2021,32705,705152,9833,1642.17,34.7,22893.5,3270.5,3270.5,3270.5,9833,3244.8900000000003,4916.5,7374.75
2022,39096,717357,9833,821.08,36.6,27367.199999999997,3909.6000000000004,3909.6000000000004,3909.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2023,45863,727465,9833,0.0,37.5,32104.1,4586.3,4586.3,4586.3,9833,3244.8900000000003,4916.5,7374.75
2024,51502,738618,9833,0.0,39.6,36051.399999999994,5150.200000000001,5150.200000000001,5150.200000000001,9833,3244.8900000000003,4916.5,7374.75
2025,57140,749422,9833,0.0,39.6,39998.0,5714.0,5714.0,5714.0,9833,3244.8900000000003,4916.5,7374.75
2026,61652,758832,9833,0.0,39.5,43156.399999999994,6165.200000000001,6165.200000000001,6165.200000000001,9833,3244.8900000000003,4916.5,7374.75
2027,65787,769985,9833,0.0,39.4,46050.899999999994,6578.700000000001,6578.700000000001,6578.700000000001,9833,3244.8900000000003,4916.5,7374.75
2028,70298,780440,9833,0.0,39.3,49208.6,7029.8,7029.8,7029.8,9833,3244.8900000000003,4916.5,7374.75
2029,75185,790901,9833,0.0,39.2,52629.5,7518.5,7518.5,7518.5,9833,3244.8900000000003,4916.5,7374.75
2030,80072,798565,9833,0.0,39.1,56050.399999999994,8007.200000000001,8007.200000000001,8007.200000000001,9833,3244.8900000000003,4916.5,7374.75
2031,87380,809674,9833,0.0,39.0,61165.99999999999,8738.0,8738.0,8738.0,9833,3244.8900000000003,4916.5,7374.75
2032,92803,820938,9833,0.0,39.0,64962.1,9280.300000000001,9280.300000000001,9280.300000000001,9833,3244.8900000000003,4916.5,7374.75
2033,98226,832358,9833,0.0,38.9,68758.2,9822.6,9822.6,9822.6,9833,3244.8900000000003,4916.5,7374.75
2034,103650,843938,9833,0.0,38.8,72555.0,10365.0,10365.0,10365.0,9833,3244.8900000000003,4916.5,7374.75
2035,109073,855678,9833,0.0,38.7,76351.09999999999,10907.300000000001,10907.300000000001,10907.300000000001,9833,3244.8900000000003,4916.5,7374.75
2036,114496,867582,9833,0.0,38.6,80147.2,11449.6,11449.6,11449.6,9833,3244.8900000000003,4916.5,7374.75
2037,119919,879652,9833,0.0,38.6,83943.29999999999,11991.900000000001,11991.900000000001,11991.900000000001,9833,3244.8900000000003,4916.5,7374.75
2038,125343,891889,9833,0.0,38.5,87740.09999999999,12534.300000000001,12534.300000000001,12534.300000000001,9833,3244.8900000000003,4916.5,7374.75
2039,130766,904297,9833,0.0,38.4,91536.2,13076.6,13076.6,13076.6,9833,3244.8900000000003,4916.5,7374.75
2040,136189,916877,9833,0.0,0.0,95332.29999999999,13618.900000000001,13618.900000000001,13618.900000000001,9833,3244.8900000000003,4916.5,7374.75
