year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,27,19503,9833,0.0,0.0,18.9,2.7,2.7,2.7,9833,3244.8900000000003,4916.5,7374.75
2012,77,19774,9833,0.0,0.0,53.9,7.7,7.7,7.7,9833,3244.8900000000003,4916.5,7374.75
2013,155,20049,9833,0.0,0.0,108.5,15.5,15.5,15.5,9833,3244.8900000000003,4916.5,7374.75
2014,236,20328,9833,0.0,0.0,165.2,23.6,23.6,23.6,9833,3244.8900000000003,4916.5,7374.75
2015,249,20611,9833,0.0,0.0,174.29999999999998,24.900000000000002,24.900000000000002,24.900000000000002,9833,3244.8900000000003,4916.5,7374.75
2016,292,20897,9833,15603.57,0.0,204.39999999999998,29.200000000000003,29.200000000000003,29.200000000000003,9833,3244.8900000000003,4916.5,7374.75
2017,383,21188,9833,11258.79,0.0,268.09999999999997,38.300000000000004,38.300000000000004,38.300000000000004,9833,3244.8900000000003,4916.5,7374.75
2018,619,21483,9833,6914.0,29.9,433.29999999999995,61.900000000000006,61.900000000000006,61.900000000000006,9833,3244.8900000000003,4916.5,7374.75
2019,633,21782,9833,5377.16,31.0,443.09999999999997,63.300000000000004,63.300000000000004,63.300000000000004,9833,3244.8900000000003,4916.5,7374.75
2020,836,22069,9833,3840.32,32.1,585.1999999999999,83.60000000000001,83.60000000000001,83.60000000000001,9833,3244.8900000000003,4916.5,7374.75
2021,1038,22390,9833,2741.24,33.4,726.5999999999999,103.80000000000001,103.80000000000001,103.80000000000001,9833,3244.8900000000003,4916.5,7374.75
2022,1241,22778,9833,1642.17,34.7,868.6999999999999,124.10000000000001,124.10000000000001,124.10000000000001,9833,3244.8900000000003,4916.5,7374.75
2023,1456,23099,9833,821.08,36.6,1019.1999999999999,145.6,145.6,145.6,9833,3244.8900000000003,4916.5,7374.75
2024,1635,23453,9833,0.0,37.5,1144.5,163.5,163.5,163.5,9833,3244.8900000000003,4916.5,7374.75
2025,1814,23796,9833,0.0,39.6,1269.8,181.4,181.4,181.4,9833,3244.8900000000003,4916.5,7374.75
2026,1958,24095,9833,0.0,39.6,1370.6,195.8,195.8,195.8,9833,3244.8900000000003,4916.5,7374.75
2027,2089,24449,9833,0.0,39.5,1462.3,208.9,208.9,208.9,9833,3244.8900000000003,4916.5,7374.75
2028,2232,24781,9833,0.0,39.4,1562.3999999999999,223.20000000000002,223.20000000000002,223.20000000000002,9833,3244.8900000000003,4916.5,7374.75
2029,2387,25113,9833,0.0,39.3,1670.8999999999999,238.70000000000002,238.70000000000002,238.70000000000002,9833,3244.8900000000003,4916.5,7374.75
2030,2542,25356,9833,0.0,39.2,1779.3999999999999,254.20000000000002,254.20000000000002,254.20000000000002,9833,3244.8900000000003,4916.5,7374.75
2031,2775,25709,9833,0.0,39.1,1942.4999999999998,277.5,277.5,277.5,9833,3244.8900000000003,4916.5,7374.75
2032,2947,26067,9833,0.0,39.0,2062.9,294.7,294.7,294.7,9833,3244.8900000000003,4916.5,7374.75
2033,3119,26429,9833,0.0,39.0,2183.2999999999997,311.90000000000003,311.90000000000003,311.90000000000003,9833,3244.8900000000003,4916.5,7374.75
2034,3291,26797,9833,0.0,38.9,2303.7,329.1,329.1,329.1,9833,3244.8900000000003,4916.5,7374.75
2035,3463,27170,9833,0.0,38.8,2424.1,346.3,346.3,346.3,9833,3244.8900000000003,4916.5,7374.75
2036,3636,27548,9833,0.0,38.7,2545.2,363.6,363.6,363.6,9833,3244.8900000000003,4916.5,7374.75
2037,3808,27931,9833,0.0,38.6,2665.6,380.8,380.8,380.8,9833,3244.8900000000003,4916.5,7374.75
2038,3980,28320,9833,0.0,38.6,2786.0,398.0,398.0,398.0,9833,3244.8900000000003,4916.5,7374.75
2039,4152,28714,9833,0.0,38.5,2906.3999999999996,415.20000000000005,415.20000000000005,415.20000000000005,9833,3244.8900000000003,4916.5,7374.75
2040,4324,29113,9833,0.0,38.4,3026.7999999999997,432.40000000000003,432.40000000000003,432.40000000000003,9833,3244.8900000000003,4916.5,7374.75
