year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,265,191059,9833,0.0,0.0,185.5,26.5,26.5,26.5,9833,3244.8900000000003,4916.5,7374.75
2012,754,193716,9833,0.0,0.0,527.8,75.4,75.4,75.4,9833,3244.8900000000003,4916.5,7374.75
2013,1521,196411,9833,0.0,0.0,1064.7,152.1,152.1,152.1,9833,3244.8900000000003,4916.5,7374.75
2014,2315,199144,9833,0.0,0.0,1620.5,231.5,231.5,231.5,9833,3244.8900000000003,4916.5,7374.75
2015,2436,201914,9833,0.0,0.0,1705.1999999999998,243.60000000000002,243.60000000000002,243.60000000000002,9833,3244.8900000000003,4916.5,7374.75
2016,2857,204723,9833,15603.57,0.0,1999.8999999999999,285.7,285.7,285.7,9833,3244.8900000000003,4916.5,7374.75
2017,3749,207571,9833,11258.79,0.0,2624.2999999999997,374.90000000000003,374.90000000000003,374.90000000000003,9833,3244.8900000000003,4916.5,7374.75
2018,6066,210459,9833,6914.0,29.9,4246.2,606.6,606.6,606.6,9833,3244.8900000000003,4916.5,7374.75
2019,6198,213387,9833,5377.16,31.0,4338.599999999999,619.8000000000001,619.8000000000001,619.8000000000001,9833,3244.8900000000003,4916.5,7374.75
2020,8186,216204,9833,3840.32,32.1,5730.2,818.6,818.6,818.6,9833,3244.8900000000003,4916.5,7374.75
2021,10173,219348,9833,2741.24,33.4,7121.099999999999,1017.3000000000001,1017.3000000000001,1017.3000000000001,9833,3244.8900000000003,4916.5,7374.75
2022,12161,223144,9833,1642.17,34.7,8512.699999999999,1216.1000000000001,1216.1000000000001,1216.1000000000001,9833,3244.8900000000003,4916.5,7374.75
2023,14266,226289,9833,821.08,36.6,9986.199999999999,1426.6000000000001,1426.6000000000001,1426.6000000000001,9833,3244.8900000000003,4916.5,7374.75
2024,16020,229758,9833,0.0,37.5,11214.0,1602.0,1602.0,1602.0,9833,3244.8900000000003,4916.5,7374.75
2025,17774,233119,9833,0.0,39.6,12441.8,1777.4,1777.4,1777.4,9833,3244.8900000000003,4916.5,7374.75
2026,19178,236046,9833,0.0,39.6,13424.599999999999,1917.8000000000002,1917.8000000000002,1917.8000000000002,9833,3244.8900000000003,4916.5,7374.75
2027,20464,239515,9833,0.0,39.5,14324.8,2046.4,2046.4,2046.4,9833,3244.8900000000003,4916.5,7374.75
2028,21867,242767,9833,0.0,39.4,15306.9,2186.7000000000003,2186.7000000000003,2186.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2029,23387,246021,9833,0.0,39.3,16370.9,2338.7000000000003,2338.7000000000003,2338.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2030,24908,248405,9833,0.0,39.2,17435.6,2490.8,2490.8,2490.8,9833,3244.8900000000003,4916.5,7374.75
2031,27181,251861,9833,0.0,39.1,19026.699999999997,2718.1000000000004,2718.1000000000004,2718.1000000000004,9833,3244.8900000000003,4916.5,7374.75
2032,28868,255365,9833,0.0,39.0,20207.6,2886.8,2886.8,2886.8,9833,3244.8900000000003,4916.5,7374.75
2033,30555,258917,9833,0.0,39.0,21388.5,3055.5,3055.5,3055.5,9833,3244.8900000000003,4916.5,7374.75
2034,32242,262519,9833,0.0,38.9,22569.399999999998,3224.2000000000003,3224.2000000000003,3224.2000000000003,9833,3244.8900000000003,4916.5,7374.75
2035,33929,266171,9833,0.0,38.8,23750.3,3392.9,3392.9,3392.9,9833,3244.8900000000003,4916.5,7374.75
2036,35616,269874,9833,0.0,38.7,24931.199999999997,3561.6000000000004,3561.6000000000004,3561.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2037,37303,273629,9833,0.0,38.6,26112.1,3730.3,3730.3,3730.3,9833,3244.8900000000003,4916.5,7374.75
2038,38990,277435,9833,0.0,38.6,27293.0,3899.0,3899.0,3899.0,9833,3244.8900000000003,4916.5,7374.75
2039,40677,281295,9833,0.0,38.5,28473.899999999998,4067.7000000000003,4067.7000000000003,4067.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2040,42364,285208,9833,0.0,38.4,29654.8,4236.400000000001,4236.400000000001,4236.400000000001,9833,3244.8900000000003,4916.5,7374.75
