Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,12295715.622086909,14844883.060195427,17397877.14899371,19990261.718069114,22556001.250878982,25059983.826766044,36749923.03498669,48436316.4288888,60230366.48649877,72109947.26430486,91082829.37504762,89414633.80994065,86877106.37751292,84354723.43740498,82019173.80438156,79669145.01112217,76507091.27518162,64931344.63304023,53412718.25121947,41994257.84285447
Utility Bills (res),7713034.875061007,9313950.738919519,10915347.876785757,12513759.111917483,14114484.725759989,15719349.04464574,23054877.1245446,30389829.503139872,37718582.24185278,45043289.565059505,57609680.28707194,56690770.03568123,55089031.932835594,53490101.27661426,51879921.551395625,50271992.993908376,48546804.1417929,41219450.557692856,33893831.49190927,26623821.86965427
Utility Bills (work),1289186.7144634353,1555976.6675373353,1823201.2715619898,2135273.828274385,2416598.391883053,2626989.724090762,3852182.3329332573,5076885.949131491,6413869.301563174,7847332.602159522,9589430.143179826,9232989.270692527,8964773.401770072,8692870.145895328,8611486.242665768,8517858.7823162,7919118.265857679,6669007.741224931,5471734.750655751,4275298.053111019
Utility Bills (pub L2),1373924.9657168146,1658265.4153511976,1943649.5731791537,2233551.454906179,2520419.2559493994,2800512.3753436026,4106027.89202858,5410636.652059685,6729086.156826544,8056936.940190808,10412391.12777551,10232188.536302797,9945681.919780497,9664200.553527784,9403469.898224713,9139824.902622724,8822566.951605469,7528382.721368948,6237574.091311756,4950250.176704101
Utility Bills (DCFC),1919569.0668456508,2316690.238387376,2715678.427466806,3107677.322971065,3504498.8772865394,3913132.6826859415,5736835.685480254,7558964.324557746,9368828.786256276,11162388.156895025,13471327.817020351,13258685.96726409,12877619.123126756,12507551.461367602,12124296.112095458,11739468.332274862,11218601.915925575,9514503.612753494,7809577.917342687,6144887.743385079
Incremental upfront vehicle cost,6024272.143109777,7529602.49136642,4510691.264992191,2255331.8985609217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,12929135.601550914,22664022.7650765,22689116.879083514,22714286.27543252,22739531.179970596,22764851.81922224,104410164.48864049,104526864.3265014,104643914.26387593,104761315.35106257,109786691.59431434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),3451118.3221297986,6047875.693295948,6052834.742608636,6057808.669069261,6062797.517309269,6067801.3320939895,27821730.590400744,27844792.582171947,27867923.75991846,27891124.331198215,28884229.271988057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),1618177.428643829,2835075.6446577106,2836716.5974141955,2838362.4730289443,2840013.2862705374,2841669.051951858,13026296.381850194,13033927.610454855,13041581.73274533,13049258.81740269,13377877.910964768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),3621009.7728434033,6344073.54492611,6347745.51924909,6351428.509495027,6355122.548711713,6358827.670046033,29149057.246562436,29166133.71349811,29183261.4098346,29200440.489260092,29935794.30662765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),4238830.077933882,7436997.882196732,7451820.019811591,7466686.623839285,7481597.827679076,7496553.765130363,34413080.269827105,34482010.42037649,34551147.36137753,34620491.71320157,37588790.10473386,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),14343958.128941024,18273831.11895512,21750152.2894492,25063016.50461884,31271687.631606497,34276506.17577261,48635863.83523151,63747955.78424776,79963213.32926348,98075473.41768038,99006675.67323908,96284523.51629347,93141024.44000423,89916323.4258687,86981800.14596163,84193439.23069601,68865110.34180711,53683524.53337309,37166737.53980296,20117038.136700746
Avoided vehicle gasoline (gallons),4946192.458255526,5933062.051608805,6882959.585268734,7783545.498328831,8662517.349475484,9494877.057000723,13435321.501445169,17513174.666002132,21729134.056865074,26083902.50470223,26192242.24159764,25205372.648244362,24255475.114584435,23354889.20152434,22475917.350377683,21643557.642852444,17703113.198407996,13625260.033851037,9409300.642988091,5054532.195150941
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,396878.60704492684,1115835.672848621,1866234.7603018675,2649111.343137399,3465531.237993707,4316591.438333613,8039367.051326292,11923855.561034495,15975370.511517016,20199380.973729234,28269407.222575247,28008446.690247525,27722321.50140166,27410050.716048494,27070622.412533112,26702992.79911649,22780697.256270178,18672896.461023856,14373326.573314661,9875537.928659126
