Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,339216.3956195227,409592.4933053161,480015.5411468905,551329.4944242872,622039.2785252628,691333.5050335076,1013832.4592816071,1336284.3120252427,1661071.6086616572,1987817.3097720565,2480785.0056939684,2436927.785515049,2368049.5195654286,2300347.4132378614,2236432.5169586125,2172538.1017704345,2093838.6813084544,1785426.8300109387,1478319.9966583266,1172073.8559608252
Utility Bills (res),288825.8218648178,348771.8952411256,408737.0907497866,468799.7326479828,528801.9030810164,588634.1714846765,863257.0679698552,1137858.7735459814,1412756.7609215088,1687921.8946067437,2127634.428143926,2094396.3720609408,2035340.6865128514,1976403.83372872,1916528.3809356256,1856635.4945886168,1795507.6726574623,1525360.5604714728,1254952.2069336993,984909.2371880107
Utility Bills (work),26270.754362730466,31704.167767851428,37148.75792301927,43687.320896957994,49474.322516733475,53531.77231550523,78489.00645465901,103433.98061842937,131124.85325995806,161157.63922501702,192183.7576578237,184085.9453475966,178615.0833935288,173069.86189578878,172186.5660072132,170999.81760649304,157441.06115444502,131810.08326804338,107717.0056127309,83670.83165188512
Utility Bills (pub L2),8522.562967972599,10287.619671513094,12060.232974446406,13661.755221864141,15381.246210654886,17374.8567597715,25471.99293425301,33563.07793677726,41248.730369286655,48563.869734818574,51699.20014387994,50720.243092839104,48925.05977210178,47156.72738869203,45445.67236343598,44068.18526267873,42637.23049319708,36738.225056513395,30858.63330836561,25375.22961522319
Utility Bills (DCFC),15597.25642400186,18828.81062482594,22069.45949963827,25180.68565748232,28381.80671685807,31792.704473554324,46614.39192283992,61428.47992405468,75941.26411090375,90173.90620547712,109267.61974833903,107725.22501367265,105168.6898869468,103716.9902246605,102271.8976523375,100834.60431264614,98252.71700335,91517.96121490904,84792.15080353079,78118.55750570615
Incremental upfront vehicle cost,159738.71990815844,199653.83947068386,119604.83050136898,59802.05108366615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,177189.21387103494,310543.49502501835,310828.3325151202,311114.0245176927,311400.5735962729,311687.98232208926,1428949.8066950347,1430274.139848453,1431602.4460013318,1432934.7370726687,1489976.3192489464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),91509.34916828509,160364.58819605428,160496.0816230362,160627.96953029922,160760.25310128403,160892.9335229821,737550.0099298861,738161.3799596757,738774.5840995547,739389.6278518533,765722.5137305636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),36819.41826804736,64508.27587534112,64545.61351510138,64583.063167781,64620.625169418665,64658.29985706132,296328.5213381158,296502.1202354633,296676.2399295032,296850.8819826248,304328.12118275266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),22091.650960828418,38704.96552520466,38727.3681090608,38749.83790066862,38772.37510165122,38794.9799142368,177797.11280286944,177901.27214127805,178005.74395770187,178110.52918957506,182596.8727096516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),26768.79547387408,46965.66542841831,47059.269267921845,47153.15391894384,47247.32022391902,47341.76902780906,217274.16262416344,217709.36751203597,218145.87801457196,218583.6980486156,237328.81162597853,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),380342.2978747574,484546.23586326395,576723.8600762535,664567.283545428,829195.499966573,908870.8294336146,1289535.8710999717,1690156.3584219445,2120022.74379647,2600180.66803101,2624768.3681253046,2552583.119199138,2469228.026965288,2383721.0610325458,2305907.140480996,2231968.8398337164,1825617.082257959,1423155.630365469,985298.0558232495,533313.1184561327
Avoided vehicle gasoline (gallons),131152.51650853702,157320.20644911166,182507.55065704224,206387.35513833165,229694.0443120701,251764.77269629214,356225.3787568982,464328.6698961386,576093.1369012147,691537.411710375,694383.1661707156,668215.4762301409,643028.1320222104,619148.3275409209,595841.6383671825,573770.9099829604,469310.3039223545,361207.012783114,249442.54577803783,133998.27096887756
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
