Type,Hour,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
avg_weekday,0,0.23073719993928218,0.27845959203802084,0.3261188386136642,0.4055846175410522,0.463073722089947,0.46994195244665665,0.6892043794903016,0.9084668065339451,1.207222777146714,1.5738057148038078,1.9735195975038844,1.7969298964513198,1.750150288846212,1.7001203443461457,1.7876574286917948,1.8671027902692572,1.5770842178041935,1.3383145188968901,1.119052091853244,0.8992403086509102
avg_weekday,1,0.18576163439196594,0.2241924976048324,0.26257625522631367,0.3246871979746266,0.3704038788246605,0.3783581642033095,0.5548900293476786,0.7314218944920451,0.967254723469674,1.2536854291933357,1.6075293726831659,1.4887973684762443,1.4509582216868424,1.4110299908311177,1.4588265883942608,1.5005868849236603,1.308393516736021,1.11955842008378,0.9430265549394106,0.7661973232295516
avg_weekday,2,0.14749446394397006,0.17799255782903536,0.20844762044342974,0.26057762429941284,0.29773136099833875,0.3003888985649699,0.4405423762730443,0.5806958539811189,0.7750211561085281,1.0155679547833345,1.2595898527001443,1.1671730261206779,1.1371130753182044,1.1054527013909046,1.1402587870810497,1.169550671675528,1.0233530550009404,0.8740241224926819,0.7338706447846074,0.5935487021892948
avg_weekday,3,0.11099301579155205,0.1339897883220037,0.15697049667232832,0.18804276622707855,0.21352418407134433,0.22612768434767724,0.3316328528768871,0.4371380214060976,0.562866295869422,0.7058497067644777,0.9614027718245133,0.9012124898377993,0.878524767064088,0.854802010359464,0.87531601517231,0.8937714909602544,0.7923975240524478,0.6805349512764969,0.5750297827472877,0.4693151200208185
avg_weekday,4,0.09321628069389795,0.11252628392939007,0.13182153027611354,0.15854985242906586,0.1801423023398756,0.18990483029984387,0.2785093776956883,0.3671139250915322,0.4742958366879261,0.5973286741938657,0.7562394310951395,0.7115569178584848,0.6924577392916199,0.672627543748018,0.6836778194279034,0.6928370876859989,0.6192010390504438,0.5262291874995748,0.43762464010373153,0.3489012839534972
avg_weekday,5,0.08181409304575678,0.09874733286333755,0.11566240956528828,0.14172628568441367,0.16146881298368507,0.16665080224049394,0.24440563808305027,0.32216047392560915,0.4227807537917909,0.5429107151819221,0.6073110245001215,0.5710972316749616,0.5543098949868419,0.5369644337001878,0.5424624952547257,0.545633061698299,0.48930410433007976,0.40846305911096004,0.3307082232684025,0.25292161331292323
avg_weekday,6,0.07804264605837949,0.0942042775471529,0.11035175035749582,0.1336309791734188,0.15198253219783467,0.1589837211041071,0.23316130062904203,0.3073388801539803,0.39934074025387356,0.50655096617652,0.5375908867966476,0.5120401584806127,0.4959589009554752,0.4795429109998318,0.47647993063062644,0.4716025999320864,0.4327992760507996,0.3568882745094839,0.28271069498454804,0.20854196502246466
avg_weekday,7,0.07475254618131524,0.09023155578061186,0.10569655041819329,0.12822091065014476,0.14586761313335048,0.15227916260844868,0.223328573302405,0.29437798399636145,0.38307075110026195,0.48681751252922817,0.5418956363733098,0.5297868985659673,0.5142890770101687,0.4987557876647822,0.483306427074528,0.4660611325963223,0.45196068141139883,0.3811779793372158,0.31012856864325933,0.2391870444678714
avg_weekday,8,0.07508761848341022,0.09065861971098858,0.10622352021384736,0.12486136854644198,0.14137596832464047,0.15299989647073717,0.2243855824324681,0.2957712683942004,0.3748371223631605,0.460455992827957,0.5669956419969752,0.5570563141212052,0.5414742528243284,0.5258853880808343,0.5099497181070145,0.49323227658877056,0.4789557537850727,0.40774403220978983,0.336358346248059,0.26502251667425475
avg_weekday,9,0.07177035648184238,0.08666163044995966,0.1015499583703943,0.11792221668426651,0.13326915558587793,0.14625438297095586,0.21449279158509704,0.2827312001992374,0.35467837165742855,0.42979000306927473,0.5538050624887197,0.5449957309985213,0.5300975852535539,0.5152007584576128,0.4999320721180277,0.4842858673109129,0.47038993010087327,0.40226638173313645,0.33402797311899457,0.2658151828488467
avg_weekday,10,0.07793496371766648,0.09412444557528232,0.11031748316819906,0.12471948943596298,0.14035900603019993,0.1588489927851632,0.2329637116566754,0.30707843052818634,0.3767168542441845,0.44253592974192574,0.5587471632150485,0.5522795397079922,0.5360799535729445,0.519934111582285,0.5017807171209373,0.4840829689649411,0.4711416923880152,0.39725913682412883,0.3231444179526167,0.2490173186943401
avg_weekday,11,0.08845340753510603,0.10686031310875543,0.12528269349238885,0.13591037964832633,0.15192379773591858,0.1803426623369217,0.2644857562608339,0.3486288501847443,0.4132907929305024,0.46133066374915543,0.603377187643875,0.5955984947328283,0.5772190450673542,0.5588586529298167,0.5412980384339373,0.525720428688645,0.5041747651372515,0.41960246427370934,0.33545937034979706,0.25119041621368515
avg_weekday,12,0.08907714532832726,0.10761148370687053,0.12616057145537,0.13728037063850648,0.1535334252755609,0.18161037437698865,0.26634494905134287,0.35107952372569634,0.4172461995883546,0.46757002577745926,0.6354089484803016,0.6335162028341955,0.6149615686322353,0.5965648498823535,0.5727268516228384,0.5507788972942658,0.5404902346898953,0.4562830148221918,0.37154844014783756,0.2867407274856578
avg_weekday,13,0.0953018352802866,0.115138207533101,0.13499277984494495,0.14567994427203776,0.16270131501090215,0.19431283962351692,0.28497404703387447,0.3756352544442298,0.44338450999378304,0.4915844017332766,0.645985765771423,0.6656391296109451,0.6456230864032135,0.6262669736621292,0.5795521019107817,0.5351694593470128,0.5629037822110059,0.47600963208756797,0.3853484246772139,0.29475278453889897
avg_weekday,14,0.088114093616925,0.10645475326870561,0.12481236828134766,0.13462953248540613,0.15034770797828112,0.17965821982347732,0.2634819710586007,0.34730572229372136,0.4097844651845144,0.45405082109984485,0.6639685620674702,0.6957375300158432,0.6771273477599999,0.6594391670761324,0.6026265110053642,0.5479865834638845,0.5986652678917422,0.5204094455872567,0.4365856943521343,0.3529259512517926
avg_weekday,15,0.09634762154635806,0.1164147561955944,0.1365049091842745,0.14500067634340566,0.16150756647491,0.19646720524064246,0.2881335823990741,0.37979995955750473,0.4424886787648687,0.48045253903876434,0.7057333780303223,0.742617005876327,0.7222527112740562,0.7029333637061296,0.63967678464061,0.579369868705998,0.6363778810018862,0.5508850674115832,0.45921869025315165,0.36770569944479686
