year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,62,44444,9833,0.0,0.0,43.4,6.2,6.2,6.2,9833,3244.8900000000003,4916.5,7374.75
2012,175,45062,9833,0.0,0.0,122.49999999999999,17.5,17.5,17.5,9833,3244.8900000000003,4916.5,7374.75
2013,354,45689,9833,0.0,0.0,247.79999999999998,35.4,35.4,35.4,9833,3244.8900000000003,4916.5,7374.75
2014,539,46325,9833,0.0,0.0,377.29999999999995,53.900000000000006,53.900000000000006,53.900000000000006,9833,3244.8900000000003,4916.5,7374.75
2015,567,46969,9833,15603.57,0.0,396.9,56.7,56.7,56.7,9833,3244.8900000000003,4916.5,7374.75
2016,665,47623,9833,11258.79,0.0,465.49999999999994,66.5,66.5,66.5,9833,3244.8900000000003,4916.5,7374.75
2017,872,48285,9833,6914.0,29.9,610.4,87.2,87.2,87.2,9833,3244.8900000000003,4916.5,7374.75
2018,1411,48957,9833,5377.16,31.0,987.6999999999999,141.1,141.1,141.1,9833,3244.8900000000003,4916.5,7374.75
2019,1442,49638,9833,3840.32,32.1,1009.4,144.20000000000002,144.20000000000002,144.20000000000002,9833,3244.8900000000003,4916.5,7374.75
2020,1904,50294,9833,2741.24,33.4,1332.8,190.4,190.4,190.4,9833,3244.8900000000003,4916.5,7374.75
2021,2367,51025,9833,1642.17,34.7,1656.8999999999999,236.70000000000002,236.70000000000002,236.70000000000002,9833,3244.8900000000003,4916.5,7374.75
2022,2829,51908,9833,821.08,36.6,1980.3,282.90000000000003,282.90000000000003,282.90000000000003,9833,3244.8900000000003,4916.5,7374.75
2023,3319,52639,9833,0.0,37.5,2323.2999999999997,331.90000000000003,331.90000000000003,331.90000000000003,9833,3244.8900000000003,4916.5,7374.75
2024,3727,53446,9833,0.0,39.6,2608.8999999999996,372.70000000000005,372.70000000000005,372.70000000000005,9833,3244.8900000000003,4916.5,7374.75
2025,4135,54228,9833,0.0,39.6,2894.5,413.5,413.5,413.5,9833,3244.8900000000003,4916.5,7374.75
2026,4461,54909,9833,0.0,39.5,3122.7,446.1,446.1,446.1,9833,3244.8900000000003,4916.5,7374.75
2027,4760,55716,9833,0.0,39.4,3332.0,476.0,476.0,476.0,9833,3244.8900000000003,4916.5,7374.75
2028,5087,56473,9833,0.0,39.3,3560.8999999999996,508.70000000000005,508.70000000000005,508.70000000000005,9833,3244.8900000000003,4916.5,7374.75
2029,5440,57230,9833,0.0,39.2,3807.9999999999995,544.0,544.0,544.0,9833,3244.8900000000003,4916.5,7374.75
2030,5794,57784,9833,0.0,39.1,4055.7999999999997,579.4,579.4,579.4,9833,3244.8900000000003,4916.5,7374.75
2031,6323,58588,9833,0.0,39.0,4426.099999999999,632.3000000000001,632.3000000000001,632.3000000000001,9833,3244.8900000000003,4916.5,7374.75
2032,6715,59403,9833,0.0,39.0,4700.5,671.5,671.5,671.5,9833,3244.8900000000003,4916.5,7374.75
2033,7108,60229,9833,0.0,38.9,4975.599999999999,710.8000000000001,710.8000000000001,710.8000000000001,9833,3244.8900000000003,4916.5,7374.75
2034,7500,61067,9833,0.0,38.8,5250.0,750.0,750.0,750.0,9833,3244.8900000000003,4916.5,7374.75
2035,7893,61917,9833,0.0,38.7,5525.099999999999,789.3000000000001,789.3000000000001,789.3000000000001,9833,3244.8900000000003,4916.5,7374.75
2036,8285,62778,9833,0.0,38.6,5799.5,828.5,828.5,828.5,9833,3244.8900000000003,4916.5,7374.75
2037,8677,63652,9833,0.0,38.6,6073.9,867.7,867.7,867.7,9833,3244.8900000000003,4916.5,7374.75
2038,9070,64537,9833,0.0,38.5,6349.0,907.0,907.0,907.0,9833,3244.8900000000003,4916.5,7374.75
2039,9462,65435,9833,0.0,38.4,6623.4,946.2,946.2,946.2,9833,3244.8900000000003,4916.5,7374.75
2040,9855,66345,9833,0.0,0.0,6898.5,985.5,985.5,985.5,9833,3244.8900000000003,4916.5,7374.75
