Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,2727299.478079686,3293126.9138444257,3859337.193499409,4432592.559914972,5001114.141401049,5558300.3201274015,8152119.730571181,10745525.22269946,13357433.562997013,15985300.850003827,20479845.280528743,20114132.19321704,19550685.89127914,18988196.040088855,18464126.592055865,17938935.485194076,17273083.46015856,14719701.412149312,12171518.547682516,9623882.65653609
Utility Bills (res),2366533.512736379,2857730.7448968804,3349079.3329636687,3839642.6758290725,4330848.596352718,4823039.378642095,7074028.4062105315,9324820.634721473,11574050.49173702,13822566.884523958,17670876.198122993,17388845.209928565,16897378.94614437,16406679.006383386,15914121.568537254,15422259.41943489,14906008.047714693,12680571.547320925,10454505.102195062,8228283.428972755
Utility Bills (work),201207.75409279118,242809.30941092875,284512.29570817883,335008.8319413832,379460.9288199903,410007.28379899915,601202.7380625667,792290.6182608892,1005509.4968286622,1237539.6273896832,1610727.9349382883,1544735.3275897119,1502783.731628979,1460247.0742368244,1457320.150774749,1451933.1063305181,1341161.5966498004,1144090.9220565849,952660.4892933283,761445.2378609496
Utility Bills (pub L2),70421.35979639296,84997.11204090981,99626.53747146377,114366.7340288683,129034.16868603417,143544.24769395168,210468.68484684508,277346.92138723796,344638.08334126306,412152.29394230014,507464.3517322413,498213.9894979506,483339.2668028193,468710.785061716,455094.03428980714,442007.30000399734,426450.1211683473,363051.0031695723,299822.18464668904,236757.36863746226
Utility Bills (DCFC),89136.85145412254,107589.74749570696,126119.02735609793,143574.31811564806,161770.44754230697,181709.40999235536,266419.90145123674,351067.04832986026,433235.4910900678,513042.04414788686,690776.7957352193,682337.6662008102,667183.9467029717,652559.1744069282,637590.8384540564,622735.6594246688,599463.6946257193,531987.9396022303,464530.77154743805,397396.6210649229
Incremental upfront vehicle cost,1320357.8107093927,1650285.5821982394,988621.7458225049,494307.8628034505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,1464598.9566123295,2566870.007829172,2569224.3988312744,2571585.8530063843,2573954.3915440193,2576330.035697267,11815393.125862064,11826343.487284094,11837326.699790388,11848342.861934206,12319837.23187843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),756391.9630553349,1325531.07166249,1326617.9613876145,1327708.1117819145,1328801.5326273972,1329898.2337354168,6098495.046134886,6103550.21127329,6108620.54190711,6113706.083532832,6331368.479323794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),304339.5272226009,533208.2663262461,533516.8893346138,533826.4382120083,534136.9157360344,534448.3246926324,2450217.605692622,2451653.022954145,2453092.74646745,2454536.7891512983,2516342.160795645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),182603.71633356062,319924.95979574736,320110.1336007689,320295.8629272049,320482.14944162045,320668.9948155796,1470130.5634155725,1470991.8137724868,1471855.6478804701,1472722.073490778,1509805.2964773874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),221263.75000083313,388205.71004468837,388979.414508277,389755.4400852563,390533.7937389672,391314.4824536382,1796549.9106189827,1800148.439284172,1803757.7635353587,1807377.9157592966,1962321.295281603,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),3143808.3642514907,4005130.4251075373,4767046.172098823,5493136.567487383,6853909.657066359,7512484.757975751,10660038.884253476,13972589.13430285,17526947.22720504,21497116.480678413,21701660.866606034,21105060.516807437,20416101.34257215,19709339.418235656,19066182.096647076,18455059.61930218,15095105.518292079,11767316.623473343,8146853.5692182,4409576.3657403
Avoided vehicle gasoline (gallons),1084071.8497418934,1300367.0211388108,1508558.9152211463,1705943.0333811748,1898589.9327053628,2081020.7085805405,2944762.1227219547,3838623.388544739,4762757.398697022,5717318.212946387,5741180.12344075,5524884.952043832,5316693.057961497,5119308.9398014685,4926662.0404772805,4744231.264602102,3880489.8504606886,2986628.584637904,2062494.57448562,1107933.7602362563
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,86985.0757513635,244561.05420119961,409028.2749261648,580613.6858127952,759550.8850933729,946080.3041183627,1762106.4645440283,2613579.8731612302,3501665.252228749,4427561.415316629,6196404.974124465,6139220.7816402735,6076521.424679304,6008091.913153736,5933710.466751498,5853148.320221596,4993382.474969977,4092954.008740299,3150489.8928786293,2164576.366178816
Federal EV Tax Credit,2578608.964961369,4417966.441204161,4322863.445405246,4229807.676521766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,343.81452866151585,602.021560388087,602.021560388087,602.021560388087,602.021560388087,602.021560388087,2758.3999999999996,2758.3999999999996,2758.3999999999996,2758.3999999999996,3102.2145286615173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,54506.84878114796,75786.11564046654,85260.64164850213,95167.14888079249,105521.0395991144,144689.97665325465,345658.93516859843,473030.1667339093,566167.0191492881,663682.4284343254,836244.6249081601,695024.5479001355,691762.4116331548,687918.6283317881,683466.5119021772,678378.4148055887,672625.696211455,583755.2447952265,490100.65222238295,391480.0582015204
Distribution Cost,36909.08374545014,54037.75528845661,59177.07392171119,64557.394647773945,70187.55561150156,104428.45308531134,285224.13634816953,391500.0289559499,462587.37234986434,537065.9981793149,673761.114345209,531429.8348082176,529161.642818178,526447.8982296946,523267.7400990311,519599.54380483046,515420.89579806867,447674.8924612111,376219.4511816314,300911.4408971711
Transmission Cost,17597.765035697816,21748.36035200993,26083.56772679094,30609.75423301854,35333.48398761284,40261.523567943295,60434.79882042893,81530.13777795943,103579.64679942367,126616.4302550105,162483.51056295107,163594.71309191792,162600.76881497676,161470.7301020936,160198.77180314605,158778.87100075823,157204.80041338637,136080.35233401548,113881.2010407515,90568.61730434932
Cumulative personal light-duty EV population,2899.892198059565,3501.913758447652,4103.935318835739,4705.956879223826,5307.978439611913,5910.0,8668.4,11426.8,14185.199999999999,16943.6,19702.0,19099.978439611914,18497.956879223828,17895.93531883574,17293.913758447656,16691.89219805957,13933.49219805957,11175.09219805957,8416.69219805957,5658.292198059571
Cumulative personal light-duty LDV population,181968.0,184614.0,187809.0,190456.0,193376.0,196204.0,198668.0,201588.0,204325.0,207064.0,209070.0,206424.0,203229.0,200582.0,197662.0,194834.0,192370.0,189450.0,186713.0,183974.0
EV sales as % of total personal light-duty vehicles,0.0018894230230673296,0.003260974576078125,0.0032054989930625634,0.003160948252552227,0.0031132175677854902,0.003068344989847745,0.013884470574022992,0.013683354167906819,0.01350006117704637,0.013321485144689563
Peak Demand 5-9 PM,1.5264440342990178,1.8434736487671408,2.160551869978319,2.48908389143805,2.8187211803540677,3.111135800512498,4.563209741651882,6.015283682791275,7.4734581858201805,9.293658260034015,11.281815438828913,11.052916892317349,10.735320941277157,10.419747598879846,10.14245023225643,10.026270623105576,9.456535430870131,8.016265261496253,6.564191320356891,5.112379532266381
Energy Supply Cost,732483.7559765511,910937.0201842842,1042812.4664272519,1191099.7282908992,1384870.7665671005,1693254.8176071576,2668117.8662999365,3765137.4747118535,4954061.501208019,6174190.023677229,8385433.075422604,8451156.628889428,8487837.437638534,8512413.291445,8530010.039477604,8536191.410811678,8536292.626772175,7497433.409887623,6389857.87070499,5204074.6742687225
Energy Cost,430920.8135690665,573083.9667714846,684200.722731959,834522.162037166,1018450.4488836011,1293807.3200315118,2085240.0434368027,3068590.4550060467,4162164.496959711,5262076.417496602,7323738.81731277,7464323.5102048,7508701.946661163,7541718.212330153,7563489.796955052,7573429.445909153,7567681.141882352,6646390.115892701,5656973.751181527,4599580.992108527
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,301562.94240748766,337853.0534127999,358611.74369529355,356577.5662537335,366420.31768349704,399447.49757564627,582877.8228631329,696547.0197058065,791897.0042483045,912113.6061806028,1061694.2581098392,986833.1186846284,979135.4909773762,970695.0791148465,966520.24252256,962761.9649025232,968611.4848898236,851043.2939949166,732884.119523464,604493.6821601844
