Timestep,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,0.047081525079032474,0.05165845077566608,0.0541163398382538,0.05252200168360023,0.05293375044259361,0.04709016692188129,0.043118615261501084,0.045962187415388184,0.04887478515800801,0.05221461075667331,0.052367481118720534,0.0532762292861407,0.05682025000451365,0.059306269068005985,0.06116857966181661,0.06303885302638249,0.06533235781466355,0.0670598225936009,0.06870934522052392,0.07051902713260823,0.07278893850195636,0,0,0,0,0,0,0,0,0,0
1,0.044744874403953645,0.049094647804631006,0.05143055211571111,0.049915340780316717,0.05030665449575427,0.044753087353135775,0.04097864334491339,0.04368108933982704,0.04644913519144286,0.04962320562974174,0.049768489053301376,0.05063213615368274,0.05400026753138164,0.0563629057546566,0.058132790087870735,0.059910242000443314,0.0620899204098457,0.06373165131047082,0.06529930831912241,0.06701917592603177,0.06917643185516949,0,0,0,0,0,0,0,0,0,0
2,0.04209894873729727,0.046191504361898464,0.04838927823337245,0.046963666804473135,0.0473318407297742,0.042106676025197985,0.038555428492812176,0.04109806911748071,0.04370243044292816,0.04668880665809329,0.04682549894927279,0.047638075484359874,0.050807037116257954,0.05302996402736,0.05469518872197538,0.05636753349771113,0.05841831966805104,0.05996296910436162,0.06143792490486457,0.06305609054244239,0.06508578015457762,0,0,0,0,0,0,0,0,0,0
3,0.04043438013153305,0.04436511842305629,0.046475993559555825,0.04510674999968273,0.04546036653635773,0.04044180188684367,0.03703096867194106,0.03947307472540272,0.041974461078067404,0.04484275766792444,0.04497404522327628,0.045754492942070873,0.04879815562462357,0.05093318926380051,0.052532571916480426,0.05413879312630306,0.056108492372178756,0.057592067244023645,0.0590087041269753,0.0605628884110983,0.06251232524474043,0,0,0,0,0,0,0,0,0,0
4,0.040646780296736705,0.04459816659769589,0.04672013007600402,0.04534369393503099,0.045699168005086346,0.040654241038228144,0.037225490854251905,0.03968042519214658,0.042194951226261004,0.04507831486221978,0.04521029206579561,0.045994839444925446,0.0490544903645797,0.051200739249203785,0.052808523394340126,0.05442318201928348,0.05640322801571811,0.0578945960464255,0.05931867446568842,0.06088102281706387,0.06284069996363208,0,0,0,0,0,0,0,0,0,0
5,0.04264322848108019,0.04678869504986375,0.04901488302277108,0.04757084045849835,0.04794377435087082,0.042651055671862156,0.03905389554177473,0.04162940890624403,0.04426744093268172,0.04729242675996261,0.04743088628874431,0.04825396828683191,0.051463900101520806,0.053715566307211235,0.0554023199971415,0.057096285820750284,0.0591735857498615,0.0607382053142785,0.06223223020294798,0.06387131642892616,0.06592724705123348,0,0,0,0,0,0,0,0,0,0
6,0.04480992307786394,0.04916602004063178,0.051505320215033484,0.04998790611363797,0.050379788708497145,0.04481814796677003,0.04103821679201172,0.04374459151687769,0.046516661465429036,0.049695346266281436,0.04984084089825698,0.050705743541297824,0.05407877140116577,0.05644484435267271,0.05821730168738442,0.05999733760296051,0.062180184759442224,0.0638243023561845,0.06539423837468733,0.0671166062703699,0.06927699834949894,0,0,0,0,0,0,0,0,0,0
7,0.044157901715423664,0.048450613872293706,0.05075587529853197,0.049260540824634554,0.0496467212043176,0.04416600692540816,0.040441076868822146,0.04310807160786856,0.04583980565087746,0.048972237964506914,0.049115615529510444,0.04996793312529034,0.05329188064603515,0.055623525283376204,0.05737019190105774,0.05912432682499744,0.06127541175384723,0.06289560608266567,0.06444269823643008,0.06614000425775915,0.06826896084916396,0,0,0,0,0,0,0,0,0,0
8,0.03948580317815229,0.043324327671888097,0.04538568238790796,0.04404856082125537,0.0443938816329574,0.03949305082158041,0.0361622346062944,0.03854704967341004,0.04098975434385483,0.043790761660777576,0.043918969254253724,0.04468110793215395,0.04765336731224122,0.04973831378059401,0.051300175454368505,0.052868715255036024,0.05479220601932624,0.056240976723839535,0.057624379782157176,0.059142103425893724,0.061045807127323826,0,0,0,0,0,0,0,0,0,0
9,0.033794313806996844,0.037079552825990056,0.0388437835756194,0.0,0.0,0.03380051677405481,0.03094980488895149,0.03299087236796766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
10,0.031774763319974454,0.03486367623219466,0.0,0.0,0.0,0.03178059559729998,0.02910024244795323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
11,0.030488679835776057,0.033452569003821375,0.0,0.0,0.0,0.030494276051688057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
12,0.029149202519772877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
13,0.03057189513190056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
14,0.0341459222819991,0.037465342136504536,0.0,0.0,0.0,0.034152189787008624,0.031271818046572336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
