Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,356247.08727279736,430160.2661054648,504120.0661147062,579035.9995189066,653308.5256022278,726039.5954575164,1065276.9480498375,1404463.8528598417,1746153.4296056037,2090010.850606622,2564136.489435653,2518433.6791792726,2447265.861238926,2376200.375021541,2309532.0295337928,2242520.4632480703,2158933.1182136326,1832525.11758342,1509101.1581358896,1190928.2737754588
Utility Bills (res),301273.42774765036,363804.8233705653,426356.754181043,488966.0698366458,551546.5123428137,614002.0523651307,900921.2889319243,1187814.7848149827,1474915.7261796454,1762248.6900865757,2192246.8121213224,2157025.6561613358,2094879.4020075505,2032865.850431436,1970193.1063565337,1907450.3911948104,1842761.8453871007,1558155.0049805383,1273409.6918996328,988656.0989739507
Utility Bills (work),28727.868711181094,34675.90104321232,40629.94245622756,47467.71374860241,53701.2413761614,58537.31853988179,85880.5625376602,113216.05786945517,142750.35010794437,174198.68247167976,232883.7725583282,224358.1442443962,218381.42134857472,212310.1337975576,211138.65985849634,209721.53631311623,195181.7435116301,167095.67337840388,142098.5779877881,122331.76494648095
Utility Bills (pub L2),8631.258197305458,10418.809506772985,12213.500976849604,13834.56817790969,15575.920914181495,17595.694452321088,25809.338178393722,34017.184977534635,41808.85344387798,49227.50987283409,59178.528523604946,58172.29983620852,56862.73427314386,55561.11831148829,54630.40780146167,53736.908812512935,51739.1691930793,45741.89161329995,39810.249755684614,33881.25722290698
Utility Bills (DCFC),17614.532616660475,21260.732184914184,24919.868500586028,28767.647755748647,32484.850969071245,35904.530100182776,52665.75840185933,69415.82519786914,86678.49987413602,104335.96817553246,79827.3762323976,78877.57893733188,77142.30360965709,75463.27248105907,73569.85551730091,71611.62692763092,69250.36012182264,61532.5476111778,53782.63849278416,46059.152632120225
Incremental upfront vehicle cost,160632.36309645572,200770.78402716323,120273.94843424387,60136.60801280559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,178180.4822003833,312280.80129089253,312567.23227744293,312854.5225569528,313142.67470730125,313431.69131410035,1439230.02113169,1440563.881861752,1441901.7441740034,1443243.6200731918,1500606.4538414904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),92021.28958321248,161261.73274540284,161393.96179994845,161526.58754165767,161659.61116059206,161793.033850383,742856.125109238,743471.8934845657,744089.5091650193,744708.9776925143,771190.167338201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),37025.40102758888,64869.16133478355,64906.70785644466,64944.36701767074,64982.1391563805,65020.024611506306,298460.3812038577,298635.2290141359,298810.60136784497,298986.4998386151,306505.84998492117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),22215.24061655332,38921.496800870125,38944.02471386683,38966.620210602436,38989.28349382829,39012.01476690378,179076.22872231455,179181.13740848162,179286.36082070702,179391.89990316896,183903.5099909528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),26918.550973028603,47228.41040983606,47322.537907182974,47416.947787021905,47511.64089650038,47606.61808530722,218837.2860962798,219275.62195456857,219715.27282043226,220156.2426388935,239006.92652741564,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),382470.0869537769,487256.9840359255,579950.2872654913,668285.1424743534,833834.3559104422,913955.42148639,1297355.0327437606,1700849.626182935,2133792.4641568307,2617372.5392986406,2642832.3677648674,2570279.052270835,2486475.521338948,2400499.136505772,2322267.776818046,2247933.7188242637,1838658.5673091123,1433300.5209743718,992292.6542763375,537055.3137242184
Avoided vehicle gasoline (gallons),131886.23688061273,158200.3194921836,183528.57191945927,207541.96971253213,230979.04595857125,253173.24694913853,358385.3681612598,467266.3808194876,579834.9087382692,696109.7178985747,699162.0020541977,672847.9194426269,647519.6670153511,623506.2692222784,600069.1929762393,577874.9919856719,472662.8707735507,363781.85811532283,251213.33019654112,134938.5210362358
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,10582.448302069435,29752.859216694174,49761.646306584196,70636.41964456851,92405.59837261173,115098.43293758086,214495.21718863628,318209.75230519637,426383.91128176573,539163.7197331885,754500.839149558,747558.3739768662,739945.2619304275,731635.354700941,722601.6780465826,712816.4081077572,608085.159838875,498400.73350463784,383595.8791943322,263498.3853393569
Federal EV Tax Credit,313708.94176095165,537481.8733038567,525911.8134088618,514590.8154685535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,41.82785890146022,73.2408632688722,73.2408632688722,73.2408632688722,73.2408632688722,73.24086326887209,336.0,336.0,336.0,336.0,377.8278589014602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,6390.544912403416,8922.398891486579,10015.511906193638,11158.489583420496,12353.110776536421,22520.481074222247,57305.312304341045,88220.74249667037,107915.31939898306,128542.13796938582,166243.67402031872,149639.42417782114,149045.40605870273,148329.96090331447,147487.42930271412,146511.9456833219,145397.4315764143,126685.52439718993,106956.20210848634,86170.4936157281
Distribution Cost,4396.382684421739,6457.895095480689,7059.746476395551,7689.820944272768,8349.153512073412,17958.08298692881,50454.18308855124,78976.26772034043,96169.24190886552,114182.44465616331,146890.8601116693,130138.6860047606,129634.78199219519,129024.34609911697,128302.36668840636,127463.64807405404,126502.80454852521,110162.92134680321,92926.9796986624,74760.38917720917
Transmission Cost,1994.1622279816763,2464.5037960058903,2955.7654297980876,3468.6686391477274,4003.9572644630093,4562.398087293439,6851.12921578981,9244.474776329933,11746.077490117541,14359.693313222513,19352.81390864943,19500.738173060545,19410.62406650753,19305.614804197507,19185.062614307764,19048.297609267855,18894.627027889084,16522.603050386715,14029.222409823933,11410.104438518923
Cumulative personal light-duty EV population,352.7956836556391,426.0365469245113,499.2774101933835,572.5182734622557,645.7591367311279,719.0,1055.0,1391.0,1727.0,2063.0,2399.0,2325.759136731128,2252.518273462256,2179.2774101933837,2106.0365469245116,2032.7956836556396,1696.7956836556396,1360.7956836556396,1024.7956836556396,688.7956836556396
Cumulative personal light-duty LDV population,21897.0,22215.0,22600.0,22918.0,23270.0,23610.0,23907.0,24258.0,24587.0,24917.0,25158.0,24840.0,24455.0,24137.0,23785.0,23445.0,23148.0,22797.0,22468.0,22138.0
EV sales as % of total personal light-duty vehicles,0.0019102095675873508,0.0032969103429607116,0.003240746162339478,0.003195779006408596,0.0031474371838793383,0.0031021119554795465,0.0140544610365165,0.013851100667820925,0.01366575832757148,0.013484769434522615
Peak Demand 5-9 PM,0.20931846845785937,0.2528267709145053,0.2963539516722778,0.34432965698763074,0.39273463549749477,0.42668275667847555,0.6260783147368468,0.8254738727952164,1.027240540784971,1.326737237444573,1.5186186916863216,1.4951726808051153,1.454118557494705,1.413064434184295,1.3720103108738853,1.3309561875634754,1.2899020642530654,1.10156204726476,0.9132220302764502,0.7248820132881426
Energy Supply Cost,87443.45022177584,109986.12653016695,126792.76898039338,145794.89793502097,170415.4820543638,209243.49801499848,330992.3068069842,468059.3002107461,616410.7263130944,769248.0698586728,1025043.973661107,1032198.9203235636,1036027.8681053651,1038346.2198111101,1039806.0728219443,1039843.2161853364,1039160.193460286,908912.6327738093,770091.2365954441,621474.1251248316
Energy Cost,53270.620439232094,70985.55267177687,84664.55109371933,103204.79476221716,125955.16580029145,160045.03895264043,258142.89489046254,379795.78674788977,514744.57560007775,650681.088377042,888886.8035571373,905693.3710815731,910601.855973447,914098.9087012883,916196.2429774475,916823.3353833851,915510.1205782559,800870.8544217775,677791.8936648805,546297.4074270218
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,34172.829782543784,39000.57385839015,42128.217886674145,42590.103172804345,44460.31625407214,49198.45906235852,72849.41191652311,88263.5134628559,101666.15071301631,118566.98148162977,136157.17010396905,126505.54924199134,125426.01213191827,124247.31110982235,123609.82984449646,123019.88080195131,123650.07288203035,108041.77835203121,92299.34293056217,75176.71769781312
