Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Transmission and Distribution Cost,744.2889538114363,1040.9373633709888,1167.3705952237992,1299.5664933680446,1437.7304548289599,2250.865840662723,5625.500514791963,8173.069523308365,9888.2853705086,11684.462642400616,15663.00326109438,13662.857989102944,13628.436969936047,13583.969806250177,13528.980545665909,13462.97583008873,13385.444333873305,11773.103500457284,10072.865807588218,8281.368669638452
Distribution Cost,506.70243517826646,747.3138712839656,815.2176918036724,886.3057792486179,960.6949088326884,1707.297086321536,4807.429539042952,7067.947258506315,8483.12576094637,9965.82906057984,13389.324383532832,11372.304884891844,11349.387314257388,11318.216174649933,11278.393109898268,11229.505003093804,11171.12350490443,9844.597154712206,8444.762536205553,6968.7833097828625
Transmission Cost,237.58651863316982,293.6234920870231,352.15290342012685,413.26071411942667,477.0355459962716,543.5687543411868,818.0709757490113,1105.1222648020503,1405.1596095622306,1718.6335818207779,2273.6788775615482,2290.553104211099,2279.0496556786575,2265.753631600244,2250.5874357676394,2233.470826994925,2214.3208289688755,1928.5063457450788,1628.1032713826646,1312.5853598555893
Cumulative personal light-duty EV population,41.70741740017987,50.365933920143895,59.02445044010792,67.68296696007195,76.34148348003598,85.0,125.0,165.0,205.0,245.0,285.0,276.341483480036,267.682966960072,259.02445044010796,250.36593392014393,241.7074174001799,201.7074174001799,161.7074174001799,121.7074174001799,81.7074174001799
Cumulative personal light-duty LDV population,2350.0,2385.0,2426.0,2460.0,2498.0,2534.0,2566.0,2604.0,2639.0,2675.0,2700.0,2665.0,2624.0,2590.0,2552.0,2516.0,2484.0,2446.0,2411.0,2375.0
EV sales as % of total personal light-duty vehicles,0.002104203833115806,0.003630405249460807,0.0035690505028705788,0.0035197221625870045,0.0034661795516269115,0.0034169362746503647,0.01558846453624318,0.015360983102918587,0.015157256536566882,0.014953271028037384
Peak Demand 5-9 PM,0.0216843109969619,0.0261860980049465,0.030687918385376916,0.03519760272259126,0.03970804591497333,0.04419293274596127,0.0649896069793552,0.08578628121274866,0.10658716414937479,0.14278566708983537,0.162608439545094,0.15844655092792065,0.15427612869258045,0.1501734748992403,0.14719801736544297,0.16119757153032355,0.13742470145457847,0.11855229411274243,0.10117552726218784,0.08476816812212638
Energy Supply Cost,9793.801284124582,12217.03551323052,14017.41199513837,16039.446785758295,18665.31659843548,22854.172360889468,36120.24620292079,51014.551417040304,67102.15738605452,83630.44912188646,119087.15382114022,120218.02240152544,120941.32561997257,121505.89459870824,121978.40469460603,122300.02302528263,122533.55377026502,108647.13883436589,93816.17560810602,77910.04477978106
Energy Cost,5722.415542981255,7613.436376462439,9087.749323423035,11096.342920948518,13544.732668280501,17228.87729144315,27829.202017011896,41022.69337215625,55655.55071169989,70352.32541588307,105083.16535689172,107223.58956280054,108088.45073957279,108806.06771643221,109377.88407032198,109795.86654717982,110004.2384720551,97906.10946330526,84897.25120284705,70978.61154293676
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,4071.3857411432873,4603.599136768101,4929.662671715348,4943.10386480977,5120.583930154949,5625.2950694464,8291.044185908946,9991.858044884066,11446.60667435453,13278.123706003234,14003.988464248398,12994.432838724873,12852.874880399811,12699.826882276084,12600.520624284072,12504.156478102816,12529.315298209887,10741.029371060717,8918.924405259118,6931.433236844191
