Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,8418.860123482225,23669.86852844098,39587.846574918156,56194.759439072564,73513.2159515075,91566.48628692106,170669.04138834946,253207.79073487784,339295.64123662136,429048.80458972615,600392.7061010863,594872.9330641868,588819.6999439109,582212.2060667397,575028.9937242002,567247.9293308527,483898.5380835259,396607.22562352073,305240.88852284296,209662.47469253355
Federal EV Tax Credit,249570.95227714107,427593.3679134991,418388.8140053808,409382.4011794332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,33.276126970285475,58.26672293434615,58.26672293434615,58.26672293434615,58.26672293434615,58.26672293434615,267.4,267.4,267.39999999999986,267.4000000000001,300.67612697028557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,5231.648030741095,7280.794746345693,8186.943554174068,9134.410058351008,10124.66753974676,16009.965736869486,39517.50134889844,57853.42056268877,70160.2044921404,83047.94010834249,106455.06850727333,93004.69847399673,92615.58432688685,92150.40020213014,91605.6200032168,90977.58967754792,90262.52310207376,78553.74371777645,66210.73644874633,53209.280203829374
Distribution Cost,3552.5569709070282,5205.674561562671,5698.179481694991,6213.779820827648,6753.322544713892,12168.411758800883,33748.17257256499,50068.20060649863,60267.9087141927,70954.22022949407,90425.26942108445,76856.55546889346,76549.67176818284,76179.40854515792,75742.78860684081,75236.72551234836,74658.02008502408,64954.47146649304,54719.08416322469,43931.330915674036
Transmission Cost,1679.091059834066,2075.1201847830216,2488.7640724790763,2920.6302375233595,3371.3449950328686,3841.553978068603,5769.328776333454,7785.219956190144,9892.295777947704,12093.71987884842,16029.799086188877,16148.143005103271,16065.912558704,15970.99165697222,15862.831396375983,15740.864165199564,15604.503017049676,13599.272251283406,11491.652285521652,9277.949288155336
Cumulative personal light-duty EV population,280.66638532826926,338.9331082626154,397.19983119696155,455.4665541313077,513.7332770656539,572.0,839.4,1106.8,1374.1999999999998,1641.6,1909.0,1850.733277065654,1792.466554131308,1734.199831196962,1675.9331082626159,1617.6663853282698,1350.2663853282697,1082.8663853282696,815.4663853282698,548.0663853282697
Cumulative personal light-duty LDV population,14796.0,15011.0,15271.0,15486.0,15724.0,15954.0,16154.0,16392.0,16614.0,16837.0,17000.0,16785.0,16525.0,16310.0,16072.0,15842.0,15642.0,15404.0,15182.0,14959.0
EV sales as % of total personal light-duty vehicles,0.0022489947938825004,0.0038816016877187493,0.0038155145658009394,0.0037625418400068543,0.0037055916391723572,0.003652170172642983,0.0165531756840411,0.016312835529526597,0.01609485975683158,0.015881689137019664
Peak Demand 5-9 PM,0.15063408026339625,0.1819059199919476,0.2131777597204982,0.24444959944904918,0.27572143917760017,0.3069932789061516,0.4505072697794124,0.5940212606526726,0.7375352515259316,0.8810492423991941,1.120100845356383,1.0846962205529243,1.0546824563946546,1.0255326330489793,1.0144116964155485,1.0856016543985023,0.9298295840269366,0.7996225443001335,0.6631913380359803,0.5271530645364895
Energy Supply Cost,69649.07024205461,86439.1792933365,98693.09582830199,112553.0302824133,130724.000401802,159731.57811405396,251948.1051119238,355395.7217803136,467290.3244864243,582099.5013581064,805020.9672428127,811341.9154331625,815261.5842664773,818044.7089357742,820200.368135954,821293.272150241,821870.0863548397,724355.2337964096,620441.7125099804,509214.85906282585
Energy Cost,40875.43679801618,54358.28454118609,64799.88038148555,79004.27421326627,96400.0276439842,122472.51731163274,197775.30034447325,290899.80034786626,394237.8341678454,498264.419470673,700632.9980528702,714204.8587053427,718683.0823945048,722089.4086675316,724436.3738429481,725666.9816642732,725411.0489891785,638392.0808604236,544914.6930374199,444993.1320099041
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,28773.633444038263,32080.894752150456,33893.21544681611,33548.756069147195,34323.972757817624,37259.060802422115,54172.80476745056,64495.92143244838,73052.49031857874,83835.0818874331,104387.96918994359,97137.05672782214,96578.50187197268,95955.30026824119,95763.99429300573,95626.29048596742,96459.03736566145,85963.15293598623,75527.01947256134,64221.727052921895
