Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,1166857.0213045715,1408939.5832110313,1651190.8015398593,1896637.8507388267,2139939.1818690244,2378081.988519422,3487668.369028851,4597070.284479392,5714861.293340372,6839925.3751131855,8765938.003141573,8611473.863487883,8371299.078603309,8131635.5453784885,7906629.285053299,7680941.107221296,7397945.272166635,6298290.840818002,5200676.198635009,4106621.6729713036
Utility Bills (res),1004675.1352976571,1213201.6273520389,1421801.4147585433,1630051.8005356505,1838589.410992358,2047551.5523007594,3003032.325799426,3958418.9532609275,4913140.707887689,5867570.808324976,7533311.064183748,7414342.067258463,7206050.413340393,6998163.20052306,6788743.140340219,6579751.023430076,6360291.908564733,5407357.79233548,4453976.543102826,3500554.309256205
Utility Bills (work),83667.48634642607,100971.13165680465,118313.67899617503,139029.7611795565,157427.73062266078,170492.61378744306,249990.69849786727,329447.3336265329,417388.43259783875,512547.92457212973,682209.9506107193,655014.6440360083,637914.8191617279,620570.466974278,619783.7009366802,618041.6258748737,572115.7334700829,491753.2110884105,413915.24338212237,336170.5725904945
Utility Bills (pub L2),35066.582917404005,42329.17900589556,49610.038718963944,56972.49206088357,64281.65346026826,71471.64220535627,104799.51070276467,138111.11086178184,171660.91838671072,205385.856249408,224392.42676143002,220828.46450728716,214673.58873106088,208638.19110643887,202739.96597288258,196783.01860878724,190517.09192180858,162773.6304749041,135054.24329934994,107423.01563556798
Utility Bills (DCFC),43447.81674308447,52437.6451962922,61465.66906617692,70583.7969627363,79640.38679373715,88566.18022586299,129845.83402879286,171092.88673014918,212671.23446813336,254420.78596667232,326024.5615856758,321288.68768612447,312660.2573701264,304263.6867747116,295362.4778035171,286365.43930755917,275020.53821001004,236406.20691920718,197730.16885071088,162473.775489036
Incremental upfront vehicle cost,565676.1381922471,707025.9042514283,423551.6515097431,211774.5361452346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,627472.8524775663,1099714.866298386,1100723.5495500488,1101735.2588514658,1102750.0032807875,1103767.7919433985,5061292.240979777,5065982.98454716,5070687.800345244,5075406.730590727,5277406.677759428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),324058.2826490875,567892.4997376353,568358.1519853536,568825.2011898151,569293.6515418899,569763.5072450216,2612377.37330082,2614542.8254207224,2616714.7738969834,2618893.2382186763,2712145.2370826034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),130387.08678978434,228440.49582708173,228572.71807026138,228705.33698016987,228838.35374680843,228971.7695637472,1049585.673900233,1050200.5553663776,1050817.2814769212,1051435.8577657968,1077914.820406172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),78232.25207387061,137064.29749624908,137143.63084215682,137223.20218810195,137303.01224808508,137383.06173824833,629751.4043401396,630120.3332198268,630490.3688861529,630861.5146594783,646748.8922437022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),94795.23096482392,166317.57323741977,166649.04865227704,166981.5184933788,167314.9857440042,167649.45339638126,769577.7894385838,771119.2705402328,772665.3760851864,774216.1199467755,840597.7280269497,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),1346890.4870194204,1715903.5932948028,2042328.410787516,2353404.702009823,2936395.812469039,3218546.76940687,4566847.785164761,5985828.537764804,7508393.715984229,9209082.709588712,9296479.055177068,9040868.23288527,8745694.19461268,8442895.859429324,8167344.543813499,7905517.8010614645,6466233.518233181,5040728.041877128,3489851.107973263,1888935.3189843132
Avoided vehicle gasoline (gallons),464444.9955239381,557111.5562645464,646306.4591099734,730871.0254688892,813406.0422351909,891564.2020517646,1261560.161647724,1644458.3894958254,2040324.3793435404,2449224.124890615,2459385.993433087,2366719.432692479,2277524.529847052,2192959.963488136,2110424.946721834,2032266.7869052608,1662270.827309301,1279372.5994612,883506.6096134844,474606.86406641034
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,37266.70250464506,104776.41103848345,175238.5096637985,248750.22884568476,325411.6482328968,405325.77496238484,754883.5178661648,1119625.6237826291,1500051.0187367701,1896673.2322669835,2654433.9651614297,2629928.818985742,2603060.700339187,2573737.498923794,2541864.1952671595,2507342.7773001543,2139051.199214585,1753341.2377890376,1349624.7372803462,927296.0935901824
Federal EV Tax Credit,1104744.1453946163,1892773.4397849296,1852028.8060517902,1812161.2583677005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
