Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,12210707.893155122,14743997.654575892,17278970.55211453,19847518.278602496,22393382.799793206,24885722.906486854,27372650.236161992,29859035.718272123,32393370.012324356,34955067.40222655,41428291.19712517,39888572.958570234,37355051.064064264,34827096.174644105,32357564.335679743,29879753.007588822,27257812.594972562,24771030.88341055,22295953.94022931,19829089.24431386
Utility Bills (res),10430651.948668921,12595616.66834004,14761252.68440878,16923221.743811548,19088025.436351363,21257948.84218064,23383246.565868523,25508208.61511099,27629362.134061728,29748910.448605884,35398498.60213472,34150889.071609184,31987217.657590467,29828952.80405494,27666127.887036815,25505155.7781954,23353485.17854332,21234448.13391957,19114660.773137048,16995738.538147945
Utility Bills (work),1091427.9022031743,1317277.6447934236,1543512.9150906762,1807805.326782547,2046003.9242915295,2224021.6917649503,2445909.4723742194,2667705.2701891265,2941275.1032774406,3244723.390742054,3667747.2321205037,3462740.22476657,3237095.368244705,3010188.0812225463,2844743.7518504933,2669370.90448723,2343114.1985186185,2113771.38229642,1892126.9873247459,1670664.231911982
Utility Bills (pub L2),293535.96084731154,354275.29811325774,415250.0822038798,477312.1351803046,538639.3363077291,598329.9337228707,657919.9110800276,717466.1193182042,778870.3543872482,841052.342648477,1041122.1166377628,1004136.8718883045,942728.3715878781,881772.4125807666,822739.261432141,763284.0903507912,699606.1167296068,639358.9413354641,579362.8534200328,519643.37034419726
Utility Bills (DCFC),395092.08143571555,476828.0433291693,558954.8704111966,639179.0728280949,720714.1028425844,805422.4388183956,885574.2868392234,965655.713653803,1043862.4205979415,1120381.2202301358,1320923.2462321767,1270806.7903061733,1188009.6666412177,1106182.8767858513,1023953.4353602951,941942.2345554011,861607.1011810139,783452.4258590968,709803.3263474833,643043.1039097335
Incremental upfront vehicle cost,5869225.04994018,7335812.61081725,4394599.303638414,2197286.2713552364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,6510402.570078262,11410193.227695456,11420658.913992625,11431155.997348685,11441684.571954811,11452244.732284753,11252551.385455212,11262980.112056015,11273440.124836627,11283931.517655583,13341214.922781136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),3362296.660139883,5892221.113983972,5897052.531914386,5901898.444098591,5906758.8940193495,5911633.92528987,5807985.240065381,5812799.595785577,5817628.394572933,5822471.679756653,6772203.560613655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),1352843.268978842,2370205.476253264,2371577.3603569646,2372953.360112974,2374333.487868248,2375717.7560067936,2333498.2780432566,2334865.317321831,2336236.4577182406,2337611.7115358394,2607288.6653594333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),811705.9613873048,1422123.2857519593,1422946.416214178,1423772.0160677833,1424600.092720951,1425430.653604074,1400098.9668259555,1400919.1903930975,1401741.8746309432,1402567.0269215053,1564373.1992156587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),983556.6795722328,1725643.3517062615,1729082.605507097,1732532.1770693355,1735992.0973462623,1739462.3973840158,1710968.900520617,1714396.0085555098,1717833.3979145098,1721281.099441586,2397349.4975923896,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),13974786.723731121,17803516.31099833,21190367.172116447,24417967.980450265,30466846.125345238,33394329.45461607,36464631.89609476,39764756.83684527,43440543.15116772,47803077.64493964,35451615.169947855,32153947.36077225,28768564.79771475,25465464.16236597,22283678.971708104,19244294.355183188,16044396.072354907,12896575.05307731,9452866.360318623,5906485.829116353
Avoided vehicle gasoline (gallons),4818891.9737003865,5780362.438635821,6705812.396239381,7583219.869705051,8439569.563807545,9250506.774131875,10073102.733727835,10924383.746386062,11804495.421512967,12713584.480037138,9378734.171943877,8417263.707008442,7491813.749404883,6614406.275939213,5758056.581836719,4947119.371512388,4124523.4119164282,3273242.3992582005,2393130.724131297,1484041.6656071239
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,386664.11591608654,1087117.3358578198,1818203.352044886,2580930.988153628,3376338.6298287646,4205495.037139342,5055347.336868098,5940557.678186945,6862270.486412775,7821663.4282843005,12393438.961036883,11805930.061088812,11186572.345085887,10534248.819429267,9847808.757628733,9126066.756680373,8385395.28279004,7607717.247738298,6791762.847827409,5936224.319172538
