Load Profile, Charger Assignment
BaseCase_Inyo_Residential L1_e19controlled_load,Residential L1
BaseCase_Inyo_Residential L2_e19controlled_load,Residential L2
BaseCase_Inyo_Residential MUD_e19controlled_load,Residential L2
BaseCase_Inyo_Public L2_e19controlled_load,Public L2
BaseCase_Inyo_Work_e19controlled_load,Workplace L2
BaseCase_Inyo_Fast_e19controlled_load,DCFC
