Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,25335127.291640386,30594640.46181051,35854120.57861954,41073116.98271413,46304580.973249994,51615168.10002057,75728609.26174626,99824215.08555155,123810173.52805467,147709604.57591113,189402403.682471,186562505.6240512,181374049.46861133,176120830.30373144,170682573.00748205,165238785.0321972,159829709.98640233,135841805.23951802,111781152.60347137,87720929.39915748
Utility Bills (res),21980958.93698743,26544256.291441884,31107560.848647367,35629265.45231409,40166817.25411337,44781636.88511395,65702998.38455094,86608618.67719737,107403128.2932175,128113815.12052299,164976239.1139729,162531669.9573522,158024188.9522642,153461250.9553381,148707211.4020829,143955080.1217648,139251915.34906277,118415511.29155849,97511086.92303881,76607423.4777801
Utility Bills (work),1849851.5908126603,2233770.0633619404,2617648.5835636933,3003101.879426746,3386734.991872414,3770291.355279942,5529082.798671071,7288346.582632553,9051232.954600561,10810023.54272661,13323505.981298657,13105015.497639032,12725121.241615148,12344950.257913612,11971407.149090555,11590211.70198726,11205705.078782024,9468048.934883358,7732186.260904169,5996025.998254818
Utility Bills (pub L2),489611.07194828306,591252.6957152206,692893.5079516966,794279.9586089718,895783.578852635,997792.5871453692,1463483.266772223,1929139.724346857,2394129.3425512603,2858385.181011816,3634830.597764451,3578855.3764759623,3479596.9035483403,3380175.30757641,3279946.9881973676,3179491.837719978,3078874.323982886,2623774.0540976333,2168473.750172598,1713160.9373209968
Utility Bills (DCFC),1014705.6918920118,1225361.4112914652,1436017.6384567842,1646469.6923643195,1855245.1484115745,2065447.2724813102,3033044.8117520288,3998110.101374774,4961682.9376853565,5927380.731649722,7467827.989435004,7346964.792584036,7145142.371183661,6934453.782903333,6724007.4681112515,6514001.370725155,6293215.234574669,5334470.958978536,4369405.66935579,3404318.9858015655
Incremental upfront vehicle cost,18828391.745034765,23533184.096602537,14097813.007222204,7048863.579270116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,20885280.248124756,36603740.042270556,36637313.8173102,36670988.31367496,36704763.8335288,36738640.67994229,168465300.7116099,168621432.2859225,168778032.25495803,168935102.02390066,175658622.1377682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),10786200.587210568,18902162.79636204,18917661.91740507,18933207.53581123,18948799.79107261,18964438.82309981,86953078.1490961,87025155.30354339,87097448.689454,87169958.95552237,90273829.51988617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),4339902.256470244,7603585.966358203,7607986.951345732,7612401.139288228,7616828.569794546,7621269.282592393,34935498.2398668,34955964.59236416,34976492.343919046,34997081.67872856,35878427.64144916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),2603941.3538821484,4562151.579814922,4564792.17080744,4567440.683572939,4570097.141876725,4572761.569555437,20961298.943920076,20973578.75541851,20985895.40635143,20998249.007237125,21527056.584869485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),3155236.0505617983,5535839.699735395,5546872.777751957,5557938.955002563,5569038.330784923,5580171.004694648,25615425.378726915,25666733.634596445,25718195.81523355,25769812.382412594,27979308.39156343,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),44830920.05313416,57113430.93685074,67978401.05684812,78332499.23826297,97737215.59536064,107128541.1079395,152006788.10986137,199237610.26938856,249916238.86263168,306523715.2233471,309433139.9743086,300925218.68340266,291100434.26687694,281021871.4099182,271850224.51209086,263135396.66135737,215228765.71186242,167780762.1068572,116159765.46245839,62873223.36641199
Avoided vehicle gasoline (gallons),15458937.949356606,18543321.732743748,21512152.233179785,24326863.11747297,27074020.940543115,29675496.151783794,41990825.444713086,54735607.21686499,67912021.43006295,81522264.68706042,81860619.04082239,78776235.25743525,75807404.75699921,72992693.87270603,70245536.04963589,67644060.83839521,55328731.54546592,42583949.773314014,29407535.560116045,15797292.30311859
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,1240413.0675292152,3487457.18526472,5832770.884255904,8279590.45672503,10831247.02927482,13491169.169235747,25126209.14293199,37266661.149592966,49929131.959321834,63130714.420682386,88352708.72784059,87537072.46975419,86642785.50528772,85666781.97130936,84605899.1736514,83456874.81042236,71198273.21574345,58359900.023490414,44922178.44654183,30864950.928596143
Federal EV Tax Credit,36771138.36549057,63000500.46791252,61644325.311069004,60317343.748599805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,4902.818448732076,8584.868197094213,8584.868197094213,8584.868197094213,8584.868197094213,8584.868197094227,39329.600000000006,39329.600000000006,39329.600000000006,39329.600000000006,44232.41844873205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
