Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,25272723.25285587,30515857.43292992,35762546.90817855,41082795.26730549,46353344.165138036,51506413.8351495,75538812.16331251,99567511.32476355,123787982.66040905,148172262.84744555,190385568.29224214,187024118.86958724,181778392.63017347,176540936.35576668,171612047.02606678,166669301.51335078,160531311.9963392,136559026.34398323,112640574.26828948,88748136.23821604
Utility Bills (res),21510790.45254242,25975508.326342206,30441654.25191218,34901267.36069541,39366073.20291675,43839561.4016983,64297220.4468583,84753204.95693007,105196766.99155141,125632721.49349135,162866476.98662275,160314463.55839345,155843130.32152918,151379443.9647707,146883090.587459,142393009.53955355,137687210.29943138,117230759.24427336,96777680.64380442,76344911.9436164
Utility Bills (work),2295377.0452118358,2770375.7311289515,3246161.298636197,3802356.12339988,4303417.2541162735,4677313.496234268,6858706.214318221,9039215.679562436,11421062.44046065,13975838.226740781,16890177.163102385,16257873.072704649,15780343.660083335,15296288.088719597,15148767.450327089,14979324.286497332,13918244.005105058,11686262.379400304,9501864.429243404,7318921.32343854
Utility Bills (pub L2),597935.0873521302,721676.8722981645,845881.4911528269,971419.7491425171,1096076.2818454893,1218796.833873093,1786947.0940528435,2354696.0891823885,2926897.7090576584,3501843.0011511254,4655275.902030549,4575434.326136221,4449004.579905616,4324790.590411919,4210370.487576817,4094829.6188132707,3953445.3168048174,3383993.9210225046,2817687.7754412605,2252919.018989969
Utility Bills (DCFC),868620.6677494837,1048296.5031605976,1228849.8664773486,1407752.0340676857,1587777.4262595237,1770742.1033438365,2595938.4080831385,3420394.5990886544,4243255.519339322,5061860.126062277,5973638.2404864635,5876347.9123529075,5705914.06865535,5540413.71186446,5369818.500703869,5202138.068486618,4972412.374997948,4258010.799287055,3543341.419800402,2831383.952171133
Incremental upfront vehicle cost,12160026.273959657,15198543.81615363,9104854.992110515,4552399.77403198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,13488435.974526659,23639960.686317075,23661643.79086083,23683391.944718186,23705205.34303712,23727084.181551017,108801506.17487384,108902342.07624292,109003480.48531611,109104922.30961643,113447204.76671621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),6966101.211021801,12207670.169123122,12217680.037287056,12227719.935055466,12237789.952517191,12247890.1800313,56157712.176933676,56204262.433464475,56250952.34076486,56297782.317787156,58302369.56858551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),2802858.9047713988,4910658.667998515,4913500.9762425935,4916351.811411404,4919211.199085721,4922079.16492306,22562716.54406758,22575934.518144235,22589192.146143124,22602489.54702597,23171693.3342897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),1681715.3428628372,2946395.200799108,2948100.5857455577,2949811.086846844,2951526.719451431,2953247.4989538346,13537629.92644055,13545560.71088654,13553515.287685871,13561493.728215583,13903016.000573821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),2037760.515870621,3575236.6483963323,3582362.1915856223,3589509.111404471,3596677.471982779,3603867.337642823,16543447.52743204,16576584.413747665,16609820.710722249,16643156.716587735,18070125.863267183,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),28953357.945489746,36885828.07244977,43902801.37075581,50589835.91062112,63122072.54221063,69187315.21012896,98171447.92390952,128674964.65713485,161405207.37959012,197964527.21785644,199843788.54359502,194349091.2400935,188003912.01730064,181494830.80988312,175571470.3751965,169943139.47305462,139003156.09931725,108359371.86195531,75020505.19155417,40605963.704523794
Avoided vehicle gasoline (gallons),9983916.532927498,11975918.205340834,13893291.57302399,15711129.164789166,17485338.654351976,19165461.277044035,27119184.50936727,35350265.015696384,43860110.700975575,52650140.217515014,52868727.12793519,50876725.45552186,48959352.08783871,47141514.49607354,45367305.00651072,43687182.38381866,35733459.151495434,27502378.645166323,18992532.959887132,10202503.443347687
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,801101.6392675071,2252320.4093260732,3767005.072073812,5347245.736904337,6995193.760532521,8713063.430263683,16227427.713891756,24068206.90329922,32246126.302027084,40772225.142157786,57061524.071939394,56534764.3710436,55957209.465657584,55326879.318478994,54641731.35544318,53899658.672443636,45982570.91679165,37691043.86509351,29012434.05879692,19933722.955792584
Federal EV Tax Credit,23748072.310301594,40687901.087699026,39812036.28933371,38955025.723418474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,3166.409641373546,5544.404654883787,5544.4046548837905,5544.404654883787,5544.404654883787,5544.404654883787,25400.600000000006,25400.600000000006,25400.600000000006,25400.600000000006,28567.009641373523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,482538.5502369163,673907.714644622,756348.2267589922,842548.4245036291,932642.392089628,1172186.0681237874,2776720.83944895,3594567.3053352404,4244862.89587572,4925623.827242501,6173715.452091964,4860514.408496337,4837473.425108658,4810379.350034946,4779047.024970816,4743284.631223487,4702893.489927592,4082465.14168795,3428764.324404994,2740530.737043828
Distribution Cost,330695.34424415807,486250.8869614005,531284.8428923858,578430.6113598921,627765.6377577352,824787.4749364731,2255277.5700445455,2891124.290257582,3351188.0695634577,3833199.5177095905,4763541.76588158,3440561.3251104457,3425900.833075827,3408356.9652423873,3387794.71871055,3364074.133922645,3337050.152315824,2898647.6943224845,2436239.4600111865,1948899.1595664278
Transmission Cost,151843.20599275824,187656.82768322155,225063.3838666064,264117.8131437371,304876.7543318928,347398.5931873143,521443.2694044044,703443.0150776582,893674.8263122624,1092424.309532911,1410173.6862103841,1419953.083385891,1411572.5920328312,1402022.3847925586,1391252.3062602666,1379210.4973008416,1365843.3376117677,1183817.4473654658,992524.8643938074,791631.5774773998
Cumulative personal light-duty EV population,26706.976725581062,32251.38138046485,37795.78603534864,43340.190690232426,48884.59534511621,54429.0,79829.6,105230.20000000001,130630.80000000002,156031.40000000002,181432.0,175887.59534511622,170343.19069023244,164798.78603534866,159254.38138046488,153709.9767255811,128309.3767255811,102908.77672558109,77508.17672558108,52107.57672558108
Cumulative personal light-duty LDV population,1212547.0,1230177.0,1251469.0,1269104.0,1288560.0,1307409.0,1323825.0,1343281.0,1361522.0,1379770.0,1393141.0,1375511.0,1354219.0,1336584.0,1317128.0,1298279.0,1281863.0,1262407.0,1244166.0,1225918.0
EV sales as % of total personal light-duty vehicles,0.0026113706449098846,0.004506997492949216,0.004430317215115828,0.004368755164969764,0.004302791220341922,0.004240757601396187,0.019187279285404042,0.018909371903570442,0.01865603346842725,0.018409300100741433
Peak Demand 5-9 PM,13.740133978233104,16.593970696098136,19.44828947510962,22.416202206988185,25.395076514641634,28.004792116129472,41.07390091153202,54.1430097069343,67.27261673582817,82.89553557791099,104.47714442493151,102.3864963841596,99.52724765566072,96.68744270210031,94.21483662771732,93.2850152824503,88.01002980065607,75.0538608137175,61.984752018315426,48.918037315959936
Energy Supply Cost,6533108.517316899,8161192.601976639,9361922.532030512,10725418.797563978,12501547.757688655,15319757.89163434,24184253.469712295,34165428.28774069,44997525.83366632,56123566.739068896,76623294.54537162,77227950.65312736,77574072.91295181,77809834.4863539,77982547.12239714,78051471.21085186,78066195.34049296,68626956.73660398,58564386.24223294,47792220.81076549
Energy Cost,3931057.4107598304,5233905.346377804,6242399.099555989,7611731.233516959,9290158.73389885,11806546.610794084,19040528.661892377,27998620.696792,37964527.640814535,47998336.575863846,66886805.38180874,68174215.40899988,68584098.38145827,68890143.61505722,69093591.03957582,69188994.09363991,69141198.22128665,60742549.94656766,51721836.29202453,42080525.49244267
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,2602051.106557028,2927287.2555988356,3119523.432474525,3113687.5640470255,3211389.023789761,3513211.280840263,5143724.807819936,6166807.590948701,7032998.192851609,8125230.163205084,9736489.163563067,9053735.244127316,8989974.531493388,8919690.87129694,8888956.08282136,8862477.117211588,8924997.119206404,7884406.790036262,6842549.950208463,5711695.318322777
