Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,779057.3067868147,940676.6604824824,1102405.7126646824,1266822.9937893741,1429397.4445563082,1587747.5150967645,2328473.620574632,3069100.878583636,3816694.008488112,4570016.083999336,5699080.164857865,5596639.708505566,5437457.775536994,5279304.261914374,5130687.693360964,4981463.539627991,4794948.859685261,4069441.8562879236,3348585.1013359334,2628925.385585511
Utility Bills (res),666560.951058454,804906.1987250091,943298.9269579744,1081454.367484062,1219774.2690686095,1358485.1595606839,1992326.3187547359,2626129.0680022608,3259471.925445875,3892284.2929067654,4939277.47004702,4860263.493839356,4722520.576249967,4585765.698336515,4448390.74330118,4311277.665346172,4166047.6367913364,3539047.5379608627,2911110.377219007,2282900.1578650605
Utility Bills (work),61404.752633037126,74100.7203018277,86825.70718268534,102418.68304618046,116039.71086700175,125123.55650072667,183459.98785045772,241764.88621007392,307278.2195224609,378925.3936391539,440803.57176197186,421998.0423506324,409201.76438487665,396234.36641216767,393885.5720218851,390748.17315921217,359614.52437329234,299724.654779143,241436.53519048725,183895.47721108983
Utility Bills (pub L2),23204.986227865422,28011.229303930028,32829.70511792435,37622.191132976644,42435.49951251959,47296.24391695769,69348.9696719315,91390.90197348449,113388.19311431545,135337.57119664445,133452.17612409056,130436.23911351015,126097.58988638435,121820.23756569384,118174.98824921323,114514.09685499988,109085.41744623035,89505.99360001455,72143.9714470751,54829.21807987643
Utility Bills (DCFC),27886.616867458117,33658.512151715535,39451.373406098275,45327.752126155,51147.96510817736,56842.555118396376,83338.34429750724,109816.02239781714,136555.6704054606,163468.82625677218,185546.94692478233,183941.9332020673,179637.84501576578,175483.9595999983,170236.38978868534,164923.60426760718,160201.28107440146,141163.66994790357,123894.21747936404,107300.53242948456
Incremental upfront vehicle cost,372202.3879258626,465207.4077736492,278687.6190423508,139342.96098655643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,412863.259173628,723588.0597366159,724251.7510072595,724917.4333517151,725585.112743204,726254.7951728675,3329932.7929398087,3333018.9338075174,3336114.333097829,3339219.0185860107,3472130.2491656938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),213223.18281729068,373660.70480367314,373967.09368388593,374274.40173073934,374582.63170173333,374891.7863626403,1718739.1418450049,1720163.8392705398,1721592.8107883513,1723026.0692207164,1784383.6987485534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),85791.81934904457,150308.79385778776,150395.79316945295,150483.0534790535,150570.57556958264,150658.3602263832,690544.9415115444,690949.4852249682,691355.2425695319,691762.2171861294,709184.7539656382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),51475.09160942671,90185.27631467259,90237.4759016719,90289.83208743203,90342.34534174952,90395.01613583013,414326.96490692673,414569.6911349809,414813.1455417191,415057.33031167754,425510.85237938334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),62373.16539786604,109433.28476048238,109651.38825224865,109870.14605449027,110089.56013013856,110309.63244801383,506321.744676333,507335.91817702877,508353.1341982265,509373.4018674877,553050.9440721186,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),886224.1514116722,1129026.6139135628,1343806.924317536,1548488.2438974588,1932083.5006214136,2117732.589980982,3004809.2690824713,3938388.1670373995,4940118.487833203,6059042.301845728,6116455.406621906,5948264.671124056,5754044.4484015675,5554808.723875077,5373499.818666873,5201221.378857987,4254285.358655966,3316414.8593643424,2296059.668652069,1242782.9005864956
Avoided vehicle gasoline (gallons),305594.5349695422,366567.0824394685,425255.3557966886,480896.97015449026,535203.1857677046,586629.5263105213,830057.8091388042,1081974.7711641206,1342423.5021285876,1611447.4207036512,1618109.8959317212,1557137.348461795,1498449.075104575,1442807.4607467733,1388501.2451335588,1337074.9045907422,1093646.6217624592,841729.6597371427,581280.9287726756,312257.010197612
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
