Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Vehicle O&M Savings,492974.30240544345,1386011.4973629408,2318103.7293362035,3290537.1899515665,4304635.760629007,5361762.048416319,9985943.597150544,14810994.04119764,19843513.50808179,25090295.3103929,35114324.381079204,34790179.6386916,34434777.1946385,34046898.59610194,33625286.90706757,33168645.60479517,28296632.96957742,23194198.153937373,17853560.636051882,12266709.075472929
Federal EV Tax Credit,14613862.719528956,25038133.330235556,24499151.986531854,23971772.980950933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,1948.5150292705275,3411.862968466765,3411.862968466765,3411.862968466765,3411.862968466765,3411.8629684667685,15631.0,15631.0,15631.0,15631.0,17579.51502927053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,302045.68040629406,421022.78121487005,473025.9480007668,527402.3764570269,584236.7669950702,780688.1423479244,1866002.8263746789,2511886.5130827497,2993756.3098918824,3498271.139008636,4439232.9548276365,3637148.1467845,3621234.597321547,3602336.306575219,3580315.888454992,3555030.994121153,3526334.1545927995,3067669.2110776864,2584290.4460587646,2075258.406192777
Distribution Cost,208644.29914660717,305591.8220510019,334585.56940754043,364938.9431849305,396701.8043133539,566997.2614046752,1545252.6161994038,2079183.6055058031,2444036.949222828,2826295.8858773815,3564164.5928086685,2755885.388590571,2744943.71779577,2731732.533371603,2716145.2004589345,2698071.1672960236,2677395.8424989535,2330494.471755046,1964574.6592709895,1578902.2984271105
Transmission Cost,93401.3812596869,115430.95916386814,138440.37859322637,162463.43327209647,187534.96268171622,213690.8809432492,320750.21017527516,432702.9075769467,549719.3606690544,671975.2531312546,875068.3620189675,881262.7581939291,876290.8795257771,870603.7732036161,864170.6879960573,856959.8268251291,848938.3120938462,737174.7393226407,619715.7867877751,496356.10776566644
Cumulative personal light-duty EV population,16434.685157666172,19846.548126132937,23258.4110945997,26670.274063066467,30082.13703153323,33494.0,49125.0,64756.0,80387.0,96018.0,111649.0,108237.13703153323,104825.27406306646,101413.4110945997,98001.54812613293,94589.68515766616,78958.68515766616,63327.68515766616,47696.68515766616,32065.685157666157
Cumulative personal light-duty LDV population,695046.0,705152.0,717357.0,727465.0,738618.0,749422.0,758832.0,769985.0,780440.0,790901.0,798565.0,788459.0,776254.0,766146.0,754993.0,744189.0,734779.0,723626.0,713171.0,702710.0
EV sales as % of total personal light-duty vehicles,0.0028034331961777027,0.004838478751342639,0.004756157629279096,0.004690071643950932,0.004619252399030033,0.004552659207318131,0.020598762308389737,0.020300395462249265,0.0200284454922864,0.019763535512029952
Peak Demand 5-9 PM,6.275836925245881,7.583561910317539,8.892999121739152,10.6059091306226,12.357753409604564,12.798387961970848,18.771147328829578,24.743906695688256,30.931550673691657,46.97491484613503,59.492875009759445,58.559889122162545,56.926224535451276,55.292559948740006,53.65889536202873,52.02523077531747,50.39156618860619,42.90714744409862,35.422728699591055,27.938309955083493
Energy Supply Cost,3936876.6598315104,4860655.376489795,5500364.386235161,6241673.695251375,7218993.41995209,8810931.602074139,13915140.932576338,19548941.927389193,25632338.78762132,31835505.61315305,43158657.10028562,43572471.27428147,43779692.33973851,43922739.3171435,44024819.74115457,44066900.816941306,44069323.46288426,38712079.80798417,32993076.389275998,26870532.935153097
Energy Cost,2336310.036662487,3106160.82038458,3677615.4321258347,4467162.686554493,5433059.456584687,6903537.138860786,11187630.579292312,16353878.098186053,22070605.52038981,27811830.3334254,38438834.69690654,39183567.56547384,39421605.78541612,39598628.09740331,39715506.55027677,39770316.8003561,39742313.9615348,34889012.469077505,29674510.842465557,24099548.34361673
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,1600566.6231690145,1754494.5561052095,1822748.9541093246,1774511.0086968963,1785933.9633674033,1907394.4632133648,2727510.353284021,3195063.8292030883,3561733.2672314704,4023675.279727646,4719822.403379075,4388903.708807627,4358086.554322521,4324111.2197401915,4309313.190877862,4296584.016585184,4327009.501349573,3823067.338906573,3318565.5468104356,2770984.5915363347
