Timestep,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048
0,0.000755773,0.000755773,0.000536305,0.000422172,0.00039984,0.000458827,0.000491559,0.00055893,0.000534851,0.000589667,0.000522032,0.000595204,0.000595997,0.000611011,0.000610273,0.000603442,0.000599642,0.00060295,0.000568151,0.000554658,0.000552984,0.000552833,0.000522977,0.000524482,0.000524426,0.000522106,0.000520412,0.000518863,0.000520918,0.000519506,0.000517672
1,0.000755102,0.000755102,0.000536447,0.000417178,0.000394736,0.00052467,0.000548239,0.000558362,0.000535995,0.00058535,0.00052294,0.000602694,0.000602729,0.00060028,0.000612709,0.000606307,0.000601919,0.000606469,0.000563546,0.000556107,0.000555865,0.000553345,0.000523716,0.000525809,0.000524865,0.000524208,0.00052275,0.000520112,0.000522611,0.000521524,0.000519485
2,0.000751752,0.000751752,0.00053706,0.00049902,0.000477833,0.000520802,0.000544561,0.000561716,0.000538337,0.000572341,0.000524957,0.000595761,0.000605988,0.000605702,0.00061289,0.000611636,0.000600777,0.000609492,0.000566669,0.000556784,0.00055666,0.000556664,0.000523522,0.000528001,0.00052957,0.000524863,0.000524894,0.000522974,0.000524494,0.000523762,0.000521236
3,0.000749413,0.000749413,0.000537111,0.000497132,0.000477047,0.000520295,0.000543844,0.000562003,0.000538621,0.00057035,0.000525066,0.000595241,0.000601211,0.000604371,0.000615004,0.000610885,0.000601873,0.000609018,0.000566604,0.000556098,0.000556647,0.000556427,0.000525596,0.000526724,0.000529466,0.000526508,0.000524884,0.000522762,0.000524411,0.000523818,0.000521227
4,0.000748062,0.000748062,0.000537283,0.00048209,0.000475959,0.00052818,0.000550136,0.000559466,0.000536713,0.000583609,0.000523197,0.000604514,0.000604542,0.00060549,0.000614445,0.000601922,0.00060377,0.000606231,0.00056724,0.0005528,0.000556653,0.000554177,0.000525138,0.000528007,0.000524863,0.000525831,0.000523918,0.000521194,0.000523883,0.000523195,0.000520784
5,0.000751312,0.000751312,0.000543574,0.000494835,0.000480692,0.000521096,0.000518033,0.000556248,0.000537016,0.000591805,0.000500625,0.00059846,0.000595175,0.000609674,0.00060725,0.000600672,0.000598557,0.000601391,0.000572117,0.000552963,0.000553086,0.000549262,0.000521772,0.000524048,0.000523874,0.000521622,0.000519541,0.000518084,0.000520848,0.000519339,0.000517538
6,0.000753442,0.000753442,0.000556473,0.000512261,0.000500335,0.000535305,0.000541328,0.000551256,0.000541319,0.00058015,0.000538428,0.000585424,0.000590849,0.000601258,0.00059954,0.000589927,0.000590509,0.000592307,0.00056751,0.000556714,0.000544973,0.000541926,0.000516994,0.000524335,0.000520254,0.000518282,0.000514982,0.000513622,0.000516733,0.000518057,0.000514269
7,0.000757708,0.000757708,0.000552634,0.000524777,0.000371521,0.000388147,0.00047714,0.000552398,0.000526208,0.000577566,0.000547,0.000593155,0.000598165,0.000606453,0.000599024,0.000593676,0.000593854,0.000601782,0.000569963,0.000554585,0.000547043,0.000545172,0.00052263,0.000526674,0.00052331,0.000521187,0.000517312,0.000513801,0.000519071,0.000517162,0.000514063
8,0.000755843,0.000755843,0.000553653,0.000513459,0.000377508,0.000391492,0.000481023,0.000567927,0.000538778,0.000594987,0.000477576,0.000606194,0.000608715,0.000623677,0.000624328,0.00060855,0.000609219,0.000619161,0.000587407,0.000567989,0.000562637,0.000560087,0.000531307,0.000537818,0.000538795,0.000536348,0.000530896,0.000528255,0.000532801,0.000532042,0.000529852
9,0.000747439,0.000747439,0.000557474,0.000486788,0.000371923,0.000529257,0.000484397,0.000575003,0.000547669,0.000606865,0.000468489,0.000622639,0.000625406,0.000643126,0.000645383,0.000623962,0.00062724,0.000640397,0.000606191,0.000584853,0.000577257,0.000574471,0.000541009,0.000551836,0.000555483,0.00055216,0.000542096,0.000535324,0.000539474,0.000537705,0.000542302
