Timestep,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0.267414,0,0,0,0,0,0,0,0,0,0
1,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0.337354,0,0,0,0,0,0,0,0,0,0
2,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0.31842,0,0,0,0,0,0,0,0,0,0
3,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0.319395,0,0,0,0,0,0,0,0,0,0
4,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0.31219,0,0,0,0,0,0,0,0,0,0
5,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0.343093,0,0,0,0,0,0,0,0,0,0
6,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0.523975,0,0,0,0,0,0,0,0,0,0
7,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0.7184777999999999,0,0,0,0,0,0,0,0,0,0
8,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0.5628415,0,0,0,0,0,0,0,0,0,0
9,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0.477128,0,0,0,0,0,0,0,0,0,0
10,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,1.2321170000000001,0,0,0,0,0,0,0,0,0,0
11,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0.609175,0,0,0,0,0,0,0,0,0,0
12,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0.6198394,0,0,0,0,0,0,0,0,0,0
13,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0.730529,0,0,0,0,0,0,0,0,0,0
14,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0.482758,0,0,0,0,0,0,0,0,0,0
15,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0.398539,0,0,0,0,0,0,0,0,0,0
16,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0.4373488,0,0,0,0,0,0,0,0,0,0
17,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0.510379,0,0,0,0,0,0,0,0,0,0
18,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0.611315,0,0,0,0,0,0,0,0,0,0
19,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0.683328,0,0,0,0,0,0,0,0,0,0
20,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0.698841,0,0,0,0,0,0,0,0,0,0
21,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0.675428,0,0,0,0,0,0,0,0,0,0
22,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0.578075,0,0,0,0,0,0,0,0,0,0
23,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0.453366,0,0,0,0,0,0,0,0,0,0
24,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0.361109,0,0,0,0,0,0,0,0,0,0
25,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0.335004,0,0,0,0,0,0,0,0,0,0
26,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0.31809,0,0,0,0,0,0,0,0,0,0
27,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0.319304,0,0,0,0,0,0,0,0,0,0
28,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0.313443,0,0,0,0,0,0,0,0,0,0
29,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0.343008,0,0,0,0,0,0,0,0,0,0
30,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0.414418,0,0,0,0,0,0,0,0,0,0
31,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0.65257083,0,0,0,0,0,0,0,0,0,0
32,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0.4997737,0,0,0,0,0,0,0,0,0,0
33,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0.4473699,0,0,0,0,0,0,0,0,0,0
34,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0.42469579999999996,0,0,0,0,0,0,0,0,0,0
35,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0.40676249999999997,0,0,0,0,0,0,0,0,0,0
36,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0.3931469,0,0,0,0,0,0,0,0,0,0
37,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0.38210700000000003,0,0,0,0,0,0,0,0,0,0
38,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0.3900435,0,0,0,0,0,0,0,0,0,0
39,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0.39723699999999995,0,0,0,0,0,0,0,0,0,0
40,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0.4500957,0,0,0,0,0,0,0,0,0,0
41,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0.537851,0,0,0,0,0,0,0,0,0,0
42,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0.642519,0,0,0,0,0,0,0,0,0,0
43,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0.717411,0,0,0,0,0,0,0,0,0,0
44,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0.72714,0,0,0,0,0,0,0,0,0,0
