Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,1209088.7967521022,1460094.8374299593,1711100.0184820038,1959424.6267199824,2208814.545711211,2463226.499993488,3614333.7112097936,4764540.352358264,5907612.694631098,7044922.597831801,9114618.578654671,8980250.714401735,8733602.106234236,8483741.607366676,8224608.105962373,7966055.050018228,7709268.747494264,6571170.274176687,5429116.6714749,4288881.752386961
Utility Bills (res),1053483.5547892847,1272190.5127367491,1490898.296542663,1707011.3566559877,1924281.328888539,2146247.805135801,3149193.421818585,4151376.252032229,5146717.967164526,6136682.04770699,8024946.496437032,7908948.423113534,7693588.325248668,7475532.190516498,7247753.652089773,7020797.147947616,6797061.280829794,5804203.390414333,4807639.407186331,3810473.6574101276
Utility Bills (work),74556.14409077796,90028.75820755302,105499.4872128019,121134.60311997787,136620.2837660152,151952.06882338255,222858.1099161126,293779.3082726164,365096.2964143185,436445.5715925138,535371.5052748893,526350.9934824784,511351.4239529564,496317.88064736786,481917.2067364956,467149.19324939756,451307.0736041241,382580.3629083086,313971.0427392098,245347.05519226313
Utility Bills (pub L2),23005.014309685055,27780.79035805542,32556.532470673697,37303.38943398871,42067.1559689168,46883.0263776665,68768.85291363028,90653.49269664127,112464.2306950474,134199.78133680215,168826.66029924847,166162.1948816067,161440.87479467774,156711.6332515338,151953.37004813837,147189.01644291045,142378.4122654122,120723.7483302808,99061.42182090621,79831.89143650625
Utility Bills (DCFC),58044.083562354346,70094.77612760171,82145.70225586544,93975.27751002817,105845.7770877397,118143.59965663824,173513.3265614656,228731.29935677728,283334.2003572061,337595.1971954949,385473.91664350184,378789.1029241153,367221.4822379331,355179.9029512751,342983.8770879662,330919.6923783038,318521.9807949332,263662.7725237649,208444.79972845313,153229.14834806393
Incremental upfront vehicle cost,915314.0356136007,1144030.4619739747,685344.0427470058,342669.9346710216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,1015306.5863351462,1779435.9428216785,1781068.0815586697,1782705.1167118717,1784347.0629705333,1785993.9350679666,8191617.5369412005,8199209.427596469,8206824.093923702,8214461.604249916,8541317.25853002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),524354.9699894596,918900.3046702578,919653.7712022096,920409.4981337574,921167.4922460997,921927.7603407772,4228089.445413412,4231594.193749652,4235109.456330901,4238635.264699893,4389526.111597695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),210977.84146040556,369636.9318339474,369850.87912079797,370065.4682495094,370280.7011456063,370496.5797403907,1698737.0030186235,1699732.178472123,1700730.3394519838,1701731.494914784,1744577.0440339146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),126586.70487624327,221782.15910036842,221910.52747247892,222039.28094970557,222168.42068736354,222297.94784423485,1019242.2018111737,1019839.307083274,1020438.2036711904,1021038.8969488699,1046746.2264203492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),153387.07000903782,269116.54721710476,269652.9037631831,270190.8693788994,270730.44889146363,271271.647142564,1245548.886697992,1248043.7482914196,1250546.0944696267,1253055.9476863686,1360467.8764780608,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),2179387.9641858474,2776483.8158486607,3304668.0485767988,3808017.0079519143,4751348.200507763,5207893.410055272,7390092.71769106,9686682.485807544,12150914.886192666,14903423.642375523,15045480.96507456,14631911.315575115,14154309.245431216,13664362.56982025,13218511.800910462,12794868.605074512,10465410.867700774,8158252.861203811,5648184.061359151,3057127.7890516333
Avoided vehicle gasoline (gallons),751513.091098568,901455.7843664482,1045781.0280306324,1182613.977624818,1316162.9364287432,1442629.7534779147,2041462.0767102377,2661176.5070899846,3301879.0451610503,3963676.5006317883,3980285.9695964446,3830343.276328564,3686018.0326643796,3549185.0830701943,3415636.124266269,3289169.307217098,2690336.983984775,2070622.5536050282,1429920.0155339623,768122.5600632244
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,60300.82154878786,169537.50237941032,283551.4115689505,402499.8766116789,526544.835233088,655852.9620935589,1221602.8488442067,1811928.2977782297,2427636.810686509,3069559.5248666285,4295842.83532464,4256207.485562109,4212748.992477731,4165318.3212746275,4113761.7300262284,4057920.634695403,3461843.0393597544,2837573.9962421446,2184161.58319631,1500625.6381622776
Federal EV Tax Credit,1787573.7613277033,3062674.874723089,2996746.452762318,2932237.23362262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,238.3431681770271,417.34049626226624,417.34049626226624,417.34049626226624,417.34049626226624,417.34049626226533,1912.3999999999996,1912.3999999999996,1912.3999999999996,1912.3999999999996,2150.7431681770286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,68529.99778853405,90498.19321705058,104591.66636911569,119303.48907276288,134654.82543288363,261154.64114760046,611086.0865222355,996283.1117446235,1241142.1741540306,1496919.9391403936,1909083.7811132611,1819509.9118515719,1808362.3154599024,1795707.4474798432,1781481.121031662,1765616.9760164465,1748046.413295818,1513480.3999169678,1267034.6134622165,1008282.7996781361
Distribution Cost,39537.01278024321,54670.44627296849,61626.39758752392,68887.54046125158,76464.32071714662,194854.65633206262,511572.6894799706,862044.5511453135,1070614.282041105,1288484.5094619826,1642450.4221310709,1551092.6114941214,1541626.1091393516,1530876.3951729978,1518788.811324045,1505306.848462096,1490372.090656937,1290602.4277235419,1080714.3905049535,860344.9152727914
Transmission Cost,28992.98500829084,35827.746944082086,42965.26878159177,50415.948611511296,58190.50471573701,66299.98481553784,99513.39704226494,134238.56059930995,170527.8921129257,208435.429678411,266633.35898219026,268417.30035745056,266736.2063205507,264831.0523068454,262692.30970761686,260310.12755435045,257674.32263888104,222877.97219342596,186320.22295726303,147937.88440534478
Cumulative personal light-duty EV population,2010.2975186886697,2427.638014950936,2844.978511213202,3262.3190074754684,3679.6595037377347,4097.0,6009.4,7921.799999999999,9834.199999999999,11746.599999999999,13659.0,13241.659503737734,12824.319007475468,12406.978511213201,11989.638014950935,11572.297518688669,9659.89751868867,7747.4975186886695,5835.09751868867,3922.6975186886702
Cumulative personal light-duty LDV population,143074.0,145154.0,147667.0,149748.0,152043.0,154267.0,156204.0,158500.0,160652.0,162806.0,164383.0,162303.0,159790.0,157709.0,155414.0,153190.0,151253.0,148957.0,146805.0,144651.0
EV sales as % of total personal light-duty vehicles,0.0016658733814461544,0.00287515670434343,0.002826227229254107,0.002786952054533391,0.0027448846462005236,0.002705312842424273,0.012242964328698366,0.012065615141955834,0.011903991235714461,0.011746495829392035
Peak Demand 5-9 PM,1.0294519650253608,1.2433663926820968,1.4573509650928247,1.6878646022017683,1.9199732590331942,2.0983656045283627,3.0778418998908257,4.057318195253311,5.045598765672645,6.3967355414167395,7.998163787120861,7.785602987467999,7.570551444471955,7.359380695759174,7.222832257736588,7.4049148287416156,6.69337404067937,5.737377677297707,4.757901381935227,3.7791256457527385
Energy Supply Cost,521561.24427328585,648368.5878455148,740715.2062267209,855180.7524970905,1004850.3267818057,1234991.8698729787,1947896.9090035313,2770641.2819306855,3664307.3727477263,4575104.18108163,6298174.678981818,6342773.594126518,6360563.788522003,6370182.198900592,6374794.75404489,6371542.31228749,6363525.613520364,5589542.711870503,4767036.738476222,3889690.4832476806
Energy Cost,315931.8385968151,419039.4504847563,498364.4542948724,615229.191363595,759290.61042324,968366.863669609,1560327.925142044,2309221.465116938,3141629.1176457405,3975203.41056482,5584325.544133516,5678986.898474433,5701460.955144772,5716241.856111234,5723117.876404297,5721817.45796476,5709228.841814566,5011611.554449079,4265571.806143358,3471226.0544298864
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,205629.40567647066,229329.1373607592,242350.75193185016,239951.56113349771,245559.71635856645,266625.0062033652,387568.9838614902,461419.816813744,522678.2551019875,599900.7705168058,713849.1348483019,663786.6956520854,659102.8333772279,653940.3427893289,651676.8776405908,649724.8543227196,654296.7717057959,577931.1574214151,501464.93233284773,418464.42881779367
