Type,Hour,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
avg_weekday,0,0.006070466009509431,0.007326697976342368,0.008581516814159761,0.01054813169934938,0.012022932205530164,0.012364891892534176,0.01813658319233463,0.023908274492135045,0.03145940664113452,0.04052897943339193,0.02399610684990087,0.0218739895596207,0.02062406767256128,0.01934588576752005,0.01917188090052805,0.01881679196504578,0.01571475532298223,0.009804555864580415,0.004032864564779995,-0.0017362143212899938
avg_weekday,1,0.006326165427121816,0.007631842466460685,0.008934822581144064,0.011596249298225314,0.013319059434557934,0.012879868576996726,0.01889194098769936,0.024904013398402085,0.03431210828588946,0.046618112680448714,0.028983030501953194,0.025991863079455342,0.02469490570139866,0.023354009230063002,0.023676753036262554,0.023653902007400928,0.019629199235251613,0.013419758030582759,0.007407685619880059,0.0014039474856600348
avg_weekday,2,0.0073502336221215716,0.008866932524598845,0.010380378397927187,0.01353238187274659,0.015552226504843381,0.01496426663676864,0.021949295564314596,0.028934324491860616,0.04001563400514924,0.05459240049323823,0.036441737393228084,0.0323091596094558,0.030807236951834186,0.029239506442269123,0.03024702940641594,0.030837696056132725,0.025011385153478057,0.01770246304169758,0.0107174341141515,0.0037381666344010484
avg_weekday,3,0.007737688974568462,0.009334919211439576,0.010928929965964732,0.014144600726965363,0.016239788012407896,0.015754063733443707,0.02310775460086809,0.0304614454682925,0.04186917410354116,0.05673631287806874,0.03926006659323785,0.03507054101104581,0.033488275409874695,0.031839855665916364,0.03278562894839613,0.03331884473949321,0.02737403123847215,0.019692919491116106,0.01233922862369171,0.004990896397329918
avg_weekday,4,0.008280302509662585,0.009989966064810481,0.01169633463399223,0.015062394541411617,0.017281693283360905,0.01685955266619745,0.02472926428905221,0.0325989759119072,0.044617800999531436,0.06017716665709339,0.039845356940330166,0.03692759054247893,0.035222457609267434,0.03348205693867364,0.032956771179368544,0.032009252589358966,0.02845834833442769,0.020470895667890447,0.012601184045035605,0.004747824661791125
avg_weekday,5,0.010703785405715713,0.012916878456245031,0.015126786307866883,0.018941085526164442,0.021646833008888533,0.021799152389820192,0.031974573192917875,0.0421499939960159,0.05633628216274261,0.07394514210104072,0.06379508494191848,0.06237252758976984,0.06015069945496256,0.057934223811811,0.055141405897621655,0.05194042371053382,0.0511191905288954,0.04109426436970313,0.030918843566605236,0.020772445786941218
avg_weekday,6,0.0316946030676196,0.03820054351232607,0.044680408371011095,0.06429460056958579,0.0748336495888561,0.06446909539483492,0.0945620165647355,0.12465493773463625,0.18758276811994518,0.27852943413712816,0.18440013827441354,0.15171973969956,0.14535348036730023,0.138395842317553,0.15491638924557138,0.16809550509881885,0.12190833358680045,0.08879112867652306,0.058698207506621906,0.02863006760831923
avg_weekday,7,0.08513257820812223,0.10256675383875455,0.11991643747982184,0.1798249133814318,0.21032745753580118,0.17309664286414236,0.25389479268434795,0.3346929425045542,0.5218851271337087,0.7998659585036586,0.8172846441641086,0.6219758235708955,0.6056927119122252,0.5853926220790735,0.7344205962479312,0.8726214250835025,0.5576896029445553,0.4530153124689534,0.372217162648748,0.29079547894095903
avg_weekday,8,0.11460634515454893,0.13809390675713648,0.16147389784241611,0.23903738399040173,0.2791628679533942,0.23305399425269038,0.341839070798663,0.4506241473446358,0.6948642110641153,1.0546913469522414,1.1969946027545373,0.9158621427086707,0.8940823314481174,0.8664596240619878,1.086763130134898,1.2932821149714389,0.8324426758607302,0.6883769567932566,0.5795918802472874,0.4697688117306459
avg_weekday,9,0.11484638699544304,0.13838343065149217,0.16181277995825233,0.23948799875601873,0.2796821178539446,0.23354260885992079,0.34255576121132847,0.45156891356273515,0.6961929848409651,1.0565371886881763,1.1993568803264214,0.9178227301154901,0.8959959007368705,0.8683179511614932,1.088918112277686,1.2957178838265646,0.8342050510017219,0.6898606050035432,0.5808474526521356,0.47079461156963576
