Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
CO2 emissions from EVs (metric tons),39856.9361128908,48626.70877844892,56969.71810887926,66576.68383132535,77991.24338080444,89052.11013186847,130568.08165098818,174830.45790220395,217695.67074998913,261041.8325221752,343076.432474292,337706.217207997,328302.9340284882,318899.6508489776,309496.36766946426,300093.0844899536,290689.80131044355,247610.85187001983,204531.90242959704,161452.95298917263
NOX emissions from EVs (metric tons),5.66457691359381,7.168122978080989,8.457780014909316,10.12000320113718,12.058954857252335,13.972421765111195,20.584683421429585,27.69995178620808,34.852508830640154,42.30475869848692,56.18417169152458,55.30458415737075,53.76442044797021,52.224256738569196,50.68409302916834,49.14392931976748,47.60376561036691,40.54786467655018,33.49196374273372,26.43606280891731
PM 10 emissions from EVs (metric tons),2.7593590329473883,3.3341288336735704,3.8986448649207737,4.526377712805021,5.276756864988525,5.999529232562377,8.784121252100299,11.744665327723258,14.57878821023798,17.417083437066196,22.816927196853833,22.459787571132193,21.834433675849475,21.209079780566874,20.583725885284046,19.95837199000145,19.333018094718774,16.468105029465807,13.603191964212597,10.738278898959706
SO2 emissions from EVs (metric tons),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOC emissions from EVs (metric tons),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
