year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,420,302891,9833,0.0,0.0,294.0,42.0,42.0,42.0,9833,3244.8900000000003,4916.5,7374.75
2012,1195,307105,9833,0.0,0.0,836.5,119.5,119.5,119.5,9833,3244.8900000000003,4916.5,7374.75
2013,2411,311377,9833,0.0,0.0,1687.6999999999998,241.10000000000002,241.10000000000002,241.10000000000002,9833,3244.8900000000003,4916.5,7374.75
2014,3671,315709,9833,0.0,0.0,2569.7,367.1,367.1,367.1,9833,3244.8900000000003,4916.5,7374.75
2015,3862,320101,9833,15603.57,0.0,2703.3999999999996,386.20000000000005,386.20000000000005,386.20000000000005,9833,3244.8900000000003,4916.5,7374.75
2016,4530,324554,9833,11258.79,0.0,3171.0,453.0,453.0,453.0,9833,3244.8900000000003,4916.5,7374.75
2017,5943,329069,9833,6914.0,29.9,4160.099999999999,594.3000000000001,594.3000000000001,594.3000000000001,9833,3244.8900000000003,4916.5,7374.75
2018,9617,333647,9833,5377.16,31.0,6731.9,961.7,961.7,961.7,9833,3244.8900000000003,4916.5,7374.75
2019,9825,338289,9833,3840.32,32.1,6877.5,982.5,982.5,982.5,9833,3244.8900000000003,4916.5,7374.75
2020,12977,342756,9833,2741.24,33.4,9083.9,1297.7,1297.7,1297.7,9833,3244.8900000000003,4916.5,7374.75
2021,16128,347739,9833,1642.17,34.7,11289.599999999999,1612.8000000000002,1612.8000000000002,1612.8000000000002,9833,3244.8900000000003,4916.5,7374.75
2022,19280,353758,9833,821.08,36.6,13496.0,1928.0,1928.0,1928.0,9833,3244.8900000000003,4916.5,7374.75
2023,22617,358743,9833,0.0,37.5,15831.9,2261.7000000000003,2261.7000000000003,2261.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2024,25398,364243,9833,0.0,39.6,17778.6,2539.8,2539.8,2539.8,9833,3244.8900000000003,4916.5,7374.75
2025,28178,369571,9833,0.0,39.6,19724.6,2817.8,2817.8,2817.8,9833,3244.8900000000003,4916.5,7374.75
2026,30403,374211,9833,0.0,39.5,21282.1,3040.3,3040.3,3040.3,9833,3244.8900000000003,4916.5,7374.75
2027,32442,379711,9833,0.0,39.4,22709.399999999998,3244.2000000000003,3244.2000000000003,3244.2000000000003,9833,3244.8900000000003,4916.5,7374.75
2028,34667,384867,9833,0.0,39.3,24266.899999999998,3466.7000000000003,3466.7000000000003,3466.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2029,37077,390026,9833,0.0,39.2,25953.899999999998,3707.7000000000003,3707.7000000000003,3707.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2030,39487,393805,9833,0.0,39.1,27640.899999999998,3948.7000000000003,3948.7000000000003,3948.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2031,43090,399283,9833,0.0,39.0,30162.999999999996,4309.0,4309.0,4309.0,9833,3244.8900000000003,4916.5,7374.75
2032,45765,404838,9833,0.0,39.0,32035.499999999996,4576.5,4576.5,4576.5,9833,3244.8900000000003,4916.5,7374.75
2033,48439,410470,9833,0.0,38.9,33907.299999999996,4843.900000000001,4843.900000000001,4843.900000000001,9833,3244.8900000000003,4916.5,7374.75
2034,51114,416180,9833,0.0,38.8,35779.799999999996,5111.400000000001,5111.400000000001,5111.400000000001,9833,3244.8900000000003,4916.5,7374.75
2035,53788,421970,9833,0.0,38.7,37651.6,5378.8,5378.8,5378.8,9833,3244.8900000000003,4916.5,7374.75
2036,56463,427840,9833,0.0,38.6,39524.1,5646.3,5646.3,5646.3,9833,3244.8900000000003,4916.5,7374.75
2037,59137,433792,9833,0.0,38.6,41395.899999999994,5913.700000000001,5913.700000000001,5913.700000000001,9833,3244.8900000000003,4916.5,7374.75
2038,61812,439827,9833,0.0,38.5,43268.399999999994,6181.200000000001,6181.200000000001,6181.200000000001,9833,3244.8900000000003,4916.5,7374.75
2039,64486,445946,9833,0.0,38.4,45140.2,6448.6,6448.6,6448.6,9833,3244.8900000000003,4916.5,7374.75
2040,67161,452150,9833,0.0,0.0,47012.7,6716.1,6716.1,6716.1,9833,3244.8900000000003,4916.5,7374.75
