Timestep,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,0.00042098625254527656,0.0004581899320350703,0.000476086913591083,0.000463747812200615,0.0004560071048682248,0.00040820834653088143,0.000326991393808063,0.00031568843378435875,0.00031056692336485595,0.00030798865780107433,0.00029685904789544245,0.000296144906485293,0.00030647314105115245,0.0003125142636261279,0.00031415596239873063,0.00031555804666341973,0.00031717981158726257,0.0003182006507205658,0.00031906462633167986,0.0003199284040977394,0.0003209117316837404,0,0,0,0,0,0,0,0,0,0
1,0.00040009275324682446,0.0004354500184021352,0.0004524587748217588,0.00044073206161424587,0.00043337552469654495,0.0003879490132384057,0.0003107628485388947,0.00030002085312127405,0.00029515352267489353,0.0002927032161345295,0.00028212596748855746,0.0002814472688344641,0.0002912629143066149,0.00029700421666295165,0.0002985644381142731,0.0002998969370981519,0.0003014382140153348,0.00030240838901985344,0.00030322948562074915,0.00030405039419561765,0.00030498491934661246,0,0,0,0,0,0,0,0,0,0
2,0.0003764338269684337,0.00040970028962125844,0.0004257032569808369,0.00041466998658380445,0.0004077484682041493,0.00036500819006803575,0.00029238632143616897,0.00028227953891757205,0.0002777000312604545,0.0002753946201757757,0.00026544284235853634,0.0002648042776016259,0.00027403948858523397,0.0002794412870438162,0.0002809092469782888,0.00028216295049544204,0.0002836130861543485,0.00028452589121471606,0.00028529843341468746,0.00028607079870728816,0.00028695006201843917,0,0,0,0,0,0,0,0,0,0
3,0.0003615498465054202,0.00039350097205321984,0.00040887119114081525,0.000398274170010633,0.00039162632455024465,0.0003505759728213426,0.0002808255317724037,0.00027111836571432025,0.0002667199291980396,0.0002645056727628245,0.00025494738260793714,0.0002543340663400979,0.00026320412230839086,0.0002683923367132492,0.00026980225434275387,0.00027100638713241425,0.00027239918524812033,0.0002732758985130335,0.0002740178948316641,0.00027475972123774137,0.00027560421897521794,0,0,0,0,0,0,0,0,0,0
4,0.0003634490532417991,0.00039556801676121384,0.00041101897498868996,0.000400366288134651,0.0003936835218106449,0.00035241753424262475,0.00028230069694490855,0.0002725425395357105,0.00026812099821011537,0.000265895110375306,0.0002562866109084086,0.0002556700729149935,0.00026458672292892037,0.00026980219081443395,0.00027121951468428294,0.0002724299727348381,0.0002738300871627743,0.0002747114057670471,0.0002754572997623613,0.0002762030229525786,0.0002770519568025508,0,0,0,0,0,0,0,0,0,0
5,0.00038130058286231874,0.00041499713373141284,0.0004312069967792564,0.0004200310818325403,0.00041302007802953715,0.00036972722866941704,0.0002961664621971639,0.00028592901330411625,0.0002812902991031537,0.00027895508232042023,0.0002688746421198432,0.00026822782162561146,0.00027758243079892985,0.0002830540668560552,0.0002845410054320612,0.0002858109175589199,0.0002872798014167376,0.00028820440775289186,0.00028898693782864816,0.00028976928870987236,0.0002906599196495285,0,0,0,0,0,0,0,0,0,0
6,0.00040067439535413865,0.0004360830617758979,0.0004531165449841136,0.00044137278385427125,0.0004340055522374022,0.0003885130011631029,0.00031121462567465134,0.0003004570138860749,0.00029558260746964784,0.0002931287387516437,0.0002825361132383275,0.00028185642791373795,0.00029168634305878503,0.00029743599193770697,0.00029899848158930313,0.00030033291771778333,0.00030187643529428024,0.00030284802070833407,0.0003036703109933276,0.0003044924129789478,0.0003054282967128558,0,0,0,0,0,0,0,0,0,0
7,0.0003948442522249085,0.0004297376933274368,0.00044652332529722855,0.0004349504455839589,0.00042769041326729614,0.00038285981635615866,0.0003066861960254612,0.00029608511636667223,0.00029128163658645483,0.00028886347368347714,0.00027842497961348033,0.0002777551842713083,0.00028744206603835957,0.0002931080527809046,0.0002946478069185462,0.00029596282590004604,0.0002974838840219389,0.00029844133206636826,0.00029925165734907843,0.0003000617970723266,0.00030098406292552066,0,0,0,0,0,0,0,0,0,0
8,0.00035306800875304836,0.00038426957164573543,0.0003992792105649823,0.0003889307919850526,0.0003824389027424384,0.0003423515784533419,0.000274237459283258,0.00026475802007483543,0.00026046276939933405,0.0002583004586750828,0.00024896640279125796,0.00024836747471670647,0.00025702944215639205,0.00026209594279693314,0.0002634727842332289,0.000264648668472785,0.0002660087920133159,0.0002668649378800121,0.0002675895272146589,0.00026831395062284374,0.0002691386367275377,0,0,0,0,0,0,0,0,0,0
9,0.0003021767349945638,0.00032888090010694117,0.00034172704750523955,0.0,0.0,0.0002930049725055213,0.00023470883230709594,0.00022659576083484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
