Timestep,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
45,7.293360175058224e-08,7.93789389252756e-08,8.247949462620878e-08,8.034181174147927e-08,7.90007758705095e-08,7.289866469968261e-08,3.322843759575497e-08,3.207984558719763e-08,3.155940439946913e-08,3.1297404426339286e-08,3.0166428029965185e-08,3.009385791426476e-08,3.114339959714901e-08,3.1757290568875034e-08,3.192411785011069e-08,3.2066595818569284e-08,3.2231397448175856e-08,3.233513378521285e-08,3.24229298563688e-08,3.2510705822769187e-08,3.261063028545029e-08,0,0,0,0,0,0,0,0,0,0
46,6.78102894828651e-08,7.380286586933343e-08,7.668561914891282e-08,7.469810047772753e-08,7.34512673523274e-08,6.77106053109346e-08,3.086363285821587e-08,2.9796783959472474e-08,2.8465498244340557e-08,2.822918327208238e-08,2.7209081428021003e-08,2.7143625677496862e-08,2.8090276208455755e-08,2.8643984768880225e-08,2.8794457243614292e-08,2.892296747497605e-08,2.9071612881551256e-08,2.9165179492708558e-08,2.9244368531820838e-08,2.932353943713448e-08,2.9413667868616013e-08,0,0,0,0,0,0,0,0,0,0
47,6.248514993447425e-08,6.800712951689274e-08,7.066350028705632e-08,6.883206138429272e-08,6.768314201854389e-08,3.4476779268321155e-08,2.761729445948111e-08,2.6662660236228098e-08,2.623010371024277e-08,2.6012346544097003e-08,2.5072353260471278e-08,2.5012037747637394e-08,2.5884347847087144e-08,2.6394573694550412e-08,2.6533229571357227e-08,2.6651647898959008e-08,2.6788620187202507e-08,2.687483901581409e-08,2.6947809342586515e-08,2.702076295960686e-08,2.7103813608666622e-08,0,0,0,0,0,0,0,0,0,0
48,3.35580343234935e-08,6.418569323905975e-08,6.669279801754585e-08,6.496427078174091e-08,6.387991114929898e-08,3.2539470401225454e-08,2.6065431710784433e-08,2.5164440008230564e-08,2.4756189569156395e-08,2.4550668548549753e-08,2.3663495086323405e-08,2.3606568804743592e-08,2.442986231603214e-08,2.4911417705306165e-08,2.504228227256164e-08,2.515404647292304e-08,2.528332205532012e-08,2.5364696101306277e-08,2.5433566101305397e-08,2.5502420330501827e-08,2.55808042223338e-08,0,0,0,0,0,0,0,0,0,0
49,3.289580399456392e-08,6.291906026716015e-08,6.537669013283959e-08,6.368227345157117e-08,6.261931244543577e-08,3.1897340293744435e-08,2.5551059526492367e-08,2.466784788893853e-08,2.4267653816335254e-08,2.406618852353929e-08,2.3196522438772668e-08,2.3140719533783145e-08,2.394776626710101e-08,2.4419818698580736e-08,2.4548100799754216e-08,2.4657659458442523e-08,2.4784383931599167e-08,2.4864152151668332e-08,2.49316630791332e-08,2.4999158547014554e-08,2.507599562028229e-08,0,0,0,0,0,0,0,0,0,0
50,3.139068755518989e-08,3.416476645136937e-08,6.238544142868692e-08,3.457918777437216e-08,3.400200473369533e-08,3.043790761788229e-08,2.438199493262796e-08,2.353919380929498e-08,2.3157310238472223e-08,2.2965062799850046e-08,2.2135187465331227e-08,2.2081937769549737e-08,2.2852058841896967e-08,2.330251296026099e-08,2.3424925635066723e-08,2.3529471540812597e-08,2.3650397855400128e-08,2.372651635590671e-08,2.379093838465424e-08,2.3855345661156882e-08,2.392866712671527e-08,0,0,0,0,0,0,0,0,0,0
51,3.1265459776994466e-08,3.402847195996174e-08,6.213656538198931e-08,3.444124001998885e-08,3.386635955231774e-08,3.031648079226074e-08,2.428472713471761e-08,2.344528822229352e-08,2.3064928110650162e-08,2.2873447610297816e-08,2.204688292146454e-08,2.1993845656235287e-08,2.276089446230412e-08,2.3209551571019257e-08,2.3331475901399216e-08,2.3435604739138117e-08,2.35560486388797e-08,2.363186347764963e-08,2.3696028505733728e-08,2.376017884042451e-08,2.38332078025387e-08,0,0,0,0,0,0,0,0,0,0
52,3.280893578117754e-08,6.275290940019057e-08,6.5204049382977e-08,6.351410716142563e-08,6.245395312494261e-08,3.181310873145907e-08,2.5483586638717316e-08,2.4602707305216886e-08,2.4203570028310112e-08,2.4002636746528306e-08,2.3135267195965226e-08,2.307961165015437e-08,2.3884527208692186e-08,2.4355333087530908e-08,2.4483276433131175e-08,2.4592545779390975e-08,2.4718935610215208e-08,2.4798493185706008e-08,2.486582583652338e-08,2.4933143068581473e-08,2.500977723757371e-08,0,0,0,0,0,0,0,0,0,0
53,6.69905491500893e-08,7.29106828940223e-08,7.575858734533778e-08,7.379509525226238e-08,7.256333475682635e-08,6.495723111246408e-08,2.9608598584151347e-08,2.8585131873736908e-08,2.8121386499922533e-08,2.788792827574015e-08,2.688015816822632e-08,2.68154936946474e-08,2.7750700422207303e-08,2.8297715348921536e-08,2.8446368802420745e-08,2.8573325508194796e-08,2.872017398047019e-08,2.881260949005645e-08,2.8890841234195226e-08,2.896905506374997e-08,2.9058093956888893e-08,0,0,0,0,0,0,0,0,0,0
54,7.995426064157016e-08,8.702003219294043e-08,9.041905037791769e-08,8.807559207567742e-08,8.660546679756639e-08,7.752746399025055e-08,6.210263392215725e-08,3.411679876195442e-08,3.3563311457257056e-08,3.328467544155018e-08,3.208188616955275e-08,3.2004708116224726e-08,3.3120891867481154e-08,3.377376267657618e-08,3.395118288162207e-08,3.4102707681350325e-08,3.42779736132778e-08,3.4388296829309926e-08,3.448166763072405e-08,3.457501705080396e-08,3.468128635236343e-08,0,0,0,0,0,0,0,0,0,0
55,8.010429386168633e-08,8.718332424942071e-08,9.058872065163659e-08,8.8240864877736e-08,8.676798092700793e-08,7.767294335528456e-08,6.221916877683882e-08,3.418081852947198e-08,3.3626292612423614e-08,3.33471337395439e-08,3.2142087447768544e-08,3.206476457074045e-08,3.318304282754413e-08,3.3837138740955324e-08,3.4014891872907956e-08,3.416670100712256e-08,3.4342295823488875e-08,3.445282605972508e-08,3.454637207033867e-08,3.4639896659496224e-08,3.4746365374137443e-08,0,0,0,0,0,0,0,0,0,0
56,6.899302683762014e-08,7.509012488293339e-08,7.802315873223605e-08,7.600097404511704e-08,7.473239383496321e-08,6.689892897278562e-08,3.049365713011105e-08,2.943959701096154e-08,2.8961989386791826e-08,2.8721552642641667e-08,2.7683658328354494e-08,2.7617060908006807e-08,2.8580222781910884e-08,2.9143589047722777e-08,2.9296686041804696e-08,2.9427437730211672e-08,2.9578675788673633e-08,2.9673874375258513e-08,2.9754444618246485e-08,2.98349964111487e-08,2.992669684982046e-08,0,0,0,0,0,0,0,0,0,0
57,3.5914894616074916e-08,6.869360661350449e-08,7.13767913031318e-08,0.0,0.0,3.4824794535261106e-08,2.7896068762285758e-08,2.69317982768561e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
58,3.3841094976497124e-08,6.472709694782882e-08,0.0,0.0,0.0,3.281393950902163e-08,2.6285292565855752e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
59,3.325344986552393e-08,6.36031214353551e-08,0.0,0.0,0.0,3.2244130785703456e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
