Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
CO2 emissions from EVs (metric tons),18795.804127831652,22909.926353608378,26791.470214341894,31279.04969161108,36632.51007409663,41807.21223601718,61378.61318571252,82107.07805815208,102110.0716697852,122330.90519551582,160664.71557276128,158150.85984741268,153749.08150413903,149347.30316086518,144945.52481759092,140543.74647431675,136141.9681310431,115975.73566859326,95809.50320614288,75643.27074369235
NOX emissions from EVs (metric tons),2.6799098200922806,3.3789224888371234,3.976381029370578,4.751553033310237,5.6569236351202425,6.550407429141261,9.665112436174116,12.988795601830821,16.30460475222371,19.78818204540788,26.268141772182826,25.85710976836413,25.137389955266883,24.41767014216967,23.69795032907258,22.978230515975447,22.258510702878187,18.961198587894636,15.663886472911006,12.366574357927366
PM 10 emissions from EVs (metric tons),1.300180860708309,1.5706179446150714,1.8335770226054606,2.1269631572169727,2.4793970585845835,2.817753289933391,4.130768690804651,5.518282959399834,6.843582438613883,8.16673981053559,10.690744838093092,10.52347423515773,10.230582280363896,9.937690325570156,9.644798370776341,9.351906415982533,9.059014461188726,7.717164239271225,6.375314017353726,5.033463795436198
SO2 emissions from EVs (metric tons),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOC emissions from EVs (metric tons),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
