Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,469183.6155631036,566520.3255270068,663929.5548929872,763009.1076043192,860968.823310912,956202.0938872682,1402732.648419431,1849176.518820537,2299986.6050024894,2754655.3374229507,3570890.680389154,3510387.1508003525,3415443.669733327,3320654.6163121513,3230752.7560363654,3140534.156505594,3029413.005768335,2594043.4252186953,2159214.5058626262,1724457.5329187734
Utility Bills (res),402757.35442446754,486351.34987389814,569977.2676528206,653655.705673422,737327.1086062518,820822.9703650321,1204184.3217380268,1587497.3157350747,1971037.9672169706,2354994.51522143,3079177.6473129536,3031799.0350442524,2948674.933754284,2865685.6009250837,2781766.9420210263,2698015.770459063,2610195.4956825394,2229259.991566098,1848039.155924058,1466788.9555936614
Utility Bills (work),35416.410369875884,42739.21395987473,50079.16278996655,59019.02281758003,66858.98383915733,72168.26130361395,105845.7922015002,139504.88151316938,177189.33806884458,218298.36256200448,269381.65721916093,258577.8908146364,251196.89821796317,243716.35603898618,242342.90077999985,240529.41007008107,222586.53033284764,187990.283691858,154255.2250633435,120551.27426147545
Utility Bills (pub L2),9345.601619120256,11279.49163003577,13220.140306719015,15270.809573518487,17246.224596443204,19048.660790939117,27935.99903254818,36817.3393374579,45990.64401517799,55399.32887546049,90190.6000911067,88942.04151957035,87003.2890558147,85093.53682372945,83324.19452845355,81514.7677708744,79389.51457102952,70628.40072568282,61885.632892246766,53168.17760130324
Utility Bills (DCFC),21664.249149639916,26150.27006319815,30652.984143481168,35063.569539798795,39536.506269059726,44162.20142768306,64766.53544735588,85356.982234835,105768.65570149623,125963.13076405558,132140.77576593249,131068.18342189319,128568.54870526484,126159.12252435175,123318.71870688556,120474.20820557585,117241.46518191847,106164.74923505654,95034.49198297781,83949.12546233318
Incremental upfront vehicle cost,230559.94258072635,288171.6955716724,172632.42668169638,86315.68771796297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,255747.22897189917,448225.016595551,448636.13867916696,449048.4941290338,449462.08664525027,449876.9199390144,2064609.7326948647,2066523.1876707268,2068442.3830115176,2070367.3359383289,2152700.6702234177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),132080.62705128687,231463.29373192732,231653.08564331962,231843.4469304461,232034.37930143398,232225.88446953433,1065644.7985197997,1066528.132915359,1067414.1173141052,1068302.7596660473,1106311.4230485398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),53143.55196171307,93108.44853615672,93162.34006655199,93216.39327153853,93270.60863614011,93324.98664683505,428148.52303648635,428399.3463833735,428650.9222003013,428903.2527446803,439695.8361742766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),31886.131177027833,55865.06912169398,55897.404039931236,55929.83596292312,55962.365181684014,55994.9919881011,256889.1138218918,257039.6078300241,257190.55332018097,257341.9516468078,263817.5017045663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),38636.91878187142,67788.20520577302,67923.30892936414,68058.81796412605,68194.73352599215,68331.05683454394,313927.29731668707,314556.1005419703,315186.7901769298,315819.37188079354,342875.9092960348,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),548969.5823870623,699373.0285466969,832418.2148233479,959207.6036627718,1196824.8335181868,1311824.74961607,1861822.6535924545,2440649.3210261078,3061724.2625245256,3755447.6586508746,3791619.4640966565,3687463.660561648,3567169.1619557776,3443760.4283872163,3331463.8167409743,3224761.106830686,2637646.157335737,2056150.9882929984,1423514.8232886659,770466.3791662535
Avoided vehicle gasoline (gallons),189299.85599553873,227069.16511256393,263423.4857035911,297890.5601437179,331530.4247972817,363386.35723436845,514315.65016366146,670508.0552269527,831990.2887294906,998789.2709177858,1003073.9323007028,965304.6231836776,928950.3025926504,894483.2281525236,860843.3634989598,828987.431061873,678058.1381325801,521865.73306928895,360383.49956675083,193584.51737845564
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,15189.27211089799,42705.07748487953,71424.22668761459,101386.34919776733,132632.23577264996,165203.87036381563,307792.95737532736,456576.00554208946,611756.5360368195,773544.0270866352,1082531.008067019,1072556.9668644245,1061620.1228410117,1049682.9401086061,1036706.6971965198,1022651.4530532892,872414.1693741048,715071.4819097585,550383.4677390038,378103.0863474917
Federal EV Tax Credit,450274.86494756886,771462.1602914884,754855.3427509671,738606.0105195373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
