Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
CO2 emissions from EVs (metric tons),8107.7225794240385,9890.926581137257,11582.90658030061,13536.406588831112,15863.524267854762,18113.61736584375,26554.742592284358,35554.964504764874,44268.25484287058,53073.976070379824,69257.08119075105,68165.49271273545,66254.1139196547,64342.73512657364,62431.35633349285,60519.977540412016,58608.59874733115,49852.018163110115,41095.43757888933,32338.856994668437
NOX emissions from EVs (metric tons),1.153043914623074,1.4581722714448657,1.7198617311070492,2.0579543463014702,2.4530434886783343,2.8421369280771005,4.185983731672848,5.632619315036752,7.086500496284121,8.601057151851675,11.337336962046265,11.158541260193019,10.845468779400948,10.532396298609005,10.219323817816948,9.906251337024953,9.593178856232951,8.158903025256402,6.724627194279787,5.2903513633032135
PM 10 emissions from EVs (metric tons),0.5612158243482462,0.6781617708218253,0.7926286564580336,0.9202614560973924,1.0732697915734402,1.2203222545286487,1.7865643125250001,2.3885765817200952,2.9646779844993376,3.5411935919315494,4.606648463628296,4.534054259093788,4.406941316952713,4.279828374811705,4.152715432670649,4.025602490529599,3.898489548388554,3.3161482954748265,2.733807042561101,2.15146578964736
SO2 emissions from EVs (metric tons),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOC emissions from EVs (metric tons),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
