Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,2077752.04544308,2508797.8638283503,2940142.615338634,3377914.729999753,3811317.156061914,4234518.1404478755,6210500.087342276,8186182.35286747,10178618.93610148,12185112.230862767,15417332.831352137,15142977.935013782,14717357.688667841,14292471.720170565,13894040.371624876,13494460.983546862,12993229.657677421,11045395.75720206,9107216.735561572,7179959.551184631
Utility Bills (res),1781509.5858882493,2151270.90316015,2521145.7294140654,2890675.18664195,3260486.5129946047,3630763.960897289,5325232.2025579205,7019575.453884312,8713347.208925925,10406744.90485394,13344076.931105321,13134562.79997289,12765483.502818912,12397082.635734979,12024661.933607802,11652943.956687313,11267001.718302272,9578100.48696297,7887804.145450763,6207413.189345034
Utility Bills (work),163598.15553194378,197425.7225153005,231332.841475833,272369.3532668621,308505.7304134017,333367.38751039625,488825.2769712005,644198.1591895361,817503.9799677748,1006064.9318683171,1176461.417417623,1126393.2156196844,1092827.3373401877,1058823.2771270138,1053623.0067628508,1046446.1746716765,962978.5851791555,806103.5661765487,654654.6767579006,503463.86324121675
Utility Bills (pub L2),45521.950492296986,54944.681976885564,64398.893917428846,74004.27733699922,83509.76869006245,92786.36576181177,136048.93652228863,179283.94808848188,222966.70681395233,266978.54798560886,390171.2954767082,383291.04383026954,373669.91012296034,364190.8970127677,356376.906730134,348666.0876818344,336777.9856209311,294596.7997611977,252652.8226000514,210830.10941836302
Utility Bills (DCFC),87122.35353058971,105156.5561760141,123265.15053130647,140865.91275394178,158815.14396384524,177600.42627837785,260393.67129086683,343124.79170514,424801.04039382783,505323.8461549005,506623.18735248345,498730.8755909387,485376.9383857813,472374.9102958053,459378.5245240893,446404.7645060383,426471.3685750627,366594.90430134424,312105.0907528574,258252.3891800171
Incremental upfront vehicle cost,992390.7606042516,1240366.9299703185,743055.4644574565,371525.46980929404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,1100803.479741451,1929278.6082533305,1931048.1860589723,1932823.0725980313,1934603.2837967067,1936388.8356289738,8880391.904197084,8888622.14248745,8896877.071492687,8905156.765284948,9259535.30791707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),568509.8307769544,996279.0220515707,997095.9364608774,997915.3016134122,998737.1248614045,999561.4135791389,4583599.162429976,4587398.599917266,4591209.4357170155,4595031.7040241705,4758628.31837047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),228743.85447086213,400763.30271086027,400995.2660616511,401227.92530249467,401461.28252106,401695.3398112801,1841571.6140233264,1842650.466643175,1843732.5558208802,1844817.8912661218,1891271.2508953193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),137246.31268251737,240457.98162651603,240597.15963699072,240736.75518149664,240876.7695126361,241017.20388676826,1104942.9684139963,1105590.2799859042,1106239.5334925286,1106890.7347596735,1134762.7505371913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),166303.48181111715,291778.30186438345,292359.823899453,292943.09050062776,293528.106901606,294114.87835178646,1350278.1593297834,1352982.7959411056,1355695.546462262,1358416.4352349828,1474872.988114089,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),2362909.7722512903,3010285.845740725,3582947.3936485574,4128682.3405717365,5151449.525666459,5646439.474607156,8012126.076134511,10501823.216690816,13173262.466408452,16157224.383727765,16310914.703210847,15862503.161642715,15344675.178498162,14813467.085077133,14330064.11537703,13870738.773110164,11345413.641797032,8844263.798359131,6123141.422212835,3314222.130924072
Avoided vehicle gasoline (gallons),814796.4731901,977365.5343314041,1133844.1119141004,1282199.4846496074,1426994.3284394625,1564110.6577859158,2213294.4961697543,2885116.268321653,3579690.8876109924,4297134.144608448,4315056.79979123,4152487.7386499257,3996009.1610672297,3847653.788331723,3702858.944541868,3565742.615195415,2916558.7768115764,2244737.004659678,1550162.385370338,832719.1283728825
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,65378.63053934976,183813.90909673928,307428.6966534729,436393.5689307,570884.100098945,711081.0001512298,1324402.54270108,1964366.0699190504,2631846.981503944,3327746.300020733,4657210.682003608,4614229.441761305,4567102.936978253,4515669.578934932,4459762.67531621,4399210.283862058,3753014.7392397476,3076257.372876666,2367906.2232598173,1626898.7144913543
Federal EV Tax Credit,1938101.6958305263,3320576.4690065803,3249096.349321507,3179154.9406276974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,258.4135594440702,452.48388684329666,452.48388684329666,452.48388684329666,452.48388684329666,452.48388684329575,2073.2,2073.2,2073.199999999999,2073.2000000000007,2331.613559444071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,41063.30294119245,57079.6947931577,64224.638104313395,71695.3843300199,79503.55128687772,115941.02584058921,280576.28255700425,396407.84898437443,477545.7214179702,562505.8082239239,703970.1085808421,598360.3817238124,595373.5228987006,591875.2477882288,587842.1215033054,583249.8627723827,578073.3176938308,500462.7158749435,418670.2040197584,332536.5474654524
Distribution Cost,27844.758262008905,40743.43433956506,44631.990702526724,48702.89618471227,52962.83797412612,85698.62022493691,235180.9769151657,335167.04711011954,399742.7108265506,467399.01052996865,583284.2172053333,476871.7162255915,474664.1088893511,472048.0765162377,469004.57764890615,465513.8734168394,461555.5062686968,399848.8628479699,334768.41512709955,266184.0394299457
Transmission Cost,13218.54467918355,16336.26045359264,19592.64740178667,22992.488145307627,26540.713312751584,30242.405615652297,45395.30564183855,61240.801874254874,77803.0105914196,95106.79769395522,120685.89137550886,121488.66549822091,120709.41400934952,119827.17127199104,118837.5438543992,117735.9893555433,116517.81142513406,100613.85302697353,83901.78889265882,66352.5080355067
Cumulative personal light-duty EV population,2179.5805657835176,2632.0644526268143,3084.548339470111,3537.0322263134076,3989.5161131567043,4442.0,6515.2,8588.4,10661.599999999999,12734.8,14808.0,14355.516113156704,13903.032226313408,13450.548339470111,12998.064452626815,12545.580565783519,10472.380565783518,8399.180565783518,6325.980565783519,4252.780565783518
Cumulative personal light-duty LDV population,124067.0,125871.0,128050.0,129854.0,131845.0,133774.0,135453.0,137444.0,139310.0,141178.0,142546.0,140742.0,138563.0,136759.0,134768.0,132839.0,131160.0,129169.0,127303.0,125435.0
EV sales as % of total personal light-duty vehicles,0.0020828549045601987,0.003594822372455106,0.0035336500339187556,0.0034845587108852764,0.0034319381610474166,0.0033824501535671785,0.015305677984245456,0.015083961467943307,0.014881918024549558,0.014685007579084565
Peak Demand 5-9 PM,1.1326917892096735,1.3680606420957928,1.6035072954456766,1.857287021844949,2.1128358509503573,2.3088056852577235,3.3863869429516145,4.463968200645535,5.551313988459951,7.0410882829642025,8.539426704396742,8.330948402637326,8.09471079406332,7.861597118175958,7.687461521828942,7.7610535345742955,7.136884233567714,6.0774358409910185,4.999854583297117,3.9226549203319894
Energy Supply Cost,552056.4104574518,685779.7715963139,784331.0792775897,895438.0492745141,1040902.739367577,1272411.106042292,2003869.1352225917,2828425.8437397294,3723809.439131237,4642377.04646995,6298214.801457034,6347781.67251555,6375057.36388508,6393204.012031522,6406066.224694924,6410315.991126117,6409963.93928632,5627935.785681601,4794321.563090004,3902070.906372512
