Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,8360976.277645133,10095557.467038106,11831304.061889049,13591966.296512116,15335766.264669418,17039867.86809901,18742676.36911713,20445115.07279075,22183014.869508557,23941132.011412315,28315908.063390255,27258036.62752867,25526749.58449407,23796655.00460808,22111936.812131144,20421114.660892535,18617007.893589985,16912571.1902931,15213782.26389283,13516261.294309571
Utility Bills (res),7089378.114476069,8560841.521535948,10032747.508573165,11502534.213133346,12973987.777677074,14448334.505062725,15892813.726196941,17337070.349922743,18779216.692456163,20220554.759655215,24104571.13486778,23254702.794037037,21782074.67567597,20310471.107361957,18836748.666247144,17364288.497349016,15895358.473137453,14450391.235413894,13005003.560037356,11560160.016667321
Utility Bills (work),777070.2121348968,937875.9021307816,1098949.121271062,1287252.1022750651,1456883.158748861,1583446.8518161252,1741429.7081998717,1899348.382262929,2094303.3546237724,2310636.3852723218,2530493.451117486,2384062.766760375,2222612.9310547,2060286.7389601907,1941683.3773860056,1815964.8793815584,1582986.3111251541,1418935.9667674296,1260354.7531371173,1101920.4183986264
Utility Bills (pub L2),206512.86661337203,249248.19963461487,292149.424548216,335484.98041574965,378532.4180278609,420950.1392342278,462874.0979721436,504767.3830646511,547521.0776372183,590569.9560978553,675818.0152366081,650959.9518367377,608557.9607923848,566502.9270037675,525214.4095572454,483711.40651092055,440664.35962337017,399146.7949342588,357733.7021810297,316516.62626072613
Utility Bills (DCFC),288015.08442079637,347591.8437367614,407458.00749660516,466695.00068795506,526362.9102156232,587136.3719859334,645558.836748174,703928.9575404255,761973.7447914031,819370.9103869249,1005025.4621683791,968311.1148945233,913504.0169710161,859394.2312821656,808290.3589407483,757149.8776510411,697998.7497040074,644097.1931775159,590690.248537326,537664.2329828967
Incremental upfront vehicle cost,4016255.8990055416,5019828.072957317,3007183.269822533,1503582.4787847088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,4455007.689174257,7807888.685405245,7815050.256817229,7822233.312943445,7829437.918238041,7836664.137348529,7699880.613054539,7707016.767960363,7714174.331330914,7721353.367391571,9129133.065600585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),2300788.2097877758,4031991.890909743,4035297.9850871647,4038613.997547119,4041939.958044453,4045275.896423284,3974280.26933442,3977574.630142423,3980878.87403285,3984193.0306549487,4634085.630420881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),925738.0170694926,1621909.4760993086,1622848.243581788,1623789.827366712,1624734.2359029935,1625681.4776648823,1596763.0394406386,1597698.4752256246,1598636.7173179707,1599577.7741365884,1784115.1790084003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),555442.8102416957,973145.6856595859,973708.9461490727,974273.8964200271,974840.5415417952,975408.8865989299,958057.8236643829,958619.0851353748,959182.0303907808,959746.6644819558,1070469.1074050379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),673038.652075293,1180841.6327366089,1183195.0819992044,1185555.591609586,1187923.1827487994,1190297.8766614327,1170779.4806150969,1173124.57745694,1175476.709589313,1177835.8981180785,1640463.1487662666,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),9562816.068383932,12182779.974984467,14500370.3952319,16708987.491323298,20848178.325732984,22851427.83318614,24952371.338809837,27210578.584502958,29725845.109250385,32711043.194433223,24259009.298872378,22002443.892575525,19685857.157098297,17425575.705403134,15248308.75081085,13168485.179461991,10978863.118855933,8824876.74556343,6468420.493648619,4041708.226453799
Avoided vehicle gasoline (gallons),3297522.7822013563,3955448.0438261256,4588724.80861769,5189126.550100403,5775118.64978753,6330035.410854886,6892920.259339734,7475433.677061252,8077675.301426735,8699745.530434368,6417727.3277440155,5759802.066119247,5126525.301327682,4526123.55984497,3940131.4601578424,3385214.699090486,2822329.850605638,2239816.4328841195,1637574.8085186377,1015504.5795110047
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,264590.64412559423,743904.2421954256,1244179.5767085727,1766106.9762870758,2310396.998531906,2877780.985978986,3459317.877856917,4065049.5469802627,4695759.099692153,5352252.388742627,8480664.913575586,8078636.9668646585,7654815.148680279,7208435.110203826,6738709.419502448,6244826.915816869,5738002.438492037,5205855.187937659,4647516.265178656,4062090.7959072962
Federal EV Tax Credit,7843596.169731054,13438541.914302401,13149258.233172605,12866201.793710962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,1045.8128226308072,1831.2253115222738,1831.2253115222738,1831.2253115222738,1831.2253115222738,1831.2253115222757,1797.5999999999985,1797.5999999999985,1797.5999999999985,1797.5999999999985,2843.412822630813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
