Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,102098016.41818725,123293320.8385857,144488490.29518044,165512942.70413038,186592320.0954958,208003683.5772432,305178174.11487705,402280542.70819044,498921796.35378635,595195914.7500197,765489801.3996878,754016520.0006168,733080692.0831745,711890590.3657858,689970528.2357696,668031929.1445932,646189480.9452264,549426379.1400808,452470778.68885595,355509525.74616855
Utility Bills (res),88582846.44639759,106972857.87447825,125362901.81621018,143571823.3750811,161853313.27281436,180468976.0587786,264781427.11982778,349030255.8816606,432797244.3017844,516194592.26591325,666722624.4699234,656857412.5168554,638693711.4880713,620305007.4086124,601166702.9396149,582041098.295713,563053884.0362831,479079986.9053976,394933944.16044265,310783497.38694084
Utility Bills (work),7340763.8052148735,8864270.230838751,10387619.249960076,11916688.236572398,13438912.314290253,14961651.529411104,21941024.749019638,28922275.87772037,35916582.230636396,42893560.39366829,53428171.93262839,52548991.25367186,51021118.08884443,49492114.48396995,47990595.47610397,46458252.60768559,44910412.13865673,37921770.32695618,30940519.19825546,23958026.857043743
Utility Bills (pub L2),2016506.5677166528,2435124.2018984947,2853737.6482004253,3271273.9310114076,3689308.031658255,4109521.1397652486,6027469.717124815,7945305.38101136,9860319.432954462,11772054.233808,14802368.708123859,14566859.622016566,14149762.776180238,13740555.332902463,13327833.087496156,12914040.770877339,12500730.801553763,10627709.948606584,8753856.409930723,6879947.751450382
Utility Bills (DCFC),4157899.5988581334,5021068.531370199,5884231.580809775,6753157.161465474,7610786.476732909,8463534.84928824,12428252.52890481,16382705.567798145,20347650.388411112,24335707.856630158,30536636.28901212,30043256.608072996,29216099.73007849,28352913.140301023,27485396.73255461,26618537.470317427,25724453.968732864,21796911.959120438,17842458.92022713,13888053.750733593
Incremental upfront vehicle cost,76047471.44852822,95050027.10341887,56940765.13126227,28470209.195136208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,84355200.10797635,147841722.93993157,147977326.69904816,148113337.26944202,148249755.8715471,148386583.72945836,680424263.0797074,681054871.9406796,681687372.6282349,682321770.817853,709477921.4599692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),43565233.41460141,76345431.14660071,76408031.76490939,76470820.18507299,76533796.9704971,76596962.68627736,351199824.96213543,351490941.5570218,351782931.50169283,352075797.4161979,364612262.71889615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),17528772.367154438,30710721.04899996,30728496.533211093,30746325.343874816,30764207.640970547,30782143.58495752,141103007.8287545,141185670.56557408,141268581.2906041,141351740.74780935,144911477.80906928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),10517263.420292655,18426432.629399993,18437097.919926647,18447795.206324894,18458524.584582333,18469286.150974523,84661804.6972527,84711402.33934444,84761148.77436243,84811044.44868565,86946886.6854415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),12743930.905927842,22359138.11493091,22403700.48100102,22448396.534169342,22493226.675497133,22538191.307248943,103459625.5915646,103666857.47873922,103874711.0615755,104083188.20516019,113007294.24656227,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),181071126.99368152,230679925.68420136,274563307.5565541,316383288.598432,394758522.8253451,432689885.65509987,613951243.6262757,804714559.8322254,1009403433.4605485,1238038698.3618643,1249788683.7123833,1215425317.1509166,1175743195.839561,1135036082.4574983,1097991969.6111128,1062792939.122873,869300071.9107519,677659583.060638,469164549.4135838,253942448.47242117
Avoided vehicle gasoline (gallons),62438319.65299363,74896079.76759784,86887122.64447914,98255679.68895403,109351391.36436152,119858694.08728528,169599791.05698222,221075428.52533665,274294411.2664534,329265611.2664533,330631926.9080379,318174166.79343367,306183123.91655236,294814566.87207747,283718855.19667,273211552.47374624,223470455.50404933,171994818.03569493,118775835.29457818,63804635.29457819
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,5010001.842679162,14085764.961541273,23558436.81674146,33441088.72332907,43747175.03038723,54490543.648013845,101483986.80905713,150518768.04606068,201661961.4078768,254982604.19387856,356853421.89982885,353559056.37686557,349947021.7146924,346004934.9440972,341720021.997086,337079106.49189335,287567136.90360886,235713494.36589777,181439109.06226608,124662565.47400147
Federal EV Tax Credit,148517841.18614116,254457673.57374087,248980111.12890497,243620460.98718685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,19802.37882481882,34674.09898564842,34674.09898564842,34674.09898564842,34674.09898564842,34674.098985648365,158850.59999999998,158850.59999999998,158850.59999999998,158850.59999999998,178652.9788248189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,5394034.331534859,7148583.183312245,8245743.363965707,9391041.323742963,10586124.66487867,20494611.735871453,48219066.61710032,78374822.40336941,97527445.29012293,117534113.4378428,151081016.35665542,143610079.74713403,142767217.60973158,141807113.6295326,140724761.92737114,139514986.959591,138172438.38936907,119858758.07833989,100616647.83398877,80412785.10513033
Distribution Cost,3152469.0948451078,4378594.786636412,4923924.2116223425,5493179.901397278,6087180.784575645,15368691.065205218,40525871.61882344,67997500.91098757,84345093.55495135,101421650.79661077,130219136.16094178,122604511.99502042,121885723.9427992,121066879.60728703,120143706.60235195,119111787.72652836,117966556.59449503,102335746.05830248,85912496.89546728,68668367.24058741
Transmission Cost,2241565.2366897506,2769988.3966758326,3321819.1523433644,3897861.4223456853,4498943.880303026,5125920.670666234,7693194.998276884,10377321.49238184,13182351.735171568,16112462.641232025,20861880.195713628,21005567.75211362,20881493.666932393,20740234.02224557,20581055.325019192,20403199.23306265,20205881.794874057,17523012.020037413,14704150.938521495,11744417.864542918
Cumulative personal light-duty EV population,167022.50507175794,201696.60405740637,236370.7030430548,271044.8020287032,305718.90101435164,340393.0,499243.6,658094.2,816944.7999999999,975795.3999999999,1134646.0,1099971.9010143515,1065297.802028703,1030623.7030430546,995949.6040574061,961275.5050717577,802424.9050717577,643574.3050717578,484723.7050717578,325873.1050717578
