Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,68002570.45230012,82119758.67935471,96236863.00353214,110237593.82571356,124276817.20558113,138541275.2115361,152448168.096368,166307036.94907725,179995942.9655491,193596253.22438607,230094651.97566685,222141947.31130397,208119936.54609787,194020443.1150697,179742135.05038607,165478395.9980692,151665429.9083132,137891388.15611708,124050505.88100061,110208900.86001171
Utility Bills (res),59099250.07341715,71368390.13213694,83637549.75422294,95787891.45517279,107985259.69766632,120402295.84936489,132489190.30696644,144533613.9021728,156406654.3727123,168195192.90336204,200576852.90458548,193685596.48732704,181500026.5862607,169247926.12031496,156806955.44464096,144388264.20062357,132433429.27956063,120467617.08256648,108438793.85988078,96409689.86343145
Utility Bills (work),4877148.6254851855,5889355.7152361125,6901458.508782841,7917451.6601702655,8928837.46031477,9940397.891097141,10933075.114860708,11926987.052706331,12925719.859305114,13918020.275274169,16010074.857025702,15428466.947576638,14414809.2740349,13400945.452268139,12394091.702628348,11379113.279014947,10366020.65125154,9370429.275426155,8376517.337580537,7382226.648775887
Utility Bills (pub L2),1300725.9733656915,1570752.3742427097,1840776.630393181,2110088.4740593964,2379738.1753404005,2650790.6446885983,2915964.754856527,3181051.3978861338,3445129.090295739,3708409.2305099163,4455030.776303496,4303034.120599777,4035574.920611681,3767934.853313055,3499088.329326673,3230122.7128964555,2964958.4920466323,2702492.3936683023,2439791.9557108176,2177078.552515566
Utility Bills (DCFC),2725445.7800320922,3291260.457738953,3857078.1101331813,4422162.236311109,4982981.8722596485,5547790.826385465,6109937.919684344,6665384.596311986,7218439.643235941,7774630.815239937,9052693.437752182,8724849.755800527,8169525.765190574,7603636.689173534,7041999.573790089,6480895.805534221,5901021.485454415,5350849.404456136,4795402.727828484,4239905.795288806
Incremental upfront vehicle cost,50698388.769284554,63366777.81432561,37960565.84733589,18980167.343168218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,56236882.677678406,98561293.4021432,98651696.04101218,98742369.88779789,98833315.75612393,98924534.46205509,97202854.23671788,97292940.64973906,97383297.32199945,97473925.06427655,115244750.16490084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),29043531.604768876,50897028.859779574,50938762.666620955,50980621.6748829,51022606.26016963,51064716.79921229,50171087.72583008,50212675.549007565,50254388.13565458,50296225.86006155,58500014.94675123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),11685865.4099996,20473844.106454935,20485694.446669146,20497580.33790402,20509501.886812598,20521459.20036792,20157445.650544357,20169254.53860706,20181098.853334036,20192978.7010051,22522449.676238026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),7011519.245999755,12284306.463872962,12291416.66800149,12298548.202742415,12305701.132087572,12312875.520220753,12094467.39032661,12101552.723164236,12108659.312000416,12115787.220603084,13513469.805742806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),8495966.416910175,14906113.97203572,14935822.259720594,14965619.672268562,14995506.477054136,15025482.942254119,14779853.470016835,14809457.838960202,14839151.021010416,14868933.282606808,20708815.736168783,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),120714261.97821091,153786843.01848197,183042473.90663514,210922502.220532,263172735.12155864,288460347.48607093,314982497.69108844,343489895.46217704,375242313.0685835,412926956.2041047,306236026.6575609,277750810.50538504,248507888.37509784,219975705.05906826,192491457.82205793,166237267.29729363,138595603.13567752,111403789.78530794,81656017.88120976,51021333.21217216
Avoided vehicle gasoline (gallons),41625607.57869342,49930793.18781882,57924833.51475795,65503882.67718385,72901034.65971154,79905913.43104458,87011739.69367084,94365355.89620247,101968019.85559334,109820998.99045339,81014821.8670796,72709636.25795421,64715595.93101507,57136546.76858916,49739394.78606148,42734516.01472844,35628689.75210219,28275073.549570546,20672409.590179686,12819430.455319637
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,3340006.134548421,9390523.76799053,15705647.614334965,22294091.89641485,29164826.193460915,36327082.459099144,43668330.11794665,51315010.36587323,59277009.0729315,67564499.25808325,107055774.96483347,101980897.23022681,96630909.88021448,90996164.33254223,85066720.62039034,78832339.24136682,72434171.91061123,65716330.365109585,58667845.65240112,51277420.90843678
Federal EV Tax Credit,99012039.56171209,169638698.2294449,165986984.56892836,162413879.22595727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,13201.605274894944,23116.099945399023,23116.099945399008,23116.099945399008,23116.099945399008,23116.099945399037,22692.79999999999,22692.79999999999,22692.79999999999,22692.79999999999,35894.40527489499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,3608039.2626182726,4780571.691927244,5514969.789511729,6281589.520786246,7081533.72912276,13703997.490802549,21484667.64976895,30476649.78557351,33669019.61750308,36994191.54340181,44439422.73895807,42173296.642208494,40355385.811592534,38429864.87801227,36392706.13835907,34239752.60863377,31966714.20275693,29626706.68059061,27160300.399772197,24562875.53634099
Distribution Cost,2105085.3213457935,2923313.6876000045,3287713.09160361,3668100.4768953947,4065023.0669324733,10267103.240066443,17615997.92392317,26157949.705597896,28881418.025777854,31718182.209805377,38189002.83060168,36006814.92200635,34456575.116890736,32814546.398253664,31077293.015876114,29241268.933815144,27302814.573253226,25307244.32704918,23203858.08470938,20988714.985956114
Transmission Cost,1502953.9412724788,1857258.0043272392,2227256.697908119,2613489.043890852,3016510.662190287,3436894.2507361067,3868669.725845781,4318700.0799756115,4787601.591725225,5276009.333596428,6250419.908356393,6166481.720202148,5898810.694701802,5615318.479758604,5315413.122482952,4998483.674818624,4663899.629503705,4319462.353541429,3956442.315062819,3574160.5503848772
Cumulative personal light-duty EV population,111348.50027300492,134464.60021840394,157580.70016380295,180696.80010920195,203812.90005460096,226929.0,249621.8,272314.6,295007.39999999997,317700.19999999995,340393.0,317276.90005460096,294160.8001092019,271044.70016380295,247928.60021840394,224812.5002730049,202119.7002730049,179426.90027300493,156734.10027300494,134041.30027300495
Cumulative personal light-duty LDV population,7951731.0,8067344.0,8206972.0,8322621.0,8450210.0,8573820.0,8681474.0,8809068.0,8928687.0,9048358.0,9136039.0,9020426.0,8880798.0,8765149.0,8637560.0,8513950.0,8406296.0,8278702.0,8159083.0,8039412.0
EV sales as % of total personal light-duty vehicles,0.0016602177909306722,0.0028653916264633097,0.002816641746237103,0.002777502417255214,0.0027355651451737894,0.0026961261077791507,0.002613933993236631,0.0025760727468558523,0.0025415607020382717,0.0025079467456968424
Peak Demand 5-9 PM,57.82459775740378,69.83458317828537,81.84651639778085,94.31743318324311,106.83264091035146,117.85623948849565,129.64181150205337,141.42738351561047,153.3453629409855,170.1572784783784,196.73350139965441,188.94472593783854,176.92683508776568,164.94551421321023,153.60159371380587,144.73180957382098,128.74270597360064,117.13208353651879,105.34651152296078,93.5668705725599
Energy Supply Cost,28156379.61613598,35237585.01651139,40385712.109214984,46854359.6295583,55291035.687749274,68178628.21828814,80823736.80995326,95226337.02691592,110076826.56652296,124081460.58930416,156719252.65612146,154750428.2479783,149550492.60412878,143802434.0213283,137567546.9928716,130766715.31162575,123448805.24520251,115653663.5847889,107356097.88816348,98455038.20387165
