Type,Hour,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
avg_weekday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avg_weekday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avg_weekday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020259386973180016,0.0015218773946360114,0.0015257251908396905,0.0015179999999999961,0.0020239999999999937,0.00253,0.0015994252873563171,0.0015218773946360114,0.0015218773946360114,0.0015179999999999961
avg_weekday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005285057471264369,0.003970114942528748,0.003980152671755738,0.003960000000000013,0.005280000000000001,0.006599999999999989,0.0041724137931034595,0.003970114942528748,0.003970114942528748,0.003960000000000013
avg_weekday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025432624284306757,0.00019104890012613208,0.00019153193327664305,0.00019056215133600183,0.0002540828684480024,0.000317603585560003,0.00020078387592873753,0.00019104890012613208,0.00019104890012613208,0.00019056215133600183
avg_weekday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avg_weekday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00922399996666406,0.00692903346778115,0.0069465522960168976,0.006911379879328204,0.009215173172437587,0.011518966465546955,0.007282105236840064,0.00692903346778115,0.00692903346778115,0.006911379879328204
avg_weekday,7,0.0011066792586490485,0.0013330569790051849,0.0015582454916188485,0.002382440436994528,0.0027927528132850035,0.0022497318007662845,0.0033016571779214457,0.004353582555076643,0.006904475235279938,0.010734968750000014,0.08350950852414991,0.06260114489613376,0.06252967263460486,0.06198448186108734,0.08234119603328033,0.10254552031472132,0.06458678169346427,0.0604033759917775,0.05935145061462233,0.058150991415206105
avg_weekday,8,0.005989087752688943,0.007214190709910453,0.00843285795464317,0.01289320707079397,0.015113721107189431,0.012175019157088091,0.017867791786398454,0.02356056441570886,0.03736539539092667,0.05809512499999983,0.19486467960209491,0.1456733191100573,0.14479828542287065,0.14282808219885948,0.18878804646720973,0.23392331250325818,0.14657915150273274,0.13377951092177534,0.12808673829246453,0.12208213390350327
avg_weekday,9,0.015002452150603368,0.018072935345807322,0.021127877303108087,0.03201097337054986,0.037485218452266794,0.030500764799264814,0.044762255215171055,0.05902374563107755,0.09287458669922347,0.14344797361028172,0.245249051788709,0.18278418657362572,0.18012861882488274,0.17612304033815968,0.2303916666521939,0.28266877587328204,0.17573620991017766,0.15298790934089673,0.1387264189249912,0.1241456617936078
