Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
CO2 emissions from EVs (metric tons),10848.837330637109,13229.16553037672,15510.461902566594,18126.81209770747,21229.578926130776,24233.672051750662,35524.49465066294,47587.914531277034,59265.816704079916,71080.80114939986,93700.34153109859,92238.03824020726,89677.53530750566,87117.03237480305,84556.52944210105,81996.02650939913,79435.52357669649,67705.3789731167,55975.23436953548,44245.089765955
NOX emissions from EVs (metric tons),1.5460449620262229,1.9548260176587335,2.309071403027982,2.7625201514099635,3.2891799967813364,3.8090343261859436,5.610501281174285,7.554216476113435,9.507224592413191,11.5390386975714,15.364772570168626,15.124933550580609,14.704973808400833,14.285014066221066,13.86505432404137,13.445094581861627,13.025134839681868,11.101220424066558,9.177306008451238,7.2533915928359445
PM 10 emissions from EVs (metric tons),0.7505561982948195,0.9064767085033993,1.0606349398228467,1.23149521813118,1.4355172106112204,1.631799120211413,2.3887064785546395,3.1950173499805095,3.966570370044842,4.740145262277798,6.2292120827497275,6.132004723662851,5.961793981765082,5.791583239867323,5.621372497969579,5.451161756071791,5.2809510141740414,4.501183652831225,3.721416291488461,2.9416489301456785
SO2 emissions from EVs (metric tons),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOC emissions from EVs (metric tons),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
