year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,75,54266,9833,0.0,0.0,52.5,7.5,7.5,7.5,9833,3244.8900000000003,4916.5,7374.75
2012,214,55021,9833,0.0,0.0,149.79999999999998,21.400000000000002,21.400000000000002,21.400000000000002,9833,3244.8900000000003,4916.5,7374.75
2013,432,55786,9833,0.0,0.0,302.4,43.2,43.2,43.2,9833,3244.8900000000003,4916.5,7374.75
2014,658,56562,9833,0.0,0.0,460.59999999999997,65.8,65.8,65.8,9833,3244.8900000000003,4916.5,7374.75
2015,692,57349,9833,15603.57,0.0,484.4,69.2,69.2,69.2,9833,3244.8900000000003,4916.5,7374.75
2016,812,58147,9833,11258.79,0.0,568.4,81.2,81.2,81.2,9833,3244.8900000000003,4916.5,7374.75
2017,1065,58956,9833,6914.0,29.9,745.5,106.5,106.5,106.5,9833,3244.8900000000003,4916.5,7374.75
2018,1723,59776,9833,5377.16,31.0,1206.1,172.3,172.3,172.3,9833,3244.8900000000003,4916.5,7374.75
2019,1760,60608,9833,3840.32,32.1,1232.0,176.0,176.0,176.0,9833,3244.8900000000003,4916.5,7374.75
2020,2325,61408,9833,2741.24,33.4,1627.5,232.5,232.5,232.5,9833,3244.8900000000003,4916.5,7374.75
2021,2890,62301,9833,1642.17,34.7,2022.9999999999998,289.0,289.0,289.0,9833,3244.8900000000003,4916.5,7374.75
2022,3454,63379,9833,821.08,36.6,2417.7999999999997,345.40000000000003,345.40000000000003,345.40000000000003,9833,3244.8900000000003,4916.5,7374.75
2023,4052,64272,9833,0.0,37.5,2836.3999999999996,405.20000000000005,405.20000000000005,405.20000000000005,9833,3244.8900000000003,4916.5,7374.75
2024,4550,65258,9833,0.0,39.6,3185.0,455.0,455.0,455.0,9833,3244.8900000000003,4916.5,7374.75
2025,5048,66212,9833,0.0,39.6,3533.6,504.8,504.8,504.8,9833,3244.8900000000003,4916.5,7374.75
2026,5447,67044,9833,0.0,39.5,3812.8999999999996,544.7,544.7,544.7,9833,3244.8900000000003,4916.5,7374.75
2027,5812,68029,9833,0.0,39.4,4068.3999999999996,581.2,581.2,581.2,9833,3244.8900000000003,4916.5,7374.75
2028,6211,68953,9833,0.0,39.3,4347.7,621.1,621.1,621.1,9833,3244.8900000000003,4916.5,7374.75
2029,6643,69877,9833,0.0,39.2,4650.099999999999,664.3000000000001,664.3000000000001,664.3000000000001,9833,3244.8900000000003,4916.5,7374.75
2030,7074,70554,9833,0.0,39.1,4951.799999999999,707.4000000000001,707.4000000000001,707.4000000000001,9833,3244.8900000000003,4916.5,7374.75
2031,7720,71536,9833,0.0,39.0,5404.0,772.0,772.0,772.0,9833,3244.8900000000003,4916.5,7374.75
2032,8199,72531,9833,0.0,39.0,5739.299999999999,819.9000000000001,819.9000000000001,819.9000000000001,9833,3244.8900000000003,4916.5,7374.75
2033,8678,73540,9833,0.0,38.9,6074.599999999999,867.8000000000001,867.8000000000001,867.8000000000001,9833,3244.8900000000003,4916.5,7374.75
2034,9158,74563,9833,0.0,38.8,6410.599999999999,915.8000000000001,915.8000000000001,915.8000000000001,9833,3244.8900000000003,4916.5,7374.75
2035,9637,75600,9833,0.0,38.7,6745.9,963.7,963.7,963.7,9833,3244.8900000000003,4916.5,7374.75
2036,10116,76652,9833,0.0,38.6,7081.2,1011.6,1011.6,1011.6,9833,3244.8900000000003,4916.5,7374.75
2037,10595,77718,9833,0.0,38.6,7416.499999999999,1059.5,1059.5,1059.5,9833,3244.8900000000003,4916.5,7374.75
2038,11074,78799,9833,0.0,38.5,7751.799999999999,1107.4,1107.4,1107.4,9833,3244.8900000000003,4916.5,7374.75
2039,11553,79896,9833,0.0,38.4,8087.099999999999,1155.3,1155.3,1155.3,9833,3244.8900000000003,4916.5,7374.75
2040,12032,81007,9833,0.0,0.0,8422.4,1203.2,1203.2,1203.2,9833,3244.8900000000003,4916.5,7374.75
