Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Vehicle O&M Savings,126238.74699144594,354923.88525950746,593610.0700578198,842626.6638267923,1102312.6804476916,1373017.050494619,2557180.853695228,3792783.323984225,5081514.627432749,6425114.401104201,8992052.31018133,8909049.498378526,8818042.409538273,8718719.028831834,8610757.486848094,8493825.777007114,7246195.9144140575,5939559.326190835,4571923.569263213,3141237.0923169004
Federal EV Tax Credit,3742255.3455962236,6411657.896143497,6273637.863154107,6138588.907195799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,498.9673794128298,873.6952493144872,873.6952493144872,873.6952493144872,873.6952493144872,873.695249314489,4002.7999999999993,4002.7999999999993,4002.7999999999993,4002.7999999999993,4501.767379412833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,74511.45766190164,104306.11932084929,116919.11929981582,130107.460774642,143891.66722945482,180686.33367522832,430772.6950679582,556318.884114105,656044.9649736432,760443.9298700996,976039.7137198097,769509.6188164349,766567.7081158899,763018.5457588705,758834.0783489214,753985.2391314692,748441.9175320517,653959.5590625771,554389.8109149811,449539.7168859302
Distribution Cost,51462.75007032143,75821.16129793615,82756.11483463841,90016.2745737043,97613.56663106538,127953.72348161729,351620.491832527,449539.5251233372,520388.84007935366,594618.074461782,752320.7997039083,544080.1090402636,542178.8511723307,539842.4802868231,537050.4294953204,533781.3741801232,530013.2102191282,462902.36345305183,392104.71656161966,317477.8734032342
Transmission Cost,23048.707591580212,28484.958022913135,34163.004465177415,40091.18620093769,46278.100598389436,52732.61019361103,79152.20323543123,106779.35899076785,135656.1248942895,165825.8554083176,223718.91401590145,225429.50977617124,224388.8569435592,223176.06547204743,221783.64885360093,220203.86495134592,218428.70731292354,191057.19560952528,162285.09435336143,132061.84348269604
Cumulative personal light-duty EV population,4208.523753427562,5082.219002742049,5955.9142520565365,6829.609501371024,7703.304750685511,8577.0,12579.8,16582.6,20585.399999999998,24588.199999999997,28591.0,27717.304750685515,26843.60950137103,25969.914252056544,25096.21900274206,24222.52375342757,20219.72375342757,16216.92375342757,12214.123753427572,8211.323753427572
Cumulative personal light-duty LDV population,150039.0,152220.0,154855.0,157037.0,159444.0,161777.0,163808.0,166216.0,168473.0,170731.0,172385.0,170204.0,167569.0,165387.0,162980.0,160647.0,158616.0,156208.0,153951.0,151693.0
EV sales as % of total personal light-duty vehicles,0.003325584544104065,0.005739687618673547,0.005642021564137336,0.005563626720546669,0.005479637046953709,0.005400614730860932,0.024435924985348696,0.024081917504933336,0.023759296741911164,0.023445068558141165
Peak Demand 5-9 PM,2.118398948453992,2.5586616077872675,2.999093686088627,3.4794480240825725,3.9636547755516953,4.318121788563398,6.333345980619064,8.3485701726747,10.3850567148677,13.297829963800185,16.540507817973328,16.221895409829788,15.781150377134189,15.342968895879133,14.94778815102184,14.712542524600467,14.011489467045342,12.007345991804078,10.046237601327038,8.130095969353798
Energy Supply Cost,1012544.7210624863,1268237.9336877035,1457307.3717694397,1672624.582846197,1952175.2638521045,2394935.4815791813,3784808.819536662,5351576.028524541,7052840.7575892545,8800564.806782492,12086102.563583639,12181710.392488208,12238045.120074,12277090.013727289,12306349.54709027,12319376.242244946,12324126.875928562,10845553.83739504,9269550.009172054,7582508.531377677
Energy Cost,617572.0602756306,822675.3876275677,981241.1028914532,1196262.0267007204,1459693.5848740602,1854939.6752973737,2992462.822236479,4399643.155331849,5965021.389906364,7541388.269973049,10541779.912573501,10745199.897069585,10810778.02250864,10860064.148619978,10893237.182949271,10909446.886755997,10903151.099759534,9584872.096587677,8168837.381041841,6655269.910019935
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,394972.6607868559,445562.5460601397,476066.2688779848,476362.55614547885,492481.6789780402,539995.8062818135,792345.9973001791,951932.8731926944,1087819.3676828812,1259176.5368094419,1544322.6510101445,1436510.4954186163,1427267.0975653597,1417025.865107291,1413112.3641410149,1409929.355488969,1420975.7761690095,1260681.7408073419,1100712.6281302199,927238.6213577434
