Load Profile, Charger Assignment
BaseCase_Marin_Residential L1_e19controlled_load,Residential L1
BaseCase_Marin_Residential L2_e19controlled_load,Residential L2
BaseCase_Marin_Residential MUD_e19controlled_load,Residential L2
BaseCase_Marin_Public L2_e19controlled_load,Public L2
BaseCase_Marin_Work_e19controlled_load,Workplace L2
BaseCase_Marin_Fast_e19controlled_load,DCFC
