year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,820,591722,9833,0.0,0.0,574.0,82.0,82.0,82.0,9833,3244.8900000000003,4916.5,7374.75
2012,2335,599954,9833,0.0,0.0,1634.5,233.5,233.5,233.5,9833,3244.8900000000003,4916.5,7374.75
2013,4710,608300,9833,0.0,0.0,3297.0,471.0,471.0,471.0,9833,3244.8900000000003,4916.5,7374.75
2014,7171,616763,9833,0.0,0.0,5019.7,717.1,717.1,717.1,9833,3244.8900000000003,4916.5,7374.75
2015,7544,625343,9833,15603.57,0.0,5280.799999999999,754.4000000000001,754.4000000000001,754.4000000000001,9833,3244.8900000000003,4916.5,7374.75
2016,8849,634042,9833,11258.79,0.0,6194.299999999999,884.9000000000001,884.9000000000001,884.9000000000001,9833,3244.8900000000003,4916.5,7374.75
2017,11610,642863,9833,6914.0,29.9,8126.999999999999,1161.0,1161.0,1161.0,9833,3244.8900000000003,4916.5,7374.75
2018,18788,651806,9833,5377.16,31.0,13151.599999999999,1878.8000000000002,1878.8000000000002,1878.8000000000002,9833,3244.8900000000003,4916.5,7374.75
2019,19195,660874,9833,3840.32,32.1,13436.5,1919.5,1919.5,1919.5,9833,3244.8900000000003,4916.5,7374.75
2020,25351,669601,9833,2741.24,33.4,17745.699999999997,2535.1000000000004,2535.1000000000004,2535.1000000000004,9833,3244.8900000000003,4916.5,7374.75
2021,31508,679336,9833,1642.17,34.7,22055.6,3150.8,3150.8,3150.8,9833,3244.8900000000003,4916.5,7374.75
2022,37665,691094,9833,821.08,36.6,26365.5,3766.5,3766.5,3766.5,9833,3244.8900000000003,4916.5,7374.75
2023,44184,700832,9833,0.0,37.5,30928.8,4418.400000000001,4418.400000000001,4418.400000000001,9833,3244.8900000000003,4916.5,7374.75
2024,49616,711577,9833,0.0,39.6,34731.2,4961.6,4961.6,4961.6,9833,3244.8900000000003,4916.5,7374.75
2025,55049,721986,9833,0.0,39.6,38534.299999999996,5504.900000000001,5504.900000000001,5504.900000000001,9833,3244.8900000000003,4916.5,7374.75
2026,59395,731051,9833,0.0,39.5,41576.5,5939.5,5939.5,5939.5,9833,3244.8900000000003,4916.5,7374.75
2027,63378,741795,9833,0.0,39.4,44364.6,6337.8,6337.8,6337.8,9833,3244.8900000000003,4916.5,7374.75
2028,67724,751868,9833,0.0,39.3,47406.799999999996,6772.400000000001,6772.400000000001,6772.400000000001,9833,3244.8900000000003,4916.5,7374.75
2029,72432,761945,9833,0.0,39.2,50702.399999999994,7243.200000000001,7243.200000000001,7243.200000000001,9833,3244.8900000000003,4916.5,7374.75
2030,77140,769329,9833,0.0,39.1,53998.0,7714.0,7714.0,7714.0,9833,3244.8900000000003,4916.5,7374.75
2031,84181,780032,9833,0.0,39.0,58926.7,8418.1,8418.1,8418.1,9833,3244.8900000000003,4916.5,7374.75
2032,89405,790883,9833,0.0,39.0,62583.49999999999,8940.5,8940.5,8940.5,9833,3244.8900000000003,4916.5,7374.75
2033,94630,801886,9833,0.0,38.9,66241.0,9463.0,9463.0,9463.0,9833,3244.8900000000003,4916.5,7374.75
2034,99855,813041,9833,0.0,38.8,69898.5,9985.5,9985.5,9985.5,9833,3244.8900000000003,4916.5,7374.75
2035,105080,824352,9833,0.0,38.7,73556.0,10508.0,10508.0,10508.0,9833,3244.8900000000003,4916.5,7374.75
2036,110304,835820,9833,0.0,38.6,77212.79999999999,11030.400000000001,11030.400000000001,11030.400000000001,9833,3244.8900000000003,4916.5,7374.75
2037,115529,847447,9833,0.0,38.6,80870.29999999999,11552.900000000001,11552.900000000001,11552.900000000001,9833,3244.8900000000003,4916.5,7374.75
2038,120754,859237,9833,0.0,38.5,84527.79999999999,12075.400000000001,12075.400000000001,12075.400000000001,9833,3244.8900000000003,4916.5,7374.75
2039,125979,871190,9833,0.0,38.4,88185.29999999999,12597.900000000001,12597.900000000001,12597.900000000001,9833,3244.8900000000003,4916.5,7374.75
2040,131203,883310,9833,0.0,0.0,91842.09999999999,13120.300000000001,13120.300000000001,13120.300000000001,9833,3244.8900000000003,4916.5,7374.75
