Type,Hour,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
avg_weekday,0,2.8857391511761143,3.482534094034634,4.078521590965083,5.08122129445251,5.802903827303008,5.877293935664537,8.620168153418724,11.36304237117302,15.122553840026724,19.74954869369219,23.660237818135354,21.698330855263293,21.111389186088125,20.48950870618021,21.33269127544187,22.072404457173292,18.909939552490894,15.962006835471765,13.219132617717522,10.471454220741457
avg_weekday,1,2.341286777970215,2.8260136835097347,3.3102722267583236,4.030445837765268,4.587614297259069,4.769318156180457,6.9951111742006225,9.22090419222088,12.036401778021801,15.355086625497732,19.296007695421846,17.9555046828592,17.477434910721737,16.97626638969794,17.450641721412087,17.864999214525692,15.664298024262433,13.300581074000556,11.07478805598038,8.845259408451977
avg_weekday,2,1.8277601473257379,2.206429287955045,2.5848245022414402,3.101196989683742,3.522234293452263,3.723677392213915,5.4614803379471475,7.199283283680392,9.281980809497384,11.658972408653572,15.180550888497406,14.234160107569007,13.860209126712327,13.47026826195768,13.760986760989155,14.016603230338905,12.43488641477492,10.599797031512262,8.861994085778997,7.121175307266542
avg_weekday,3,1.4027168441005227,1.6935493478955739,1.984250094926176,2.3413170003971957,2.6525283112480045,2.8581162576943635,4.191970490677813,5.525824723661262,7.025570975116581,8.6668707350053,11.771949453304963,11.20463959299683,10.916458373365927,10.619437546202077,10.70079482776853,10.76526826455281,9.803421450027807,8.415076722764876,7.08122248978144,5.745532843149144
avg_weekday,4,1.1619653449938088,1.4028826911953962,1.6436912789377842,1.9392817305623362,2.1970207379907354,2.36757306914379,3.4724957088976423,4.577418348651499,5.819276351075517,7.177979522984656,9.575307648824987,9.210023031241379,8.970504214431926,8.726064740728189,8.688486920127183,8.636972350610666,8.033218239260288,6.899237419052027,5.7943147792981655,4.688673146157054
avg_weekday,5,1.0494687242650658,1.2671175798450705,1.4846880072525055,1.7417628695907033,1.9715422036588326,2.1384492632976846,3.1364421175739863,4.134434971850299,5.231174997927109,6.412174705361774,8.441745697606708,8.123811669986935,7.907396039433925,7.686756141860259,7.645290750743505,7.593775256332235,7.060130425105531,6.036654211394888,5.038661357118591,4.0399235779523215
avg_weekday,6,1.0366632165556355,1.251548219117598,1.4663175999619398,1.739325882339329,1.9720940856977918,2.1121736528040107,3.0979039428172985,4.083634232830587,5.2149412618919335,6.470467034858943,8.388288580980182,7.959970659058667,7.747057413768756,7.5274543415498,7.59251651987133,7.642762463580455,6.924854849318212,5.8984585769373545,4.912728286924078,3.9257449275509573
avg_weekday,7,1.1706057215341863,1.412866298164559,1.6548591540677935,2.0317035014392277,2.3153724191638134,2.3844218898908527,3.4972077055437754,4.60999352119669,6.059860563777824,7.7973546467570145,9.57821466545562,8.726958368501048,8.489303790998491,8.23603743194874,8.647306429210616,9.024268609502686,7.607490068035565,6.399728063190229,5.286942247537317,4.171214235253242
avg_weekday,8,1.2564613432734653,1.5163441001667064,1.775888016876407,2.2061064443222906,2.518397582314646,2.559056061951036,3.753341896715828,4.947627731480631,6.568539722604189,8.553486281384057,10.643410845888662,9.622081153476527,9.367803760837322,9.09444170091086,9.63221294945048,10.12656384618318,8.434378944644946,7.124405366481302,5.930119531716483,4.732335845564453
avg_weekday,9,1.339365107691667,1.6164980489675493,1.893305999079498,2.3338126797277354,2.661211975472043,2.7280807376687553,4.001248695782362,5.274416653895959,6.9567737751029615,8.98828670369814,10.881790517225129,9.941641885562106,9.66946264837687,9.38024969564621,9.812601090535445,10.203306803010966,8.654606715896225,7.278995566572012,6.005827608458399,4.729730571656938
