Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,7629027.582285595,9211677.02972999,10795486.39552236,12405360.392232852,13997449.420127822,15548223.843089974,22803051.367207,30056743.726608798,37378401.161113255,44756586.52817679,57448366.56054855,56425348.990341105,54841762.63648198,53261117.029415034,51780454.72557104,50293405.37908025,48426100.8584669,41184426.27027294,33961924.45757697,26747259.05672054
Utility Bills (res),6570604.138069184,7934363.673609519,9298549.086258711,10661838.57536305,12025878.873439087,13391093.0241362,19640271.55288928,25889003.142610826,32136639.26340374,38383450.36405959,49694794.342393,48914752.27910636,47548826.56769067,46185395.910218745,44812188.824160606,43440719.57220375,42004507.19386935,35755147.1089384,29507675.256817147,23264440.032013085
Utility Bills (work),591840.2511768972,714205.3859146062,836876.4442609139,985658.1762007452,1116484.500537818,1206018.2414429237,1768359.1791871248,2330377.865324299,2958157.035916517,3641741.473831812,4438302.689928739,4251102.562435759,4127638.008392523,4002576.1827988005,3986691.6224767133,3963542.469859845,3650787.8759607216,3071894.58166127,2510020.829713047,1950579.8815664572
Utility Bills (pub L2),180445.23405029706,217785.91486001565,255270.3189316164,293147.2714408216,330762.9941561312,367812.5053010757,539274.8077637287,710612.7808308982,883288.4745729998,1056754.0368939587,1422509.6478406694,1398888.0640331306,1360734.1277806931,1323247.8640812738,1288249.2431980788,1252914.450242575,1211148.0831504995,1049095.104128792,887459.7631048049,726279.1269904752
Utility Bills (DCFC),286137.95898921747,345322.0553458488,404790.546071118,464716.3692282359,524323.0519947864,583300.0722097736,855145.8273668664,1126749.9378427765,1400316.3872199957,1674640.6533914306,1892759.8803861411,1860606.0847658508,1804563.9326180932,1749897.0723162137,1693325.035735639,1636228.8867740806,1559657.7054863283,1308289.4755444773,1056768.6079419716,805960.0161505239
Incremental upfront vehicle cost,3703927.6046956033,4629455.950467785,2773326.552282794,1386654.832050492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,4108559.4080669736,7200700.145482203,7207304.789885569,7213929.248222142,7220573.579933723,7227237.844640433,33142554.65923911,33173270.77237238,33204079.033845052,33234979.72010213,34557634.74907217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),2121865.034770625,3718439.8709124224,3721488.8632563907,3724547.0025773887,3727614.31631635,3730690.8319965242,17106473.161964938,17120653.06145083,17134875.50063518,17149140.607137088,17759735.94138177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),853747.0426097303,1495780.0080241668,1496645.7712823304,1497514.1318302695,1498385.0974598497,1499258.6759863198,6872938.552162882,6876964.943374929,6881003.413760609,6885053.99955744,7058432.921626924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),512248.22556583735,897468.0048145001,897987.4627693988,898508.4790981609,899031.0584759098,899555.2055917919,4123763.1312977313,4126178.9660249553,4128602.048256366,4131032.3997344654,4235059.752976155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),620699.1051207809,1089012.2617311142,1091182.6925774496,1093359.6347163233,1095543.1076816143,1097733.1310657964,5039379.813813559,5049473.801521666,5059598.071192896,5069752.713673139,5504406.133087324,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),8819153.785266576,11235373.488639234,13372734.092593295,15409595.795663847,19226898.17335079,21074362.910741113,29903357.091780413,39195175.10561709,49165280.71658415,60301767.665672414,60874754.497096084,59201104.685075395,57268385.438964956,55285734.97517348,53481501.163078256,51767132.94873532,42342354.50429087,33007801.799816396,22852287.69270933,12369106.694543349
Avoided vehicle gasoline (gallons),3041087.5121608884,3647848.535272478,4231877.877402942,4785588.756417343,5326010.574335399,5837773.659485073,8260595.881707296,10767905.248795904,13360130.629506564,16037704.16640224,16104432.406639177,15497671.38352759,14913642.041397125,14359931.162382722,13819509.344464665,13307746.259314992,10884924.03709277,8377614.670004162,5785389.2892935015,3107815.7523978264
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,244014.47899862187,686053.7593234666,1147424.6649747693,1628763.840455217,2130726.586118956,2653987.37089312,4942971.226784521,7331385.842447633,9822498.303126156,12419671.321326792,17381510.36950374,17221074.310890418,17045166.414679267,16853183.571068358,16644503.621793864,16418484.813902898,14006818.964244192,11481093.270550577,8837456.345955748,6071942.547535802
Federal EV Tax Credit,7233630.800354403,12393479.801814513,12126692.565376243,11865648.302716479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,964.4841067139205,1688.8181809939242,1688.8181809939251,1688.8181809939251,1688.8181809939251,1688.8181809939233,7737.4000000000015,7737.4000000000015,7737.4000000000015,7737.4000000000015,8701.884106713915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,154082.29563177068,214055.09738008538,240925.68782745124,269021.5437773927,298386.35669058695,376276.92405873357,878869.985998498,1144917.6838090937,1356590.3716249678,1578178.4993199026,1948110.6324737996,1548088.9183294629,1539752.4514028365,1530076.371706782,1518999.9220498772,1506460.1656887592,1492391.9209953707,1289497.438468764,1075750.857219071,850741.4746989425
Distribution Cost,104357.37070207718,152602.08992898036,167222.95088861018,182529.43933657903,198546.69891483083,262512.40720596496,708107.2176423798,914551.4386147688,1063924.7100657374,1220423.9479198465,1496089.3838105474,1093093.9163079846,1087735.9669935957,1081426.9363961671,1074122.6201565124,1065777.1953671516,1056343.1739493725,913324.2476521053,762494.1614734937,603551.7433844669
