year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,2361,1704141,9833,0.0,0.0,1652.6999999999998,236.10000000000002,236.10000000000002,236.10000000000002,9833,3244.8900000000003,4916.5,7374.75
2012,6725,1727848,9833,0.0,0.0,4707.5,672.5,672.5,672.5,9833,3244.8900000000003,4916.5,7374.75
2013,13566,1751885,9833,0.0,0.0,9496.199999999999,1356.6000000000001,1356.6000000000001,1356.6000000000001,9833,3244.8900000000003,4916.5,7374.75
2014,20653,1776257,9833,0.0,0.0,14457.099999999999,2065.3,2065.3,2065.3,9833,3244.8900000000003,4916.5,7374.75
2015,21727,1800967,9833,15603.57,0.0,15208.9,2172.7000000000003,2172.7000000000003,2172.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2016,25485,1826022,9833,11258.79,0.0,17839.5,2548.5,2548.5,2548.5,9833,3244.8900000000003,4916.5,7374.75
2017,33438,1851425,9833,6914.0,29.9,23406.6,3343.8,3343.8,3343.8,9833,3244.8900000000003,4916.5,7374.75
2018,54109,1877181,9833,5377.16,31.0,37876.299999999996,5410.900000000001,5410.900000000001,5410.900000000001,9833,3244.8900000000003,4916.5,7374.75
2019,55280,1903296,9833,3840.32,32.1,38696.0,5528.0,5528.0,5528.0,9833,3244.8900000000003,4916.5,7374.75
2020,73011,1928428,9833,2741.24,33.4,51107.7,7301.1,7301.1,7301.1,9833,3244.8900000000003,4916.5,7374.75
2021,90742,1956467,9833,1642.17,34.7,63519.399999999994,9074.2,9074.2,9074.2,9833,3244.8900000000003,4916.5,7374.75
2022,108473,1990329,9833,821.08,36.6,75931.09999999999,10847.300000000001,10847.300000000001,10847.300000000001,9833,3244.8900000000003,4916.5,7374.75
2023,127248,2018375,9833,0.0,37.5,89073.59999999999,12724.800000000001,12724.800000000001,12724.800000000001,9833,3244.8900000000003,4916.5,7374.75
2024,142893,2049318,9833,0.0,39.6,100025.09999999999,14289.300000000001,14289.300000000001,14289.300000000001,9833,3244.8900000000003,4916.5,7374.75
2025,158538,2079295,9833,0.0,39.6,110976.59999999999,15853.800000000001,15853.800000000001,15853.800000000001,9833,3244.8900000000003,4916.5,7374.75
2026,171054,2105403,9833,0.0,39.5,119737.79999999999,17105.4,17105.4,17105.4,9833,3244.8900000000003,4916.5,7374.75
2027,182527,2136347,9833,0.0,39.4,127768.9,18252.7,18252.7,18252.7,9833,3244.8900000000003,4916.5,7374.75
2028,195044,2165357,9833,0.0,39.3,136530.8,19504.4,19504.4,19504.4,9833,3244.8900000000003,4916.5,7374.75
2029,208603,2194379,9833,0.0,39.2,146022.09999999998,20860.300000000003,20860.300000000003,20860.300000000003,9833,3244.8900000000003,4916.5,7374.75
2030,222162,2215643,9833,0.0,39.1,155513.4,22216.2,22216.2,22216.2,9833,3244.8900000000003,4916.5,7374.75
2031,242438,2246466,9833,0.0,39.0,169706.59999999998,24243.800000000003,24243.800000000003,24243.800000000003,9833,3244.8900000000003,4916.5,7374.75
2032,257485,2277718,9833,0.0,39.0,180239.5,25748.5,25748.5,25748.5,9833,3244.8900000000003,4916.5,7374.75
2033,272532,2309405,9833,0.0,38.9,190772.4,27253.2,27253.2,27253.2,9833,3244.8900000000003,4916.5,7374.75
2034,287579,2341532,9833,0.0,38.8,201305.3,28757.9,28757.9,28757.9,9833,3244.8900000000003,4916.5,7374.75
2035,302626,2374107,9833,0.0,38.7,211838.19999999998,30262.600000000002,30262.600000000002,30262.600000000002,9833,3244.8900000000003,4916.5,7374.75
2036,317673,2407135,9833,0.0,38.6,222371.09999999998,31767.300000000003,31767.300000000003,31767.300000000003,9833,3244.8900000000003,4916.5,7374.75
2037,332720,2440622,9833,0.0,38.6,232903.99999999997,33272.0,33272.0,33272.0,9833,3244.8900000000003,4916.5,7374.75
2038,347767,2474575,9833,0.0,38.5,243436.9,34776.700000000004,34776.700000000004,34776.700000000004,9833,3244.8900000000003,4916.5,7374.75
2039,362814,2509000,9833,0.0,38.4,253969.8,36281.4,36281.4,36281.4,9833,3244.8900000000003,4916.5,7374.75
2040,377862,2543904,9833,0.0,0.0,264503.39999999997,37786.200000000004,37786.200000000004,37786.200000000004,9833,3244.8900000000003,4916.5,7374.75
