Timestep,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
10,1.537504518200681e-08,1.659487286274766e-08,0.0,0.0,0.0,1.4788724978273581e-08,1.2436739599550094e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
11,1.4848159211728453e-08,1.602618473296139e-08,0.0,0.0,0.0,1.4281931559645032e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
12,1.4121429514435796e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
13,1.4883767023768257e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
14,1.6524807622687217e-08,1.7835855331389966e-08,0.0,0.0,0.0,1.5894641762535785e-08,1.33667723836371e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
15,2.035122823989337e-08,2.1965857091400692e-08,2.2727017239119467e-08,2.2082061236794815e-08,2.1686794290528736e-08,1.957514360751778e-08,1.6461930560488143e-08,1.5827757350975635e-08,1.5548514587467353e-08,1.536371741220321e-08,0.0,0.0,0.0,1.54692983468441e-08,1.5528120822227508e-08,1.5578831545312753e-08,1.5638226075683535e-08,1.567528920756685e-08,1.5706532414563067e-08,1.573796932384561e-08,1.577396034514107e-08,0,0,0,0,0,0,0,0,0,0
16,2.4840116550983785e-08,2.6810885508279554e-08,2.432305670729756e-08,2.6952720904220886e-08,2.647026957999298e-08,2.3892850248704887e-08,2.0092953061926322e-08,1.9318899709857735e-08,1.8978064124417877e-08,1.8752506073682844e-08,1.8109924275839774e-08,1.806430869491306e-08,1.856847123302715e-08,1.8881375087932346e-08,1.895317208844345e-08,1.9015068120317973e-08,1.9087563354488117e-08,1.9132801533966707e-08,1.9170936082607424e-08,1.9209307058618113e-08,1.9253236651133602e-08,0,0,0,0,0,0,0,0,0,0
17,3.277164333727546e-08,3.537168497702024e-08,3.6597383425760065e-08,3.5558808857814035e-08,3.4922309319144726e-08,3.152494622767748e-08,2.6511247433395268e-08,2.5489938127585746e-08,2.5037819264689975e-08,2.4740239823974886e-08,2.7248871328558756e-08,2.7180236414557064e-08,2.4497442083987558e-08,2.49102571169108e-08,2.500497912389522e-08,2.508663875203831e-08,2.5182281940869574e-08,2.5241964812327003e-08,2.5292275841436575e-08,2.5342898789913666e-08,2.5400855238504173e-08,0,0,0,0,0,0,0,0,0,0
18,3.244687815848126e-08,3.502115352891467e-08,3.623470537359941e-08,3.520642302236582e-08,3.4576231159034945e-08,3.12125658180688e-08,2.6952841392637992e-08,2.5914520287549812e-08,2.4792105982208287e-08,2.4497446892519137e-08,2.698145947662069e-08,2.6913498124075518e-08,2.4257031893178703e-08,2.4665795689222042e-08,2.4759588124225246e-08,2.4840446370464215e-08,2.4935150947125378e-08,2.499424810965589e-08,2.504406540215138e-08,2.5094191552935853e-08,2.5151579235170403e-08,0,0,0,0,0,0,0,0,0,0
19,3.0135795306672266e-08,3.2526713633158824e-08,3.365382822972578e-08,3.269878699885965e-08,3.211348159892226e-08,2.898961503692863e-08,2.437913301080076e-08,2.6732782713153433e-08,2.6258398270487895e-08,2.594631200655253e-08,2.505722402273547e-08,2.499410946671644e-08,2.569167801912884e-08,2.6124617542812922e-08,2.622395719208839e-08,2.630959767921441e-08,2.6409903417411535e-08,2.6472495793851665e-08,2.6525259456125572e-08,2.657835024365325e-08,2.663913203512415e-08,0,0,0,0,0,0,0,0,0,0
20,2.5570485282893797e-08,2.7599200346089406e-08,2.865421628258042e-08,2.7841055954988092e-08,2.734270351179251e-08,2.4680334985926112e-08,2.36708662780626e-08,2.275897874553158e-08,2.2357451227854756e-08,2.2091728492105856e-08,2.1334723398699133e-08,2.1280985139669485e-08,2.1874922923992525e-08,2.2243544962003747e-08,2.2328126715269508e-08,2.2401044453599405e-08,2.2486448773638853e-08,2.2539742428075823e-08,2.258466752189687e-08,2.2629871143251506e-08,2.2681623193180597e-08,0,0,0,0,0,0,0,0,0,0
21,2.6074064992025668e-08,2.4676239641322488e-08,2.5531319874812946e-08,2.480678229791581e-08,2.436274308525181e-08,2.6038339298564142e-08,2.189722548338159e-08,2.1053665020458377e-08,2.0682223667654975e-08,2.0436411343238814e-08,1.9736128090920424e-08,1.9686416400556678e-08,2.0235850858664147e-08,2.0576852315461528e-08,2.0655096419470375e-08,2.07225504846994e-08,2.080155552115182e-08,2.085085592082166e-08,2.0892414810036165e-08,2.0934231356918745e-08,2.098210566338529e-08,0,0,0,0,0,0,0,0,0,0
22,2.4553817528239244e-08,2.6501872049981906e-08,2.4042717146443782e-08,2.664207269774622e-08,2.61651819489836e-08,2.4479161229117097e-08,2.058601767692566e-08,1.9792969689431897e-08,1.8759329192105777e-08,1.8536370849361855e-08,1.7901195238215948e-08,1.7856105407489096e-08,1.835445713381934e-08,1.866375456168992e-08,1.873472405356031e-08,1.8795906692105895e-08,1.886756637002356e-08,1.891228314910739e-08,1.8949978171468665e-08,1.898790689621572e-08,1.903133017067988e-08,0,0,0,0,0,0,0,0,0,0
23,2.2603708615735184e-08,2.4397045099008872e-08,2.5242450692525793e-08,2.452611075595437e-08,2.408709553910784e-08,2.1741726690881112e-08,1.828394223953188e-08,1.7579578538690128e-08,1.7269429097831275e-08,1.706417851278336e-08,1.647944970563753e-08,1.643794099139748e-08,1.689671271588235e-08,1.718144517865081e-08,1.7246778144206986e-08,1.730310154615602e-08,1.7369069881926433e-08,1.741023517296448e-08,1.7444936387988902e-08,1.7479852744329942e-08,1.7519827263241315e-08,0,0,0,0,0,0,0,0,0,0
24,2.042226731376428e-08,2.2042532274154284e-08,2.280634936774994e-08,2.21591420478855e-08,2.176249536190723e-08,1.9643473639316167e-08,1.6519393446136095e-08,1.58830065580708e-08,1.5602789055000344e-08,1.541734681694048e-08,1.4889049084537497e-08,1.4851546298049122e-08,1.526604282836206e-08,1.5523296297977047e-08,1.5582324102204723e-08,1.5633211838822554e-08,1.5692813694883013e-08,1.5730006201295115e-08,1.5761358467482433e-08,1.579290511210353e-08,1.5829021765561837e-08,0,0,0,0,0,0,0,0,0,0
25,1.9877814235057226e-08,2.1454883294010223e-08,2.2198337194734677e-08,2.1568384277256044e-08,2.118231210320742e-08,1.911978302577602e-08,1.607899011177862e-08,1.5459569155807577e-08,1.51868221886923e-08,1.5006323799220957e-08,1.4492110366198729e-08,1.4455607395609826e-08,1.485905354113566e-08,1.510944869079098e-08,1.516690282696079e-08,1.5216433907902523e-08,1.527444679181164e-08,1.531064775432169e-08,1.534116417610507e-08,1.537186979423664e-08,1.5407023585792023e-08,0,0,0,0,0,0,0,0,0,0
26,1.9430407533985988e-08,2.097198017181923e-08,2.1698700529650683e-08,2.1082926492873242e-08,2.0705543970298555e-08,1.8689437971354818e-08,1.571708674366179e-08,1.5111607616666912e-08,1.4844999595179204e-08,1.4668563834929945e-08,1.4165924236585638e-08,1.4130242869089378e-08,1.4524608312537254e-08,1.4769367607739603e-08,1.482552857529325e-08,1.4873944818493643e-08,1.4930651957580793e-08,1.4966038114548307e-08,1.499586767753337e-08,1.502588217846513e-08,1.506024473403631e-08,0,0,0,0,0,0,0,0,0,0
27,1.8823878417809716e-08,2.0317330156072992e-08,2.1021365603380986e-08,2.042481323663993e-08,2.005921088323963e-08,1.8106038561189608e-08,1.522647064542376e-08,1.4639891828117041e-08,1.4381606098756022e-08,1.4210677861987096e-08,1.3723728390100801e-08,1.3689160832917246e-08,1.4071215977497404e-08,1.4308334998622368e-08,1.4362742875719506e-08,1.4409647783599444e-08,1.4464584783234233e-08,1.4498866345021598e-08,1.4527764764465716e-08,1.455684234893338e-08,1.4590132261513226e-08,0,0,0,0,0,0,0,0,0,0
28,1.979378964314707e-08,2.1364192346205712e-08,2.2104503627229954e-08,2.1477213554679227e-08,2.1092773328514237e-08,1.903896267263487e-08,1.6011023354141508e-08,1.5394220723929546e-08,1.5122626672941553e-08,1.494289125988887e-08,1.4430851434756995e-08,1.4394502764191778e-08,1.4796243521120319e-08,1.5045580236985224e-08,1.510279151142546e-08,1.5152113221819015e-08,1.5209880882141758e-08,1.5245928821232552e-08,1.5276316248456633e-08,1.5306892072285763e-08,1.5341897266869932e-08,0,0,0,0,0,0,0,0,0,0
29,2.0960102059132197e-08,2.2623037834618848e-08,2.3406970587545078e-08,2.2742718608596938e-08,2.2335625953712434e-08,2.0160798306583763e-08,1.6954443268530057e-08,1.630129668504801e-08,1.601369945733209e-08,1.5823373467759475e-08,1.528116264372862e-08,1.524267219503253e-08,1.566808478243217e-08,1.5932113202751672e-08,1.5992695545638976e-08,1.6044923446521916e-08,1.610609495929997e-08,1.614426695647616e-08,1.6176444906601636e-08,1.6208822354253378e-08,1.6245890165133037e-08,0,0,0,0,0,0,0,0,0,0
30,2.544787233516272e-08,2.408361704614555e-08,2.4918161741222485e-08,2.4211024600751846e-08,2.7117909836148676e-08,2.4477429548458478e-08,2.0584561401185023e-08,1.979156951470911e-08,1.9442394805816264e-08,1.9211318092971863e-08,1.8553014436350643e-08,1.8506282792498055e-08,1.9022780526305633e-08,1.9343340107274753e-08,1.941689374376048e-08,1.9480304167538608e-08,1.9554573121159786e-08,1.9600918129794645e-08,1.9639985705157117e-08,1.9679295492488085e-08,1.972429989734968e-08,0,0,0,0,0,0,0,0,0,0
31,2.562415399064557e-08,2.765712702996614e-08,2.861550087388263e-08,2.7803439226990866e-08,2.7305760119904835e-08,2.464698878492182e-08,2.3638883994787098e-08,2.2728228535685013e-08,2.2327243531605372e-08,2.2061879820309058e-08,2.130589753489992e-08,2.1252231882939344e-08,2.1845367183473086e-08,2.2213491167281185e-08,2.229795864008247e-08,2.2370777857482218e-08,2.2456066785667217e-08,2.2509288433751185e-08,2.255415282818506e-08,2.2599295373827202e-08,2.2650977500302655e-08,0,0,0,0,0,0,0,0,0,0
32,2.3937276487718365e-08,2.5836415782309665e-08,2.6731698400764176e-08,2.597309602217184e-08,2.5508179896830554e-08,2.3024439571731757e-08,1.936265362970004e-08,1.8616734057757567e-08,1.828828649879455e-08,1.8070926591750905e-08,1.7451700102641074e-08,1.740774246779868e-08,1.7893580690208668e-08,1.8195111726649876e-08,1.826429918994924e-08,1.832394554569125e-08,1.8393805864615723e-08,1.8437399815061053e-08,1.8474148323574442e-08,1.8511124666257312e-08,1.8553457591703836e-08,0,0,0,0,0,0,0,0,0,0
33,2.1610670990476824e-08,2.3325221703109334e-08,2.413348650803982e-08,0.0,0.0,2.078655809402975e-08,1.7480682788148468e-08,1.6807263551717095e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
34,1.9854412858098843e-08,2.1429625295035876e-08,0.0,0.0,0.0,1.9097274049454065e-08,1.6060060942591967e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
35,1.935909396369871e-08,2.0895008714610713e-08,0.0,0.0,0.0,1.862084391093333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
36,1.934516089930812e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
37,2.0423845769068913e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
38,2.110081351491879e-08,2.277491307735591e-08,0.0,0.0,0.0,2.029614379638797e-08,1.70682635346545e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
39,2.294097897076654e-08,2.4761073860932066e-08,2.5619093766972564e-08,2.4892065308936017e-08,2.4446499537905348e-08,2.206613539764189e-08,1.8556757280432148e-08,1.7841883755760476e-08,1.752710656934848e-08,1.7318793436518414e-08,0.0,0.0,0.0,1.7437809840479853e-08,1.7504117640425508e-08,1.756128144489852e-08,1.7628234095429153e-08,1.767001361453744e-08,1.7705232607034152e-08,1.774066995097504e-08,1.778124093042369e-08,0,0,0,0,0,0,0,0,0,0
40,2.6239686029237726e-08,2.4832981768226714e-08,2.5693493424673794e-08,2.4964353624647217e-08,2.4517493899148468e-08,2.5239047795239953e-08,2.1225052574251175e-08,2.040738664718232e-08,2.0047347324050423e-08,1.980908063071562e-08,1.9130293774426187e-08,1.9082108069697246e-08,1.9614676694351844e-08,1.9945210526316702e-08,2.0021052793295835e-08,2.008643624024986e-08,2.0163016081545548e-08,2.0210803120854163e-08,2.0251086288654338e-08,2.0291619204878362e-08,2.0338023927361556e-08,0,0,0,0,0,0,0,0,0,0
41,3.3401250121833873e-08,3.6051243600724155e-08,3.73004900922401e-08,3.624196249394039e-08,3.5593234565507705e-08,3.2130562666606695e-08,2.7020547184336252e-08,2.5979617806842467e-08,2.551884429957633e-08,2.5215547781054335e-08,2.4351500492490222e-08,2.4290163524732487e-08,2.4968085425905715e-08,2.5388831435704946e-08,2.5485373236028096e-08,2.5568601703895653e-08,2.5666082383754305e-08,2.5726911878846215e-08,2.5778189480334827e-08,2.5829784993766557e-08,2.5888854898062226e-08,0,0,0,0,0,0,0,0,0,0
42,3.131681119223596e-08,3.3801429137263556e-08,3.497271513298722e-08,3.3980246024291995e-08,3.337200262095373e-08,3.012561284701813e-08,2.6043263250456788e-08,2.5039982390958882e-08,2.7290226016807388e-08,2.6965876275752954e-08,2.604185144463959e-08,2.597625679256039e-08,2.670123640713753e-08,2.715118835512922e-08,2.72544315710037e-08,2.7343437314072394e-08,2.744768458147936e-08,2.7512736534853834e-08,2.417192558978463e-08,2.4220306136928553e-08,2.4275695338420768e-08,0,0,0,0,0,0,0,0,0,0
43,2.9649413910476594e-08,3.200174363553443e-08,3.3110666989243126e-08,3.217103979615387e-08,3.1595181024544197e-08,2.852180098581347e-08,2.7355209624573514e-08,2.6301387837343902e-08,2.583459673206178e-08,2.5527547433344742e-08,2.4652809024526753e-08,2.4590713115786296e-08,2.527702315110925e-08,2.5702975179429263e-08,2.5800711520850384e-08,2.5884969799898753e-08,2.5983656637897812e-08,2.6045238794858605e-08,2.6097150869727435e-08,2.6149384790160675e-08,2.6209185584372407e-08,0,0,0,0,0,0,0,0,0,0
44,2.6548025321057722e-08,2.8654296604964822e-08,2.9746504964898262e-08,2.8902347250604456e-08,2.8384997786930627e-08,2.5621140705932088e-08,2.4573191404710885e-08,2.3626543039026805e-08,2.3209709433098528e-08,2.293385743979008e-08,2.2147995577528447e-08,2.2092208834898105e-08,2.270878731940359e-08,2.3091461100313728e-08,2.317926708037081e-08,2.3254964417330546e-08,2.3343624320118453e-08,2.339894950998486e-08,2.3445587132637565e-08,2.349251390019584e-08,2.3546238720130813e-08,0,0,0,0,0,0,0,0,0,0
45,2.4540460769743905e-08,2.6487455590942945e-08,2.4029638415768714e-08,2.6627579972513993e-08,2.6150948642253306e-08,2.4563218360683182e-08,2.065670643868899e-08,1.9860935263974907e-08,1.9510536763038235e-08,1.9278650169536693e-08,1.8618039281730402e-08,1.8571143852206953e-08,1.9089451813964005e-08,1.9411134896305864e-08,1.9484946324529746e-08,1.9548578989982714e-08,1.9623108242394817e-08,1.966961568161641e-08,1.970882018152319e-08,1.9748267742306116e-08,1.9793429879188977e-08,0,0,0,0,0,0,0,0,0,0
46,2.247397520671365e-08,2.425701888098626e-08,2.5097572290663905e-08,2.438534376888594e-08,2.3948848268678046e-08,2.2478632728087916e-08,1.8903651410372593e-08,1.8175414266960276e-08,1.71703116500352e-08,1.6966239095484613e-08,1.6384866324412055e-08,1.6343595848378552e-08,1.6799734464253166e-08,1.708283271231456e-08,1.714779070098145e-08,1.7203790836201704e-08,1.7269380548391698e-08,1.7310309572291878e-08,1.734481162057783e-08,1.73795275753823e-08,1.7419272661562053e-08,0,0,0,0,0,0,0,0,0,0
47,2.0610552143860765e-08,2.224575527483149e-08,2.301661444507235e-08,2.236344014228748e-08,2.1963136538459182e-08,1.982457831490674e-08,1.667169539873106e-08,1.6029441287636407e-08,1.574664029546822e-08,1.555948835692557e-08,1.502631993865517e-08,1.498847139203775e-08,1.5406789408358398e-08,1.5666414648211914e-08,1.5725986664300068e-08,1.5777343564732863e-08,1.5837494925173484e-08,1.5875030331061095e-08,1.5906671652132554e-08,1.5938509143726285e-08,1.5974958777742316e-08,0,0,0,0,0,0,0,0,0,0
48,1.3063120925752604e-08,1.4099524807072326e-08,1.4588101070691799e-08,1.4174114349554174e-08,1.3920398954288487e-08,1.2564964879255735e-08,1.0566644285452014e-08,1.0159578862860205e-08,9.980337495000203e-09,9.861719207260648e-09,9.523793106443737e-09,9.499804416675674e-09,9.764937480286756e-09,9.929489884313173e-09,9.96724707026912e-09,9.999797454947934e-09,1.0037921833654518e-08,1.00617120525038e-08,1.0081766556649155e-08,1.0101945395127551e-08,1.0125047443705745e-08,0,0,0,0,0,0,0,0,0,0
49,1.2835431219085127e-08,1.385377061971391e-08,1.4333831017425033e-08,1.3927060069274263e-08,1.3677766923810398e-08,1.2345958013752066e-08,1.0382468072777543e-08,9.982497785199113e-09,9.806380587642859e-09,9.689829812199484e-09,9.357793750616506e-09,9.334223182809319e-09,9.594734987088532e-09,9.756419248898636e-09,9.793518328522738e-09,9.82550136122023e-09,9.862961233439132e-09,9.886336789668196e-09,9.906041744560183e-09,9.925868866642461e-09,9.948568247382388e-09,0,0,0,0,0,0,0,0,0,0
50,1.2208595697672088e-08,1.3177203126053653e-08,1.3633819129527238e-08,1.324691338691788e-08,1.3009794807010423e-08,1.1743026573678069e-08,9.875426300914294e-09,9.494989099485022e-09,9.327472821794669e-09,9.216613959996381e-09,8.900793325401223e-09,8.878373857927885e-09,9.126163218380925e-09,9.279951412125499e-09,9.315238708372541e-09,9.34565980671543e-09,9.381290275766359e-09,9.403524255313888e-09,9.42226689227021e-09,9.441125730218015e-09,9.462716556214512e-09,0,0,0,0,0,0,0,0,0,0
51,1.2124935113313401e-08,1.308690506548728e-08,1.354039206357613e-08,1.3156137630037856e-08,1.2920643928162943e-08,1.1662556346829552e-08,9.807753985802476e-09,9.42992376713941e-09,9.263555410965032e-09,9.153456220253331e-09,8.839799777142358e-09,8.817533941241093e-09,9.063625301104489e-09,9.216359646357825e-09,9.25140513298994e-09,9.281617767810302e-09,9.317004075621437e-09,9.339085694670865e-09,9.357699895892314e-09,9.3764295018267e-09,9.397872374597093e-09,0,0,0,0,0,0,0,0,0,0
52,1.2715423374626026e-08,1.3724241574579018e-08,1.4199813536135863e-08,1.3796845787413529e-08,1.3549883466096894e-08,1.223052661267768e-08,1.0285394776811698e-08,9.889164104306633e-09,9.714693555381821e-09,9.599232498475536e-09,9.270300885146233e-09,9.24695069583564e-09,9.505026784512158e-09,9.665199341774781e-09,9.70195155493985e-09,9.733635554846956e-09,9.770745187292686e-09,9.793902188331185e-09,9.813422907172088e-09,9.83306465097277e-09,9.855551798581868e-09,0,0,0,0,0,0,0,0,0,0
53,1.4908403640489763e-08,1.609120884340452e-08,1.6648800875859938e-08,1.6176334826161565e-08,1.5886779861163082e-08,1.4339878595109163e-08,1.2059277337197076e-08,1.1594710281393322e-08,1.139014946653763e-08,1.1254775284302292e-08,1.0869114098107223e-08,1.0841736791267497e-08,1.114432227242624e-08,1.1332119175875436e-08,1.1375209902184996e-08,1.1412358319948494e-08,1.1455868108270226e-08,1.148301890839805e-08,1.1505906290694222e-08,1.1528935570660474e-08,1.1555300990308924e-08,0,0,0,0,0,0,0,0,0,0
54,1.8222902444882227e-08,1.9668673859701967e-08,2.0350232090650493e-08,1.9772725407856548e-08,1.9418795369011334e-08,1.7527980527735702e-08,1.4740346436199776e-08,1.4172494884741525e-08,1.3922455251857074e-08,1.3756984113838623e-08,1.3285581115752144e-08,1.325211717126992e-08,1.3621974725261689e-08,1.3851523423669028e-08,1.3904194260919874e-08,1.3949601670674162e-08,1.4002784737560744e-08,1.4035971817409196e-08,1.4063947618498257e-08,1.409209686454236e-08,1.4124323954830362e-08,0,0,0,0,0,0,0,0,0,0
55,1.859008427175725e-08,2.0064987214386177e-08,2.0760278482490462e-08,2.0171135346093026e-08,1.981007380453346e-08,1.7881160046260275e-08,1.50373566051114e-08,1.4458063145829253e-08,1.4202985346852908e-08,1.4034180053096288e-08,1.3553278534422603e-08,1.3519140309193573e-08,1.3896450296888954e-08,1.4130624279917824e-08,1.4184356406625901e-08,1.4230678751622671e-08,1.4284933429122178e-08,1.4318789211041789e-08,1.434732870969677e-08,1.4376045148130717e-08,1.440892159720899e-08,0,0,0,0,0,0,0,0,0,0
56,1.633967199499524e-08,1.763603138501816e-08,1.8247154556690283e-08,1.7729329813880397e-08,1.7411976375733075e-08,1.5716566195979345e-08,1.3217017793328713e-08,1.270785038046783e-08,1.2483650882092728e-08,1.2335280218964951e-08,1.1912593965252732e-08,1.1882588323826943e-08,1.2214223261531062e-08,1.2420049443732202e-08,1.2467277057828465e-08,1.250799187720323e-08,1.255567878499649e-08,1.2585436174130057e-08,1.2610520839702686e-08,1.2635761025708083e-08,1.2664657634590876e-08,0,0,0,0,0,0,0,0,0,0
57,1.5459787995257945e-08,1.668633901424749e-08,1.7264553477544827e-08,0.0,0.0,1.4870236163718609e-08,1.2505287320149383e-08,1.2023538343833684e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
