Timestep,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,0,0,0,0,0,0,0,0,0,0
1,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,0,0,0,0,0,0,0,0,0,0
2,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,6.03313,0,0,0,0,0,0,0,0,0,0
3,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,6.830906147,0,0,0,0,0,0,0,0,0,0
4,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,6.572888904,0,0,0,0,0,0,0,0,0,0
5,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,13.760573128,0,0,0,0,0,0,0,0,0,0
6,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,14.447946,0,0,0,0,0,0,0,0,0,0
7,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,14.3012119,0,0,0,0,0,0,0,0,0,0
8,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,14.0275161,0,0,0,0,0,0,0,0,0,0
9,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,13.93384585,0,0,0,0,0,0,0,0,0,0
10,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,13.905095,0,0,0,0,0,0,0,0,0,0
11,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,13.90621111,0,0,0,0,0,0,0,0,0,0
12,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,14.30058991,0,0,0,0,0,0,0,0,0,0
