Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,763061.8734096416,921376.4709282758,1079806.011554438,1239944.210092818,1398964.1350167494,1555132.470576132,2281142.9830648145,3007012.188535531,3737444.3382714414,4472071.89506918,5669129.089335694,5568064.073982179,5412524.858023597,5257246.66825931,5112684.575717976,4968184.795316758,4783360.005772883,4081916.4204420745,3381733.618991073,2681763.4438688494
Utility Bills (res),649057.825457211,783779.9857274741,918550.8257773274,1052873.7883281286,1187558.2044899045,1322785.289527904,1940407.885219031,2557951.113987353,3174524.638727214,3790692.992507174,4860174.288009301,4783980.410005892,4650059.54008687,4516365.095725715,4381476.962129264,4246811.407034992,4105656.4217342865,3492344.4725560313,2878432.343497904,2264541.2777654044
Utility Bills (work),59226.7662783011,71472.87633546583,83750.67485730124,98504.02198712365,111555.13113544357,120691.36217053827,176991.83099397717,233259.494974849,295771.6239683758,363576.68284583604,475609.9299086332,455856.9539611585,443511.0822975305,430969.0930225087,430469.23305730405,429278.0916378042,395957.7038840896,337880.21702781203,281550.68232202367,225271.04131831988
Utility Bills (pub L2),21172.4376879023,25558.502883670706,29958.134172127477,34089.61333245664,38407.699718450654,43157.92587057031,63291.07671914477,83412.95020751732,102894.65403367304,121802.52350938201,144497.6970831452,141847.79730143055,137370.67121262496,132978.997483161,128890.01923542334,125362.62569544537,121150.4207362872,107749.57959931133,94516.35769729385,81338.2774067017
Utility Bills (DCFC),33604.843986227155,40565.10598166524,47546.37674768188,54476.78644510903,61443.099672950746,68497.89300711935,100452.1901326617,132388.6293658115,164253.42154217826,195999.69620678827,188847.17433461477,186378.91271369875,181583.56442657183,176933.48202792506,171848.3612959845,166732.67094851623,160595.45941821975,143942.15125891997,127234.23547385162,110612.8473784232
Incremental upfront vehicle cost,367287.35039022675,459064.21271301276,275007.4704115394,137502.89787628988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,407411.2833622113,714032.8752743076,714687.8023144865,715344.6941357867,716003.5566325499,716664.3957168026,3287955.250656801,3291002.487253216,3294058.8655594196,3297124.413000542,3428282.3790657436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),210407.51053518945,368726.4097822561,369028.7527108694,369332.00266826886,369636.1623755402,369941.2345619329,1697072.5048626517,1698479.2423772397,1699890.2001043712,1701305.3907046844,1761853.6367509705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),84658.91417156612,148323.92383085404,148409.7742920654,148495.88230466025,148582.24864129286,148668.87407693517,681839.8470597654,682239.2910453891,682639.9333629697,683041.777607503,700234.4894478061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),50795.34850293967,88994.35429851252,89045.86457523916,89097.52938279623,89149.34918477571,89201.32444616104,409103.90823585924,409343.5746272335,409583.96001778165,409825.06656450167,420140.69366868393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),61549.51015251605,107988.18736268488,108203.41073631254,108419.27978006129,108635.79643094112,108852.96263177348,499938.9904985248,500940.37920335366,501944.77207429684,502952.1781238531,546053.5591982834,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),874521.3114770644,1114117.498963924,1326061.5747767282,1528040.0197883686,1906569.7929301348,2089767.3336907167,2965657.900243653,3887460.958116178,4876549.283923558,5981339.687982743,6038635.728618129,5872697.214481786,5681057.33221761,5484460.375453073,5305561.313112958,5135573.466328955,4200574.638046128,3274526.012632968,2267033.337538128,1227033.6837548793
Avoided vehicle gasoline (gallons),301559.07292312564,361726.4607025727,419639.738853395,474546.5899963877,528135.6767119487,578882.9179198662,819242.5138794621,1067983.7797022467,1325149.2619357493,1590781.831910304,1597522.6795286057,1537355.2917491586,1479442.0135983361,1424535.1624553434,1370946.0757397825,1320198.834531865,1079839.2385722692,831097.9727494842,573932.4905159817,308299.920541427
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,24196.863711546786,68030.18157474993,113780.4541418976,161510.81209411766,211286.23605643067,263173.6074400319,490252.9545846846,727196.4169777012,974328.1092859913,1231981.6329900292,1724124.0517790234,1708226.9657661915,1690795.9319277343,1671771.150748954,1651090.9339672544,1628691.6504101974,1389436.0232127002,1138864.8616597145,876596.0819631624,602236.2653669188
Federal EV Tax Credit,717298.331369964,1228957.1623248123,1202502.1157777028,1176616.5516415886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,95.6397775159952,167.46589598612775,167.46589598612775,167.46589598612786,167.46589598612786,167.46589598612763,767.5999999999999,767.5999999999999,767.5999999999999,767.5999999999999,863.2397775159956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,14944.156863797089,20811.77399681732,23393.251936309152,26092.425911590013,28913.492224163776,36378.09053863097,85535.51987491509,111051.55284822549,131366.7012532777,152633.37718246412,192038.64858104085,152410.54335062407,151706.5436319151,150876.41086250654,149914.37623619993,148814.46338325524,147570.48211659573,128204.34721870057,107799.44218248535,86316.42428697564
Distribution Cost,10143.971130862079,14879.420151498949,16278.37289261288,17742.92782120381,19275.490728661815,25395.855543034355,69048.59696685031,88808.33605946464,103106.82364128265,118087.43850420654,147628.57801064977,107695.28372256532,107260.27226998609,106736.20068544216,106118.88793440624,105403.99933685873,104587.0421163698,90983.22699111169,76633.85430109932,61510.148463338875
Transmission Cost,4800.1857329350105,5932.353845318372,7114.879043696271,8349.4980903862,9638.00149550196,10982.234995596615,16486.922908064782,22243.216788760852,28259.877611995038,34545.93867825758,44410.070570391086,44715.25962805874,44446.271361929,44140.210177064386,43795.48830179369,43410.46404639652,42983.440000225906,37221.12022758887,31165.58788138603,24806.275823636766
Cumulative personal light-duty EV population,806.6705200693611,974.1364160554889,1141.6023120416166,1309.0682080277445,1476.5341040138724,1644.0,2411.6,3179.2,3946.7999999999997,4714.4,5482.0,5314.534104013872,5147.068208027744,4979.602312041616,4812.136416055488,4644.67052006936,3877.0705200693596,3109.4705200693597,2341.87052006936,1574.27052006936
Cumulative personal light-duty LDV population,35883.0,36405.0,37035.0,37557.0,38132.0,38690.0,39176.0,39752.0,40291.0,40831.0,41227.0,40705.0,40075.0,39553.0,38978.0,38420.0,37934.0,37358.0,36819.0,36279.0
EV sales as % of total personal light-duty vehicles,0.0026653227856086505,0.004600079549131376,0.004521827892159518,0.004458979577339188,0.004391741738857859,0.004328402584288644,0.019593628752297323,0.01930972026564701,0.01905140105730808,0.01879944160074453
Peak Demand 5-9 PM,0.42086320817678474,0.5083317801911781,0.5958345063786553,0.6913853973184828,0.7877129191048918,0.857885438692701,1.2584407079995856,1.6589959773064682,2.0638388283711935,2.8454194083321322,3.125144781692776,3.0422302959052407,2.9543736105438447,2.867908570684191,2.80774279152142,2.858141469789336,2.597192269517384,2.2047329534714515,1.8041776841645645,1.4037966272613824
