Type,Hour,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
avg_weekday,0,24.00818609167083,28.972787828295303,33.93049850722717,42.35924939142404,48.38969040951619,48.89588604293035,71.7139205865911,94.53195513025189,126.02610449978266,164.9233829006502,197.24907556414257,179.86728261441945,174.99220463992518,169.80260720303144,177.84167465181298,184.9976940918545,156.82293638528225,132.14537530246488,109.32734075880417,86.46282918781453
avg_weekday,1,19.501827142864993,23.538482448373337,27.5709211487953,33.72727267038896,38.416109910230126,39.724687946499685,58.26283859998263,76.80098925346552,100.64801287496302,129.02497557425983,160.5871965882098,148.5874114806266,144.61159268111032,140.42510230055652,145.14189399663678,149.31835285974358,129.6145687837389,109.81650395448587,91.27835330100297,72.70565963671787
avg_weekday,2,14.881056184006058,17.963764994857666,21.04413847997975,25.30082043042849,28.744733864483706,30.316523604701853,44.46420634120924,58.61188907771691,75.6998394896995,95.29665261559049,124.97964542181897,117.05866744096285,114.01569253121555,110.83787217031785,113.39748358436718,115.65783691249837,102.43724353082362,87.47003644214936,73.3223537056422,59.149453001662415
avg_weekday,3,11.39716936946001,13.760405390744733,16.122642233607987,18.988167341929472,21.505946200953176,23.222729475597216,34.059981568892326,44.897233662187574,56.99249099984887,70.1611752495627,95.88752508074025,91.06006303658964,88.72025516939047,86.30342015509908,87.19955981934585,87.96766071873937,79.71234051299591,68.39490583722878,57.557653743933926,46.70313475164542
avg_weekday,4,9.212228023238465,11.1229774112259,13.033119328163282,15.24924568646522,17.253952567837334,18.77167772671981,27.531776489112268,36.29187525150476,45.816804148731734,55.994344991382704,76.63723941712782,73.58842005544741,71.69071719199742,69.74978460964171,69.66321597567175,69.49880354397104,64.2953552963403,55.26744589868776,46.50734713629508,37.737956919470804
avg_weekday,5,8.035077386558543,9.701626114707473,11.367629969587579,13.308087632213473,15.05891186048495,16.37293614087689,24.013624400737143,31.654312660597192,39.98101796710201,48.89308582538739,65.2686463383246,63.04604491818819,61.387495780776376,59.70130768215869,59.184066655731634,58.597003364481225,54.872500749006875,47.06621912561647,39.42553086575589,31.7802396193728
avg_weekday,6,7.428237924704256,8.968831111916423,10.508888301826751,12.318928456194495,13.942424298469357,15.13623564931041,22.199798166691053,29.263360684071692,37.00176505350196,45.3159964384504,59.26046890849441,57.33387397481616,55.79959761178174,54.24280182772625,53.62864055282091,52.94579441543658,49.756226247376,42.56105578569345,35.497493268312766,28.430967142350145
avg_weekday,7,7.228811787558626,8.72788506942412,10.22638044789058,12.015966979884553,13.604424529165652,14.729603387823477,21.603404562480467,28.477205737137137,36.07861020171547,44.3008618020244,56.76981192678945,55.00677566107485,53.51282081407738,51.99967569880725,51.276927215068625,50.4801238520182,47.612419714244794,40.63082658841876,33.75702541376183,26.881734203051725
avg_weekday,8,7.177351285203272,8.66639022827846,10.155080236286608,11.819529568997698,13.362538267902444,14.62582170265385,21.451191521038297,28.276561339422628,35.54125424041683,43.18081141329821,56.86493067761393,55.2940330301823,53.80940454566615,52.30921900070554,51.46250261815696,50.571072284596625,47.93643046379724,41.01937386882844,34.194004050444114,27.366404428187906
avg_weekday,9,7.425622682159993,8.966877370945815,10.508021032159128,12.10508951436209,13.663516827921715,15.132938421013964,22.194962234931747,29.256986048849424,36.45879797809558,43.779887887819584,57.737464541798744,56.644905561290514,55.104925153473104,53.5603828865626,52.20653390959956,50.83845741036802,48.96390154781742,41.87530543478792,34.81328162086983,27.750678380958217
