Timestep,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,0.0003378281888046249,0.00036463085319748744,0.0003772660293678395,0.00036655982944930576,0.0003599984408698368,0.0003249452678023137,0.0002732662677614563,0.0002627390610379789,0.00025810366135001954,0.0002550360482172986,0.00024629686841197884,0.0002456764917300051,0.00025253315509406974,0.00025678868031898743,0.00025776512705161404,0.00025860691957297537,0.0002595928623565529,0.00026020810633927343,0.00026072674019800496,0.00026124858949375004,0.00026184603655660777,0,0,0,0,0,0,0,0,0,0
1,0.00032283426232958956,0.0003484473362958402,0.00036052172177797955,0.00035029069823526443,0.00034402052566794277,0.0003105231277462152,0.0002611378117512562,0.00025107783709671263,0.0002466481716973851,0.0002437167093279517,0.00023536540307432326,0.00023477256075053678,0.00024132490283605855,0.0002453915538508023,0.0002463246626649218,0.00024712909366468496,0.00024807127706377225,0.0002486592144943848,0.0002491548296761587,0.00024965351758327264,0.0002502244479798779,0,0,0,0,0,0,0,0,0,0
2,0.0003035515180619554,0.0003276347347211306,0.00033898792262727277,0.0003293679934868269,0.0003234723354870023,0.0002919757219711642,0.0002455401685324944,0.00023608107160760273,0.00023191598811624862,0.00022915962066639455,0.00022130713415273844,0.00022074970203243575,0.00022691067569294139,0.00023073442748448224,0.00023161180213176737,0.00023236818483226554,0.00023325409204366844,0.000233806912237845,0.00023427292454929053,0.00023474182605358324,0.00023527865503619082,0,0,0,0,0,0,0,0,0,0
3,0.00029106993319381213,0.00031416288396814336,0.00032504924575106533,0.00031582487372316026,0.0003101716363712317,0.00027997011654218177,0.00023544392367875938,0.00022637377068601396,0.0002223799492045228,0.0002197369194657525,0.00021220731546466596,0.0002116728041202572,0.00021758044774932385,0.00022124697258049395,0.0002220882708932209,0.00022281355226723139,0.00022366303229778858,0.00022419312135158254,0.00022463997193307835,0.00022508959290812853,0.0002256043482850797,0,0,0,0,0,0,0,0,0,0
4,0.0002910158574845298,0.00031410451799198665,0.0003249888572790483,0.0003157661989783381,0.0003101140118991607,0.0002799181029849457,0.00023540018231038985,0.00022633171439363631,0.00022233863489441402,0.0002196960961844014,0.00021216789105221384,0.00021163347901067626,0.0002175400251027492,0.0002212058687576515,0.0002220470107718474,0.00022277215740124762,0.00022362147961325354,0.00022415147018576065,0.00022459823775022392,0.0002250477751935507,0.00022556243493794444,0,0,0,0,0,0,0,0,0,0
5,0.00030326311427911624,0.00032732344951496076,0.0003386658507765152,0.0003290550615144413,0.0003231650049692903,0.0002916983163325713,0.00024530688123452295,0.00023585677138158792,0.00023169564512900035,0.00022894189649918877,0.00022109687061966056,0.0002205399681146706,0.00022669508824454328,0.00023051520709598772,0.00023139174815110748,0.0002321474122136838,0.00023303247772614666,0.00023358477268679365,0.00023405034224073187,0.00023451879824250014,0.00023505511718480113,0,0,0,0,0,0,0,0,0,0
6,0.00031969608847552824,0.0003450601855256888,0.0003570171995722486,0.00034688562870333067,0.00034067640657995903,0.00030750462669387063,0.00025859937036268966,0.0002486371856676305,0.0002442505797008369,0.00024134761318712718,0.00023307748744619684,0.0002324904079626574,0.0002389790567200074,0.00024300617705484101,0.00024393021540146327,0.0002447268267716969,0.00024565985149200143,0.0002462420737613444,0.0002467328712184012,0.0002472267115317681,0.0002477920920873181,0,0,0,0,0,0,0,0,0,0
7,0.00031365911986875136,0.00033854425498240143,0.000350275479220978,0.000340335227475058,0.0003342432569552639,0.0003016978750797304,0.0002537161192473689,0.0002439420550781058,0.00023963828341384664,0.00023679013495497565,0.00022867617781063414,0.0002281001844196044,0.00023446630503144155,0.00023841737939663866,0.0002393239687012141,0.00024010553729173512,0.0002410209432761562,0.00024159217117400422,0.00024207370067643992,0.0002425582155755273,0.00024311291978942732,0,0,0,0,0,0,0,0,0,0
8,0.00027628993260165176,0.0002982102654337096,0.00030854383761094283,0.0002997878623787452,0.0002944216861137942,0.00026575374440481825,0.00022348851044452593,0.00021487892328602115,0.0002110879007786934,0.0002085790792718606,0.00020143181483561225,0.00020092444500286776,0.0002065321092579819,0.00021001245464223606,0.00021081103336031493,0.00021149948626832848,0.0002123058312515213,0.0002128090033495067,0.00021323316367307502,0.00021365995371466334,0.00021414857075196302,0,0,0,0,0,0,0,0,0,0
9,0.0002349641068989732,0.0002536057250654903,0.0002623936621967368,0.0,0.0,0.0002260038598625465,0.00019006041141024895,0.00018273859574212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
