Timestep,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
0,0.037739520840991254,0.04105824064810733,0.042821802266264836,0.04144616209764477,0.04171146208076449,0.03740479412187088,0.03558344571754279,0.03776900148994074,0.0400980204693051,0.04269968388231182,0.042840677498404346,0.04356787804127421,0.04623142941876643,0.048154215314529486,0.04960192243911534,0.05106299432141022,0.05286055830728731,0.054212792912256225,0.05550481778395484,0.05692639362037703,0.05871759964127478,0,0,0,0,0,0,0,0,0,0
1,0.03606451674291659,0.039235940846393445,0.04092122979781341,0.039606645065737536,0.03986017016276856,0.035744646296842875,0.034004135326941284,0.0360926889436743,0.03831833839825411,0.040804531429510106,0.040939267285050984,0.04163419227533599,0.04417952647960208,0.0460169728113391,0.047400425930774474,0.04879665063600166,0.050514432818193906,0.051806650802537886,0.053041331359664316,0.054399812983476785,0.056111519388093195,0,0,0,0,0,0,0,0,0,0
2,0.0339103994925626,0.03689239587077181,0.03847702327644133,0.03724095809499753,0.03747934025281201,0.03360963476335397,0.031973083725355005,0.03393688898052911,0.036029601401250146,0.03836729524882059,0.038493983392735916,0.03914740082810357,0.04154070337320695,0.043268399867783816,0.044569219959002704,0.04588204879497869,0.047497228625463565,0.04871226301488693,0.04987319666156004,0.05115053679327923,0.05276000374963101,0,0,0,0,0,0,0,0,0,0
3,0.032516054532994075,0.03537543567571132,0.036894905570146734,0.035709665542084636,0.03593824578175089,0.03222765680005985,0.030658398295474162,0.03254145481279493,0.0345481180256233,0.03678968939507051,0.036911168311800406,0.03753771819853601,0.0398326117189619,0.04148926791513689,0.04273660022783834,0.04399544750365541,0.045544213552848066,0.04670928754363421,0.047822485333376845,0.049047303147430416,0.05059059122733828,0,0,0,0,0,0,0,0,0,0
4,0.03251001361804063,0.03536886353768819,0.03688805114115878,0.03570303130999052,0.035931569083441015,0.032221669464367546,0.03065270250060076,0.03253540917891318,0.034541699588768335,0.03678285451340999,0.0369043108614791,0.037530744346190095,0.03982521151548628,0.04148155993387796,0.04272866051402365,0.043987273918005984,0.04553575223351996,0.046700609773909746,0.04781360075094797,0.049038191015246375,0.0505811923791866,0,0,0,0,0,0,0,0,0,0
5,0.033878181279477455,0.03685734446798172,0.03844046632183881,0.037205575523828964,0.03744373119515932,0.03357770230632824,0.031942706152696794,0.033904645599826276,0.03599536973802331,0.03833084254663119,0.03845741032435569,0.039110206948925454,0.041501235621337,0.043227290634402546,0.04452687481865745,0.045838456338181365,0.04745210158904684,0.04866598157635609,0.04982581222193908,0.051101938754964035,0.05270987655948838,0,0,0,0,0,0,0,0,0,0
6,0.03571394452457369,0.03885454017716106,0.04052344694632529,0.03922164089333191,0.039472701549863,0.035397183441995904,0.03367359145082675,0.035741842871920615,0.03794585746384281,0.04040788296743145,0.04054130909662541,0.04122947893205384,0.043750070715264475,0.04556965578904548,0.04693966078071276,0.04832231320946368,0.05002339735256854,0.05130305407819432,0.052525732680464614,0.05387100891683679,0.055566076343155045,0,0,0,0,0,0,0,0,0,0
7,0.035039541647306306,0.03812083198448722,0.0397582240178249,0.03848100056861475,0.03872732033103887,0.034728762110266015,0.03303771750117837,0.035066913177300166,0.037229308345713745,0.03964484228681525,0.039775748868907175,0.04045092367611234,0.04292391796278081,0.044709142972852035,0.04605327752873995,0.047409820694327046,0.04907878248142068,0.050334274859221956,0.051533865057835915,0.052853737822914,0.05451679650965755,0,0,0,0,0,0,0,0,0,0
8,0.03086494856001003,0.033579135540902125,0.03502144952406529,0.03389639382395624,0.03411336717575003,0.030591195138210108,0.029101620719756333,0.030889059059906812,0.03279382757289991,0.03492157603455218,0.03503688647334448,0.03563162129902117,0.03780998431003078,0.03938251852461942,0.04056651357634696,0.041761438882354715,0.04323156141494291,0.04433747507238655,0.045394146707706244,0.04655677050598374,0.04802169323058119,0,0,0,0,0,0,0,0,0,0
9,0.02624835079800569,0.028556565628408526,0.02978314675545393,0.0,0.0,0.026015543805517495,0.024748771181571903,0.02626885499090839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
