year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,184,132588,9833,0.0,0.0,128.79999999999998,18.400000000000002,18.400000000000002,18.400000000000002,9833,3244.8900000000003,4916.5,7374.75
2012,523,134433,9833,0.0,0.0,366.09999999999997,52.300000000000004,52.300000000000004,52.300000000000004,9833,3244.8900000000003,4916.5,7374.75
2013,1055,136303,9833,0.0,0.0,738.5,105.5,105.5,105.5,9833,3244.8900000000003,4916.5,7374.75
2014,1607,138199,9833,0.0,0.0,1124.8999999999999,160.70000000000002,160.70000000000002,160.70000000000002,9833,3244.8900000000003,4916.5,7374.75
2015,1690,140122,9833,0.0,0.0,1183.0,169.0,169.0,169.0,9833,3244.8900000000003,4916.5,7374.75
2016,1983,142071,9833,15603.57,0.0,1388.1,198.3,198.3,198.3,9833,3244.8900000000003,4916.5,7374.75
2017,2602,144048,9833,11258.79,0.0,1821.3999999999999,260.2,260.2,260.2,9833,3244.8900000000003,4916.5,7374.75
2018,4210,146052,9833,6914.0,29.9,2947.0,421.0,421.0,421.0,9833,3244.8900000000003,4916.5,7374.75
2019,4301,148083,9833,5377.16,31.0,3010.7,430.1,430.1,430.1,9833,3244.8900000000003,4916.5,7374.75
2020,5681,150039,9833,3840.32,32.1,3976.7,568.1,568.1,568.1,9833,3244.8900000000003,4916.5,7374.75
2021,7060,152220,9833,2741.24,33.4,4942.0,706.0,706.0,706.0,9833,3244.8900000000003,4916.5,7374.75
2022,8440,154855,9833,1642.17,34.7,5908.0,844.0,844.0,844.0,9833,3244.8900000000003,4916.5,7374.75
2023,9900,157037,9833,821.08,36.6,6930.0,990.0,990.0,990.0,9833,3244.8900000000003,4916.5,7374.75
2024,11118,159444,9833,0.0,37.5,7782.599999999999,1111.8,1111.8,1111.8,9833,3244.8900000000003,4916.5,7374.75
2025,12335,161777,9833,0.0,39.6,8634.5,1233.5,1233.5,1233.5,9833,3244.8900000000003,4916.5,7374.75
2026,13309,163808,9833,0.0,39.6,9316.3,1330.9,1330.9,1330.9,9833,3244.8900000000003,4916.5,7374.75
2027,14201,166216,9833,0.0,39.5,9940.699999999999,1420.1000000000001,1420.1000000000001,1420.1000000000001,9833,3244.8900000000003,4916.5,7374.75
2028,15175,168473,9833,0.0,39.4,10622.5,1517.5,1517.5,1517.5,9833,3244.8900000000003,4916.5,7374.75
2029,16230,170731,9833,0.0,39.3,11361.0,1623.0,1623.0,1623.0,9833,3244.8900000000003,4916.5,7374.75
2030,17285,172385,9833,0.0,39.2,12099.5,1728.5,1728.5,1728.5,9833,3244.8900000000003,4916.5,7374.75
2031,18863,174783,9833,0.0,39.1,13204.099999999999,1886.3000000000002,1886.3000000000002,1886.3000000000002,9833,3244.8900000000003,4916.5,7374.75
2032,20033,177215,9833,0.0,39.0,14023.099999999999,2003.3000000000002,2003.3000000000002,2003.3000000000002,9833,3244.8900000000003,4916.5,7374.75
2033,21204,179680,9833,0.0,39.0,14842.8,2120.4,2120.4,2120.4,9833,3244.8900000000003,4916.5,7374.75
2034,22375,182180,9833,0.0,38.9,15662.499999999998,2237.5,2237.5,2237.5,9833,3244.8900000000003,4916.5,7374.75
2035,23545,184714,9833,0.0,38.8,16481.5,2354.5,2354.5,2354.5,9833,3244.8900000000003,4916.5,7374.75
2036,24716,187284,9833,0.0,38.7,17301.199999999997,2471.6000000000004,2471.6000000000004,2471.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2037,25887,189889,9833,0.0,38.6,18120.899999999998,2588.7000000000003,2588.7000000000003,2588.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2038,27058,192531,9833,0.0,38.6,18940.6,2705.8,2705.8,2705.8,9833,3244.8900000000003,4916.5,7374.75
2039,28228,195209,9833,0.0,38.5,19759.6,2822.8,2822.8,2822.8,9833,3244.8900000000003,4916.5,7374.75
2040,29399,197925,9833,0.0,38.4,20579.3,2939.9,2939.9,2939.9,9833,3244.8900000000003,4916.5,7374.75
