Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,1075103.817999057,1298162.8330485062,1521355.5042048586,1747038.6200423636,1971057.3545905682,2191076.3576792674,3213807.2565583033,4236391.998058447,5265466.828158817,6300232.825750623,8087814.017310934,7945442.953044644,7724650.292886283,7504230.480591994,7298038.695885673,7091138.472738095,6829807.191018531,5818277.640333185,4809397.454278438,3803644.97377092
Utility Bills (res),904750.1063690148,1092546.2746848294,1280394.2088453046,1467560.1510483995,1655232.1602162886,1843898.8351586927,2704677.0860918066,3565388.083646078,4424526.2135262815,5282542.437939255,6868417.77105271,6761212.441365613,6573395.439332446,6385911.706088479,6197284.000566803,6008926.312600853,5810538.534008013,4950955.326426541,4091181.473622333,3232595.9219631082
Utility Bills (work),103453.50374663789,124867.55970608997,146309.91356757187,171295.82491650415,193854.05569498247,210804.72398602823,309164.0344883712,407489.6594549162,514664.94588197884,629482.6398119737,745466.744612232,718027.9790627024,697489.3091204173,676682.1200330677,670571.9955556842,663491.3543015672,617497.8598561055,521484.1903275348,427542.0043312816,333688.5032350719
Utility Bills (pub L2),26225.87485915327,31652.04097384947,37098.833393307716,42787.6978731017,48310.84378762302,53456.33022816805,78383.46121693541,103292.4758667957,128859.4908141004,154937.9376144783,194947.1940451863,190977.9314748383,185610.6583986145,180331.7573931034,175977.44394272353,171524.17200541619,164646.70038881444,140323.06520389495,116766.66084227942,94939.55004235239
Utility Bills (DCFC),40674.33302425101,49096.957683737404,57552.54839867452,65394.9462043582,73660.29489167398,82916.46830637823,121582.67476118989,160221.77909065696,197416.17793645675,233269.8103849163,278982.30760080664,275224.60114148975,268154.8860348059,261304.89707734372,254205.25582046312,247196.63383025813,237124.09676559753,205515.0583752141,173907.31548254477,142420.99853038785
Incremental upfront vehicle cost,513398.0116768499,641684.6476973863,384408.25243656774,192202.95579058016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,569483.6552106824,998082.4497447434,998997.9134541908,999916.1235547662,1000837.0882856445,1001760.8159107147,4595255.853184754,4599514.6799443085,4603786.283184141,4608070.701233693,4791404.009103126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),294109.7683758306,515409.5436007447,515832.16163599613,516256.0475253534,516681.20507237915,517107.6380920456,2371833.4851702102,2373799.5456257206,2375771.5042625978,2377749.3787753857,2462384.0415898394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),118337.09535660532,207328.69644969743,207448.6991016826,207569.06176162336,207689.78550954448,207810.871428709,952941.3599866027,953499.6240665626,954059.5629387626,954621.1816275788,978653.2463773612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),71002.25721396318,124397.21786981843,124469.2194610096,124541.43705697393,124613.87130572673,124686.52285722543,571764.8159919615,572099.7744399377,572435.7377632573,572772.7089765471,587191.9478264174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),86034.53426428331,150946.9918244829,151247.8332555025,151549.5772108155,151852.22639799427,152155.78353273458,698716.1920359791,700115.7358120872,701519.4782195232,702927.4318541816,763174.7733095086,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),1222414.8258967726,1557324.825194098,1853582.4202171054,2135909.9546676828,2665022.7397527057,2921098.134319505,4145246.546174836,5433563.58990851,6815921.120516642,8359989.013445229,8439858.991685191,8207897.777004283,7940016.259262118,7665208.358101879,7415136.088647724,7177520.007361418,5870762.916452327,4576515.009231561,3168440.3772752965,1714934.038658409
Avoided vehicle gasoline (gallons),421522.3537575078,505624.94324483705,586576.7152585776,663326.0728781623,738233.445914877,809168.4582602507,1145095.7309875237,1492737.2499748655,1852152.4784012614,2223401.333363093,2232766.9290172462,2148664.339529917,2067712.5675161765,1990963.209896592,1916055.836859877,1845120.8245145031,1509193.5517872304,1161552.0327998886,802136.8043734927,430887.94941166055
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,33822.62336322052,95093.28300412123,159043.48151951376,225761.4636206096,295338.0598890982,367866.757845008,685234.7163084097,1016388.817433404,1361782.0454052049,1721880.6432201273,2409747.9906477337,2387521.3763572956,2363150.473010605,2336551.6895705033,2307638.7948300997,2276322.841703366,1941939.7689813972,1591742.100804277,1225195.8363791765,841751.1331425824
Federal EV Tax Credit,1002646.937644877,1717848.8801839524,1680869.7457768614,1644686.6397033867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,133.68625835265027,234.08554073973323,234.08554073973323,234.08554073973323,234.08554073973346,234.08554073973346,1072.8000000000002,1072.8000000000002,1072.8000000000002,1072.8000000000002,1206.4862583526497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
