Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,18388668.38766678,22203651.274798498,26021158.3098936,29891595.364237785,33726210.691984326,37476553.232297346,54962780.222105816,72446427.00891697,90067881.93350178,107806481.85701872,138482402.81123137,136025722.18428454,132199823.903395,128379643.46912801,124790335.26873617,121187978.97598183,116694221.90189947,99241701.70543654,81850700.47236937,64491490.50362408
Utility Bills (res),15646544.909990476,18894096.44816135,22142652.141940944,25387104.313596487,28634816.462773055,31888085.73278927,46768588.60910615,61647958.810485356,76519754.15353392,91386596.92655346,118366815.38857755,116505250.57595113,113252788.54006125,110005776.42972788,106740366.29172248,103479090.89951444,100046849.65802166,85176654.69593632,70314092.1337592,55452171.08612843
Utility Bills (work),1655244.6166961459,1997781.6468540635,2340877.8056907924,2742194.001643607,3103590.6775557776,3372903.6280518207,4945963.741001753,6518393.775299475,8236579.905251593,10079990.944779238,12492372.40200416,12034442.721416524,11690990.010812027,11342808.2146579,11239839.212139107,11120981.121677259,10352384.361594833,8746785.270199478,7175851.806189315,5606029.726448597
Utility Bills (pub L2),441538.73664033494,532919.2421375274,624637.8611207413,717205.149116635,809212.8898506731,900007.7706362681,1319558.9616070576,1738817.3908578968,2161021.340678812,2584945.2489949185,3310688.3551674034,3252162.640539675,3159167.372039869,3067753.174741074,2983356.4849486537,2898182.287665374,2794446.1984683773,2374161.354349182,1955038.8080091951,1537003.433320773
Utility Bills (DCFC),645340.1243398224,778853.9376455585,912990.5011411234,1045091.8998810585,1178590.6618048178,1315556.1008199824,1928668.910390853,2541257.032274241,3150526.5340374475,3754948.7366911075,4312526.665482272,4233866.246377202,4096877.9804818584,3963305.6500011506,3826773.2799259326,3689724.6671247524,3500541.6838146048,2944100.384951557,2405717.7244116697,1896286.2577262816
Incremental upfront vehicle cost,8803725.869511744,11003579.298156317,6591815.315716012,3295887.587416713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,9765479.946576238,17115072.678259958,17130771.00851865,17146516.433768123,17162309.09529332,17178149.13480312,78771286.43633202,78844290.69839656,78917513.97324729,78990956.91792262,82134722.04387283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),5043380.997657965,8838219.527907291,8845466.562849468,8852735.33889647,8860025.921271605,8867338.375393875,40657665.38551746,40691367.34167401,40725170.403699026,40759074.87491012,42210374.17504674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),2029239.155623323,3555263.1036974667,3557320.903742779,3559384.8771882243,3561455.0425540027,3563531.4184158817,16335198.566258043,16344768.25751238,16354366.65784046,16363993.853369547,16776091.185507093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),1217543.4933739938,2133157.862218482,2134392.5422456674,2135630.9263129346,2136873.0255324007,2138118.851049528,9801119.139754824,9806860.95450743,9812619.994704273,9818396.312021734,10065654.711304253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),1475316.2999209554,2588432.1844367175,2593590.9996807384,2598765.291370496,2603955.1059353137,2609160.4899438373,11977303.344801687,12001294.14470275,12025356.917003533,12049491.877621206,13082601.972014759,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),20961914.111961804,26704935.622975912,31785147.45477601,36626487.23830929,45699689.33102488,50090858.6079175,71075102.89338113,93159366.85783857,116855759.22995853,143324366.77865714,144684991.59956527,140706893.85015035,136113055.0384151,131400552.25176138,127112105.62368034,123037257.14657503,100636994.70213059,78451177.60169588,54314145.76819765,29398335.254980292
Avoided vehicle gasoline (gallons),7228246.24550407,8670433.643823348,10058590.96670127,11374685.477735803,12659193.720505506,13875584.101916207,19634006.324138433,25593232.653252356,31754282.39944525,38118182.65389818,38276452.8041178,36834265.405798525,35446108.0829206,34130013.57188607,32845505.329116367,31629114.947705664,25870692.72548344,19911466.396369513,13750416.650176618,7386516.395723691
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
