Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Vehicle O&M Savings,396878.60704492684,1115835.672848621,1866234.7603018675,2649111.343137399,3465531.237993707,4316591.438333613,8039367.051326292,11923855.561034495,15975370.511517016,20199380.973729234,28269407.222575247,28008446.690247525,27722321.50140166,27410050.716048494,27070622.412533112,26702992.79911649,22780697.256270178,18672896.461023856,14373326.573314661,9875537.928659126
Federal EV Tax Credit,11765176.098169768,20157439.101027112,19723521.62527115,19298944.838817168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,1568.6901464226357,2746.7870348332945,2746.7870348332945,2746.7870348332945,2746.7870348332945,2746.787034833291,12584.0,12584.0,12584.0,12584.0,14152.690146422636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,238817.85903805483,333568.7328264414,374352.0931837281,416995.46440113307,461565.18472640007,670388.0150809673,1639454.9052569645,2302969.583201803,2767384.7977122255,3253679.9779686015,4093556.2934296913,3451508.8239209596,3435063.447232662,3415706.1480975277,3393303.136130748,3367715.783624804,3338800.475993165,2895312.8275943957,2427903.9222918972,1935662.5587576036
Distribution Cost,163833.2906474646,240898.36185217832,263209.28248274204,286566.446564495,311008.2224534177,498832.53850010555,1381950.251854727,1955587.2683328574,2326059.5466010147,2714205.4736138927,3399863.233871524,2753049.3963615894,2740807.003801087,2726231.8365968787,2709214.9078340903,2689643.2354813386,2667399.7211498735,2313875.2165196924,1941007.36224887,1548049.9429048484
Transmission Cost,74984.56839059024,92670.37097426309,111142.81070098607,130429.01783663807,150556.96227298232,171555.4765808618,257504.65340223737,347382.31486894534,441325.2511112108,539474.5043547091,693693.0595581669,698459.4275593703,694256.443431575,689474.3115006489,684088.2282966574,678072.5481434657,671400.7548432914,581437.6110747033,486896.560043027,387612.6158527553
Cumulative personal light-duty EV population,13231.064825833531,15977.851860666826,18724.63889550012,21471.425930333415,24218.21296516671,26965.0,39549.0,52133.0,64717.0,77301.0,89885.0,87138.2129651667,84391.42593033341,81644.63889550012,78897.85186066682,76151.06482583353,63567.06482583353,50983.06482583353,38399.06482583353,25815.064825833528
Cumulative personal light-duty LDV population,782464.0,793840.0,807580.0,818960.0,831515.0,843678.0,854272.0,866827.0,878598.0,890374.0,899002.0,887626.0,873886.0,862506.0,849951.0,837788.0,827194.0,814639.0,802868.0,791092.0
EV sales as % of total personal light-duty vehicles,0.0020048080760554296,0.0034601267696680624,0.003401256884560408,0.003353994132599021,0.0033033523566421467,0.0032557291227616352,0.014730671261612227,0.014517314296855082,0.014322818854584236,0.014133386644264096
Peak Demand 5-9 PM,6.943103545809507,8.384827627192772,9.82666685819637,11.295640199967456,12.767231925937384,14.150642961200766,20.75445126914624,27.358259577091722,33.97651914774143,41.19035861324483,51.43851777202437,50.30204192931083,48.85598385997613,47.42371737994257,46.26350176457978,46.29071998217925,43.00650253279455,36.49096445385522,29.887156145909923,23.286984323670058
Energy Supply Cost,3247775.152090544,4063080.4872531984,4666082.742018394,5350706.276394001,6241634.575607236,7653198.528784065,12085514.660261428,17077630.638289697,22496904.02706493,28066689.816404194,37896612.64807597,38189979.36360841,38348980.848187625,38452625.631369084,38524206.248455785,38543586.67214054,38535011.35228992,33798419.23843831,28748705.99573266,23342948.68477502
Energy Cost,1962807.0306618712,2613711.3691086983,3117674.48977869,3801511.746435371,4640193.214750434,5897434.435934628,9509524.172535846,13983114.200161824,18960981.232152317,23974138.531683754,33091713.427465275,33723600.325790115,33916935.62456733,34058254.55100003,34148172.92600055,34183973.79727161,34148271.54971673,29940918.96271601,25422807.22006735,20594590.67878415
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,1284968.1214286787,1449369.1181444966,1548408.2522397172,1549194.5299586463,1601441.360856801,1755764.092849433,2575990.487725554,3094516.438127872,3535922.794912604,4092551.2847204613,4804899.220610797,4466379.037818276,4432045.223620241,4394371.080369084,4376033.322455196,4359612.87486905,4386739.80257329,3857500.2757223304,3325898.7756653153,2748358.0059908167
