year, ldv_population, total_population, vehicle_miles_traveled, ldv_price, new_vehicle_mpg,BEV100_population,PHEV10_population,PHEV20_population,PHEV40_population,BEV100_vmt,PHEV10_vmt,PHEV20_vmt,PHEV40_vmt
2011,212,153261,9833,0.0,0.0,148.39999999999998,21.200000000000003,21.200000000000003,21.200000000000003,9833,3244.8900000000003,4916.5,7374.75
2012,605,155393,9833,0.0,0.0,423.5,60.5,60.5,60.5,9833,3244.8900000000003,4916.5,7374.75
2013,1220,157555,9833,0.0,0.0,854.0,122.0,122.0,122.0,9833,3244.8900000000003,4916.5,7374.75
2014,1857,159747,9833,0.0,0.0,1299.8999999999999,185.70000000000002,185.70000000000002,185.70000000000002,9833,3244.8900000000003,4916.5,7374.75
2015,1954,161969,9833,15603.57,0.0,1367.8,195.4,195.4,195.4,9833,3244.8900000000003,4916.5,7374.75
2016,2292,164223,9833,11258.79,0.0,1604.3999999999999,229.20000000000002,229.20000000000002,229.20000000000002,9833,3244.8900000000003,4916.5,7374.75
2017,3007,166507,9833,6914.0,29.9,2104.9,300.7,300.7,300.7,9833,3244.8900000000003,4916.5,7374.75
2018,4866,168824,9833,5377.16,31.0,3406.2,486.6,486.6,486.6,9833,3244.8900000000003,4916.5,7374.75
2019,4972,171172,9833,3840.32,32.1,3480.3999999999996,497.20000000000005,497.20000000000005,497.20000000000005,9833,3244.8900000000003,4916.5,7374.75
2020,6566,173432,9833,2741.24,33.4,4596.2,656.6,656.6,656.6,9833,3244.8900000000003,4916.5,7374.75
2021,8161,175954,9833,1642.17,34.7,5712.7,816.1,816.1,816.1,9833,3244.8900000000003,4916.5,7374.75
2022,9756,178999,9833,821.08,36.6,6829.2,975.6,975.6,975.6,9833,3244.8900000000003,4916.5,7374.75
2023,11444,181522,9833,0.0,37.5,8010.799999999999,1144.4,1144.4,1144.4,9833,3244.8900000000003,4916.5,7374.75
2024,12851,184305,9833,0.0,39.6,8995.699999999999,1285.1000000000001,1285.1000000000001,1285.1000000000001,9833,3244.8900000000003,4916.5,7374.75
2025,14258,187001,9833,0.0,39.6,9980.599999999999,1425.8000000000002,1425.8000000000002,1425.8000000000002,9833,3244.8900000000003,4916.5,7374.75
2026,15384,189349,9833,0.0,39.5,10768.8,1538.4,1538.4,1538.4,9833,3244.8900000000003,4916.5,7374.75
2027,16416,192132,9833,0.0,39.4,11491.199999999999,1641.6000000000001,1641.6000000000001,1641.6000000000001,9833,3244.8900000000003,4916.5,7374.75
2028,17541,194741,9833,0.0,39.3,12278.699999999999,1754.1000000000001,1754.1000000000001,1754.1000000000001,9833,3244.8900000000003,4916.5,7374.75
2029,18761,197351,9833,0.0,39.2,13132.699999999999,1876.1000000000001,1876.1000000000001,1876.1000000000001,9833,3244.8900000000003,4916.5,7374.75
2030,19980,199263,9833,0.0,39.1,13986.0,1998.0,1998.0,1998.0,9833,3244.8900000000003,4916.5,7374.75
2031,21804,202035,9833,0.0,39.0,15262.8,2180.4,2180.4,2180.4,9833,3244.8900000000003,4916.5,7374.75
2032,23157,204846,9833,0.0,39.0,16209.9,2315.7000000000003,2315.7000000000003,2315.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2033,24510,207695,9833,0.0,38.9,17157.0,2451.0,2451.0,2451.0,9833,3244.8900000000003,4916.5,7374.75
2034,25863,210585,9833,0.0,38.8,18104.1,2586.3,2586.3,2586.3,9833,3244.8900000000003,4916.5,7374.75
2035,27217,213514,9833,0.0,38.7,19051.899999999998,2721.7000000000003,2721.7000000000003,2721.7000000000003,9833,3244.8900000000003,4916.5,7374.75
2036,28570,216485,9833,0.0,38.6,19999.0,2857.0,2857.0,2857.0,9833,3244.8900000000003,4916.5,7374.75
2037,29923,219496,9833,0.0,38.6,20946.1,2992.3,2992.3,2992.3,9833,3244.8900000000003,4916.5,7374.75
2038,31276,222550,9833,0.0,38.5,21893.199999999997,3127.6000000000004,3127.6000000000004,3127.6000000000004,9833,3244.8900000000003,4916.5,7374.75
2039,32630,225646,9833,0.0,38.4,22841.0,3263.0,3263.0,3263.0,9833,3244.8900000000003,4916.5,7374.75
2040,33983,228785,9833,0.0,0.0,23788.1,3398.3,3398.3,3398.3,9833,3244.8900000000003,4916.5,7374.75
