Type,Hour,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044
avg_weekday,10,0.027384445058596333,0.03705353090985877,0.04852408278865134,0.06339042488073057,0.08337022860409651,0.10803680098299785,0.1386182987580686,0.18428574506205211,0.2271378182773846,0.27311600192921737,0.3221282114558469,0.37665769420260486,0.4354077679738827,0.49902162107217446,0.5653187366186888,0.6395149537116612,0.7170167285543572,0.83942303971951,0.7844457101028763,0.7297900781925606,0.6686728659760756,0.5998258186446165,0.5228808663074573,0.4400957422431692,0.34627003180798355,0.242032624504798,0.12582885642160155
avg_weekday,11,0.03283443266276502,0.044435403653455476,0.05847413428467937,0.075991807272165,0.09995298610976423,0.12952599587944985,0.16688944716448376,0.22017321378295407,0.2714597041213975,0.32653706464771837,0.3873023805493396,0.45101735779374885,0.5217055690717604,0.5983341340927456,0.6814037388686611,0.7678305935797601,0.8616789068593268,1.006075058673839,0.9446515865880247,0.8747695317751722,0.8014988268407862,0.7192683321221776,0.6300581818296024,0.5279294519225978,0.4154283287716372,0.2903615298690318,0.15174281484154442
avg_weekday,12,0.0422454975275069,0.05722206508247418,0.07540407815486826,0.09798571710213635,0.1289590444413343,0.1672023497208936,0.21566454269277854,0.28380818481470343,0.349932255575086,0.4209726509984516,0.49981959499321804,0.5817851640979924,0.6731524156991777,0.7722619082475904,0.8803347358840485,0.9917019799787883,1.113432273783133,1.297366964849578,1.219572203897707,1.1291163098153578,1.0350282444314227,0.9294559639758506,0.8152734909069022,0.6830033579916656,0.5377513840205727,0.3760383067150302,0.1967978043710734
avg_weekday,13,0.03498789977225212,0.04738375379370892,0.06298425317212342,0.08146117644876413,0.10683703660303626,0.13819026720086863,0.1793143609337668,0.23769326670630095,0.29348733185857373,0.35357292085719866,0.41890707210170836,0.4858018255533196,0.5616762315425814,0.6438911162598993,0.7416709671501674,0.8265135225055896,0.9252225701403977,1.0912685646837148,1.0307139374245504,0.9508784458254372,0.873105647443949,0.7810923727903466,0.6868673453296568,0.5727758337926517,0.45073620520351937,0.31571941922882707,0.1659228355315043
avg_weekday,14,0.03685915201006953,0.04989544931100998,0.06632918450461846,0.08575082649368794,0.11237613237375316,0.14526333917581535,0.18840554680779492,0.24963742810642775,0.3085178726461581,0.3720374746570596,0.4408639383666752,0.5116483898884083,0.5919973193543561,0.6791508818751216,0.7831530445666715,0.873143143659381,0.9778658396189208,1.1536409230028812,1.0898200230265915,1.0050558009988921,0.9228725531807126,0.8251344840577858,0.725230115204873,0.6047196765786281,0.475764958561583,0.3332630942174532,0.17498975385156149
avg_weekday,15,0.03873381517970697,0.052480732355203355,0.06979813790878077,0.09054338005017536,0.11867107788378492,0.1534909032141678,0.19914226233726776,0.2646100257407507,0.3273580707896222,0.39512904172076574,0.46639630422070155,0.5427449617681659,0.62804605768237,0.7205782603992974,0.83115813796746,0.9269299377892813,1.0373756194343513,1.2242587448614812,1.1553102619496793,1.0691427620802418,0.9832535448635307,0.8789053762662088,0.7713041130408899,0.6450203103003219,0.5079349092911827,0.3563830327738286,0.18694575033938812
avg_weekday,16,0.04729360868639768,0.0641215665742502,0.08476703190430795,0.11090486728634537,0.14537571523401235,0.18810065471606213,0.2425688718041877,0.3226027728985713,0.3998157680805299,0.4834539369310746,0.5668939141932086,0.6652985222367392,0.7709585676151096,0.8858366820395105,1.0165036321650884,1.1432112987337095,1.2808376183313968,1.5021737963660091,1.409330709129165,1.3137960843222565,1.2094255555325004,1.0810048776148165,0.9422979015936738,0.7940748741076327,0.6256779532696267,0.43946020173720307,0.2287276486395864
avg_weekday,17,0.04208288584728029,0.057077634417369565,0.07491142458944931,0.09810617874084668,0.1293902028101605,0.16814915769177682,0.21623255114703788,0.28371105592420726,0.3505259115101838,0.4225299120102406,0.5000939805035428,0.5862590437057109,0.6796801671625204,0.7813055497612976,0.8870559570010497,1.0073250633424515,1.1331710139669267,1.3068355668878842,1.2245127625298124,1.1412321023828371,1.0478883156434278,0.9427170974466118,0.8240146781719265,0.6952355360959369,0.5484030631172573,0.38421004303067186,0.20020881999583132
avg_weekday,18,0.0764339084751738,0.1036656332894389,0.13421111525910864,0.1781751674857156,0.2349751400116487,0.30533945006075336,0.38797474041811064,0.5162203034578198,0.6377034379090176,0.7685837382096397,0.898061491843855,1.0660221860031773,1.2356868641870355,1.420209737367959,1.5900880422591301,1.8304600038944532,2.0588259772981843,2.37976106799247,2.2008017391547527,2.0774512248932093,1.9071705184240981,1.7154087926114254,1.48021466050247,1.264557173274117,0.997270928151834,0.6985257549621025,0.3588766680031664
avg_weekday,19,0.07402600425774362,0.10014014330815578,0.12945143966637576,0.1710911973738468,0.22501504514209758,0.2915671740550678,0.36992819480525,0.49600872997659023,0.6116209510932689,0.7358415993776165,0.8596070596710964,1.017301260437703,1.177189748146239,1.3506333314059602,1.5116241586975758,1.7345709681867447,1.9477164065183374,2.2756995032775666,2.102767083526533,1.9785551517682871,1.8125792283989053,1.6269943809865381,1.4028749616275276,1.194324072801368,0.9398603723749435,0.6568579065952668,0.3373030373914272
avg_weekday,20,0.12487181847495114,0.16916508049663634,0.21994797426717247,0.28800981584594776,0.3817414766251892,0.4976667671288662,0.6372648905550957,0.8325061597425403,1.0249054105997546,1.2309595144510672,1.4702210691195912,1.7216609063655621,1.996285745270569,2.295034802571424,2.574327257953138,2.9537396138109053,3.33588957153604,3.817063913012948,3.565357338525935,3.31954835916075,3.035602622356306,2.7464947027889974,2.403565915314476,2.028688539397185,1.6000086829566649,1.1164292460208418,0.5815397348926733
avg_weekday,21,0.14547828982004882,0.19678160910019488,0.25557758591825014,0.3366277946284796,0.44245189118489886,0.5731542324509092,0.7300899905827909,0.9702151017484749,1.1973439070743277,1.441721290667455,1.687541203807909,1.9917286233478164,2.3052550223349897,2.6454455880573846,2.9771914312665406,3.3998748161328245,3.815704711784275,4.433330878095783,4.112885095279573,3.860766735181952,3.540963139191646,3.1768917781670942,2.7480089893476864,2.333678059603358,1.8374699817185152,1.2858245298378945,0.6628448468510901
avg_weekday,22,0.10602595954826362,0.14285500859687303,0.1851494118181905,0.2424209561555952,0.3177695598276542,0.4105627605268175,0.5226548037696571,0.701565652404582,0.864971738536427,1.0404228198156058,1.2206175358532525,1.4359502072965362,1.6604677352881256,1.9036181238222585,2.143156598322548,2.4405597239460115,2.7369054450447194,3.2182701834945417,2.9873815800478556,2.7931671847166313,2.5567051831345493,2.2913546386584094,1.9839152217460192,1.6779551067435619,1.3190389059397865,0.921172716032447,0.47550209884809386
avg_weekday,23,0.11259264678706714,0.15173931722662626,0.1970534507028447,0.2576961905803875,0.3384890971178453,0.43820298081094605,0.5596197370041757,0.7489399799576396,0.9229653090707998,1.1095667950236932,1.3057943951754751,1.532444568190314,1.7717943176226163,2.030949528421192,2.288093412133817,2.6024314335987926,2.91922956719417,3.4226648721091952,3.183532904639937,2.9714488554566483,2.7195765166028694,2.439876805205566,2.1179261121136115,1.7885133380661289,1.4066005675122395,0.982352301590976,0.5085787712831942
avg_weekend,0,0.06282783068059991,0.08442743236974087,0.11222526152079323,0.14375399598338442,0.18779839766389864,0.24224833208626087,0.31554991532571974,0.4168227948421037,0.5145839891163866,0.6195179656120986,0.7421764236986798,0.8523516395262027,0.984901472330172,1.1281608392975657,1.301917442547723,1.4441990345399935,1.6156633420632407,1.906366864844607,1.811703131056311,1.6512546177410554,1.5096330518298986,1.3520369298109993,1.199074878012036,0.9880990770719436,0.776062547076157,0.5415669573374833,0.2863585588013623
avg_weekend,1,0.04660217033593728,0.062219635344943076,0.08186677957783296,0.10502448375308461,0.13670248452342476,0.1758048434113946,0.22727038291777085,0.30696011940260015,0.3794143710760381,0.45715953976535484,0.5447793233312227,0.6297861289475517,0.7280647751475067,0.8342989015257225,0.9582321321868965,1.068685717223864,1.195568930621483,1.4340841206809616,1.3540784012350144,1.2401356767797809,1.1326879040706856,1.0136579251355387,0.8927954111284938,0.7395300172248539,0.5803970196302655,0.4047802965635648,0.21275112673865976
avg_weekend,2,0.03665935618801926,0.048923300621269386,0.06409895655185548,0.08275529206056505,0.10786273292052115,0.13893961730340623,0.17912119521924774,0.24424942976737363,0.30192802000933966,0.36370428201890054,0.43034184322838676,0.5001724733622397,0.577731969925202,0.6613810083379643,0.7550630428904309,0.8452058513271211,0.9441235184797616,1.1383160309289462,1.0675780102843098,0.9820010879403376,0.8956519717662474,0.8006008063887466,0.700014163948837,0.5825071197526099,0.45652823458207287,0.3179001571273318,0.1659031174285065
avg_weekend,3,0.028057346740368846,0.03728218486795543,0.04863707982488179,0.06272662732588405,0.08156794529788366,0.1048694074193667,0.13477948069199056,0.1851648536108349,0.22927367580452726,0.27657038053063415,0.32717619271806403,0.38122315414625463,0.44083191349652123,0.50520466317079,0.5767208395020522,0.6469614231495855,0.7232017551861427,0.8782575957418683,0.8210728576774508,0.7548291824496578,0.6870119605098544,0.6128281893711256,0.5338444075823602,0.4439458506326682,0.34716884831925027,0.2411730087332605,0.12539497473767514
avg_weekend,4,0.021916059168976508,0.02908744823914805,0.037911199985000726,0.04895610382624998,0.06368274839247781,0.08192399510944964,0.10525258015967792,0.14442974423507587,0.17871860881693907,0.21534678467020887,0.25407128211004637,0.2958345190200444,0.3414259923752128,0.3904141930301365,0.4438189969854797,0.49724544875331406,0.55422312790582,0.6716380836175261,0.6262508528748754,0.5749399337446577,0.5219755485087091,0.4650036103334932,0.40385672763362923,0.3354880967523201,0.2617936663320286,0.1813288544506838,0.09391592872350385
avg_weekend,5,0.017171790091164353,0.02259371488146298,0.02807578604374698,0.037437154330682,0.04833624337071775,0.06171375408707145,0.0757194898888606,0.11127107343624026,0.13705949223219951,0.16428203791854493,0.18349911325901125,0.22357269650275108,0.2564598972082981,0.2913477157858614,0.314027371083798,0.3657001903182891,0.40458324640100335,0.5095677969746245,0.4493246518720204,0.4335373777134323,0.3922054998214583,0.3488590731523844,0.2857443823652668,0.2502383712861952,0.19467149500318978,0.13437132846561878,0.06584584498542331
avg_weekend,6,0.013151775380416425,0.0173352616810773,0.021819419618227975,0.028873436351663083,0.037400987894850454,0.0478917443316253,0.05957953831496953,0.0866917972115944,0.10699475010350622,0.12846611299325306,0.1454634971685531,0.17534788507267446,0.2014186425350139,0.22913360130986624,0.25044729602505544,0.28847121421139527,0.3195689116200036,0.40120062889117114,0.35737087102020204,0.3402672271520069,0.3073522554503303,0.2728298635042983,0.22615809296157457,0.1950152129297751,0.15147162578218057,0.10438018198927737,0.051797263089869455
avg_weekend,7,0.01175526811613305,0.015593450321307751,0.020233498887528005,0.026237318209873926,0.034164729193955384,0.04396571492018875,0.05634237696238235,0.07823858513219718,0.09677509098009299,0.1164810454627206,0.13608250175560638,0.15975308205434635,0.18402412715485864,0.20998146268788306,0.2365700450303711,0.2661844851487239,0.29598706180762735,0.3628303804426184,0.334079638458392,0.3109611622889462,0.2825698121330985,0.25194112828478343,0.2167291756497982,0.18209397950169195,0.14227524983122267,0.09872041605010216,0.050893596944814226
avg_weekend,8,0.013405275683679092,0.017984671101331284,0.023917992273921586,0.030755164097585403,0.04030962047254582,0.05217398178526467,0.06822966591910128,0.09064589498820784,0.11222603181449184,0.13532827052218727,0.16127474991810606,0.18623977683991788,0.21515278423923329,0.2463130737994878,0.2835710457123852,0.3147754885913618,0.35155048920194454,0.41651426595804,0.3930240118618595,0.3609768662995124,0.33016092014653486,0.29561064252488645,0.2608412843461345,0.21608762573719947,0.16981131658860188,0.11861877284532578,0.0626438465578394
avg_weekend,9,0.018545226145441317,0.025032754283232,0.034616293815067714,0.043018568657521114,0.05646650750810879,0.07313745264088796,0.09902880141089093,0.12520486309693268,0.1548106383961505,0.18661706932877742,0.23240203543865523,0.257173560641622,0.2974079958843794,0.34092861917200434,0.40845009599341475,0.4371308312034558,0.48927391869134174,0.5719392779634223,0.5639949067219436,0.4973595217438823,0.45581842800118344,0.4087660434084024,0.3780345273332678,0.29989814361119493,0.2360400395906572,0.1651456812124627,0.09116088967562448
avg_weekend,10,0.02600307195635681,0.03517120003711944,0.04662893499878735,0.06044883076341652,0.07935109915780302,0.10272812769693986,0.1331428069564905,0.17510233703687414,0.21629542373988703,0.2606065249971533,0.3099132999521607,0.3595773713912989,0.41605234668612595,0.4772681161172254,0.5474335585963477,0.6130256586930053,0.6871476105113119,0.8027192916986196,0.7572413715132181,0.6980842588027056,0.6398008908851711,0.5739755985337527,0.5052750486034462,0.42125231927833273,0.33153296333068355,0.2318968427780353,0.12176558014463078
avg_weekend,11,0.03572973797717307,0.048351524770068835,0.06336276133685709,0.08300712012841084,0.1088253010978252,0.1406782928086852,0.1800348306675873,0.23849552691806217,0.29454063661341123,0.3549448275337477,0.4170762897731001,0.49020736361927775,0.5675609683829985,0.6515486555317775,0.7398624249642848,0.8383702081502451,0.9405854124696651,1.097692151372571,1.023263874984916,0.9536735476607997,0.8737033821924945,0.783216494384035,0.6804419935394741,0.5741119529858918,0.45150861362719613,0.3155946302289288,0.16352604277699193
avg_weekend,12,0.04664000070292622,0.06321310870174873,0.08283411727244407,0.10879380233882746,0.14279630547501412,0.18481494794560893,0.23650391758778755,0.3128052768989968,0.3860360797294288,0.46487754588385705,0.5449102645736937,0.6409883268807977,0.7416004309500566,0.8507222122670268,0.9636204204767779,1.0929526794138185,1.225385464078723,1.422912234096028,1.3263785820958904,1.239656049803184,1.1373132334729612,1.0210754494056897,0.8868600894701155,0.7506954367050575,0.5912564580047817,0.4139044145534818,0.21439260154297568
avg_weekend,13,0.055886260885676685,0.07572642650053951,0.09859328776679775,0.13024328534955995,0.17088626371564425,0.22109926663071922,0.2811761469663977,0.37436785030260533,0.4619577852904907,0.5562696588485463,0.6474249986046041,0.7669738193676063,0.8873572890867494,1.0179337131137784,1.1457345851857113,1.3078365967440961,1.4663595933699654,1.7036996703958505,1.577620417422519,1.4844779641023926,1.3620112094093015,1.2228530494043197,1.0544107385642183,0.8991080427242001,0.7081714049239184,0.4957767422160285,0.254985296565493
avg_weekend,14,0.06114185829397334,0.0827601019542718,0.10768804811041212,0.142079553165172,0.18614113322008585,0.2404978104621286,0.30579834195083283,0.40970090147070565,0.5052433367785534,0.6080240355336144,0.7068363514573304,0.8367438143417423,0.9672651615955956,1.1086452786710432,1.2484030810954516,1.4220415992748334,1.5925331509853562,1.8655407936036519,1.725102139380143,1.6217576661786812,1.4863377855962996,1.3325079472703663,1.147852455890276,0.9771515820985578,0.7686466174434071,0.5375263582341107,0.2763849985593793
avg_weekend,15,0.06604371992211483,0.08942889004342597,0.11672840644816238,0.15367696936476974,0.20154942969059692,0.2607015274156312,0.3326802480035829,0.44210596406310415,0.5455946176294869,0.657033999115192,0.7671782906648105,0.9057831852285706,1.0478904033082161,1.2019676828169183,1.3573920066882457,1.5437772082288415,1.7304185164076387,2.0126376142406572,1.8694358384921452,1.7541236096293145,1.6096070403736336,1.445342023306516,1.250938973130108,1.0630314937973178,0.8374662090815485,0.5864603455901722,0.30291476664292566
avg_weekend,16,0.0725052455100273,0.09812365118806202,0.12931682069240674,0.16848317820075417,0.22093121013738726,0.285725676054723,0.368594744941782,0.4882785790944446,0.6021187696163139,0.7245126926923227,0.854818315996359,0.9973407838738935,1.1528366764036155,1.3212027502902959,1.506915172085532,1.6938996986962187,1.8969935020811173,2.2218930973210957,2.0825002719465497,1.9333515460752566,1.772504823195196,1.5906438341757794,1.3920512263825644,1.1680998042668294,0.9195167234495114,0.6433853990296448,0.33633222575249205
avg_weekend,17,0.039549827700819835,0.053522678733240674,0.07096856316454715,0.09194656003990397,0.12060272369208631,0.15604293993013588,0.20257342182010368,0.26611455109129245,0.32821732003823184,0.3949891070665797,0.4690762180689675,0.5437401810264786,0.6285788292638188,0.7204582033169237,0.8265828057274899,0.9238867872247909,1.0348200169533304,1.2078298910523761,1.139662134447927,1.0520092287165406,0.9649096987690322,0.866325762829489,0.7635749574588367,0.6367725376242128,0.5014903322212627,0.3510365801102572,0.1847717169276606
avg_weekend,18,0.0391827792539939,0.05292194646768347,0.07461327383373675,0.09061771094236404,0.11870309195849779,0.1534010859551098,0.2118385317657465,0.26096225706862014,0.3224988362181452,0.3888805464501798,0.4970603882689504,0.5376353872540481,0.6228236865210912,0.7153767857254351,0.8775589339093182,0.9213827615507485,1.0341932656976038,1.2088291688850537,1.2169668266574005,1.0506988706315288,0.9626321922860641,0.8631678940739996,0.8173558764073013,0.6329153451300136,0.49785936223119615,0.34805404082084457,0.1967957615641411
avg_weekend,19,0.039399094694643824,0.05317111759825629,0.07426891399084033,0.09094515019196968,0.11913389646508694,0.1539712232460693,0.21046307329963015,0.2623397832734164,0.32425907286631883,0.3910352528924505,0.4953194075398773,0.5409541406417108,0.6267350877990842,0.7199180126807956,0.8737179105036029,0.9271590546240568,1.0407927141015048,1.2177057558416124,1.2151583236669965,1.0577582221606063,0.968662817426604,0.8686627414820517,0.813573286025015,0.6367405636036841,0.5007843094652213,0.3499636327988477,0.19541444537244348
avg_weekend,20,0.038452278707186566,0.05187028374249673,0.07086349401932568,0.08869087078175483,0.11619375255551607,0.15019383642214393,0.20075347400256122,0.25589026525597824,0.3164702829528364,0.38183119460701315,0.472340080812708,0.5287624783760912,0.6128831171710153,0.704314098366726,0.8361283843358697,0.90783259738634,1.0195607574863155,1.1925470362289041,1.16422066070039,1.0360045547240175,0.9487528167534003,0.8508867388650825,0.7774756368503816,0.6238070071826264,0.49066939764031303,0.3429266205597271,0.18675293778086946
avg_weekend,21,0.1044873793941547,0.14140892477704173,0.19271073551365847,0.24313587396454986,0.31944384483004734,0.41397014391260284,0.552156618566669,0.7042178768457579,0.870233480826555,1.0491232355789792,1.2884982833052059,1.4506545934771014,1.680235710326264,1.9295482170341223,2.2782522880033236,2.4836443322005177,2.787835296522032,3.2430647235467025,3.152333520412721,2.8277636806597304,2.594794827937076,2.3316552660294843,2.122214445592015,1.7162099970033866,1.3525811127921008,0.9472990742895073,0.5143879794337598
avg_weekend,22,0.07904795047446463,0.10666070455883607,0.1438873701315554,0.1824459957616538,0.23892490361128355,0.30871179385740666,0.4075267585080256,0.5284875615213479,0.6521793620441076,0.7851424628281318,0.9543553854540303,1.0819736427569113,1.2511616791637776,1.4344136421515457,1.6774499964315286,1.840103067532963,2.0615799401525745,2.4194528039088263,2.3301853600372864,2.1027105473060206,1.9261313050124613,1.7280870481797084,1.5564551106347895,1.2677107142158244,0.9974654645020004,0.6974232529450212,0.3746238396302321
avg_weekend,23,0.08340299318902655,0.11246010735823801,0.15084309784764716,0.19241134655112407,0.2521471451804584,0.3261124161080507,0.42862259844282136,0.5589328743554838,0.6909856972923252,0.8331971577124864,1.0077889269611402,1.1512459193207623,1.3329857534843035,1.530102190974982,1.7815641787476957,1.9673901260193176,2.2063831265621685,2.5863713029097832,2.477939044705785,2.249693793121799,2.061541775658584,1.849970389219494,1.6562234482821276,1.3579621583772479,1.0689080947737915,0.7477303797089364,0.3993353204189782
peak_shape,0,0.08697890415225822,0.11648563561032792,0.15172947978960355,0.19627077565191292,0.25646993125655915,0.33059256276349985,0.4236443502936546,0.5347197073452625,0.660112817307803,0.7946361079012331,0.9402523321584493,1.097520857496724,1.2695672388674608,1.4558758087142183,1.654737778666802,1.8670429691737973,2.093322816496937,2.3325819430140537,2.1890118342461706,2.034601920705784,1.8664610517717253,1.6778007467507159,1.4690484091600906,1.2353034348267544,0.9737870807822072,0.6818987574943648,0.3566215346606027
peak_shape,1,0.06268183216162494,0.08379227623064257,0.10907965548256644,0.1411329627787864,0.18458949241880776,0.238251763192445,0.305860968526884,0.38695951498083364,0.478521266487322,0.5768678893614514,0.6834368380346304,0.7986311625104369,0.9247465615374757,1.06136809321126,1.207201870406089,1.3628575727756094,1.5286914128423694,1.7039096886768939,1.5967772720839555,1.4821023283423904,1.3574466598217951,1.2184313456231075,1.0651867404987791,0.8942556889837356,0.703880140306558,0.4921316440961098,0.25705940019014295
peak_shape,2,0.04836664300332113,0.06444756486715592,0.08367693387360749,0.1080243038271037,0.1410178022534163,0.1816921137973981,0.23285064280642534,0.2941081579348193,0.363117832543422,0.4369322189177069,0.5166094759309661,0.6024083400633585,0.6960193092637394,0.7970563959307626,0.9044771084510193,1.0186636443577635,1.1398237341516526,1.267274560446824,1.1848242689384927,1.0972359995685443,1.0024749246708122,0.8977147370072435,0.7829268642903322,0.6556544585422119,0.514838593847605,0.35906660179302535,0.187170546110952
peak_shape,3,0.036435212575202575,0.0482499057216667,0.06233629583481121,0.08013876592253347,0.10425121401619579,0.13389299136432617,0.1710659346150722,0.21547261653621586,0.2660447044196956,0.31994836756752015,0.3779358796597626,0.44013791903070015,0.5077272102835353,0.58028460318201,0.6569023316916868,0.7376841477618805,0.8226143989476636,0.9109554693632577,0.8479793554291739,0.7818919477607905,0.7109585467599238,0.6337212447998177,0.5500095130631721,0.4582395679429312,0.3580415766459087,0.24840038798928052,0.12885787033910526
peak_shape,4,0.027267271389571072,0.03586673846248089,0.04607529667273761,0.05893292520516346,0.07630842854267662,0.0975478496852008,0.12401317080325176,0.15541180722051792,0.19193246295694943,0.2306573964732921,0.27212277997563855,0.31640337753376374,0.3643233175316849,0.4155695039065747,0.469493920935305,0.5261656510305001,0.5855963427781448,0.6472718209104839,0.605088407247945,0.5604116281347626,0.5118833480061603,0.45845633743653363,0.39985955607667517,0.3348362213514185,0.263034800872906,0.1834975714305827,0.09574067969611091
peak_shape,5,0.020357016004091955,0.026846712251334327,0.034613842331240326,0.04445380923610733,0.05780453939134404,0.07419594434377799,0.0946861916802754,0.11908783932570637,0.14753396107458874,0.17784654352835202,0.21046310678989724,0.2454677957251252,0.2835286752378504,0.32443982958680345,0.3677343166041849,0.4134985010399712,0.46178259116685927,0.5122155206644687,0.4782605799442952,0.442418044532358,0.40361111212475287,0.3610479085342011,0.31451303067109754,0.2630361520226557,0.20638605454804082,0.1438000258492102,0.07493320022247152
peak_shape,6,0.017047544213539528,0.022664225322654344,0.029444033812633354,0.038092551182690296,0.04988684680928889,0.06449010991370173,0.08288596473374767,0.1049830607233253,0.1297375414858901,0.1560268574437959,0.18420920155122486,0.2143314658853638,0.24693784289544846,0.28182015883432154,0.3185436314287224,0.35714408587803365,0.39761999402343284,0.43960237109113465,0.4102488055738531,0.37927451811859436,0.34584635163403177,0.309190537532087,0.2691795827389362,0.22499092266293932,0.17643212616295031,0.12285313364048668,0.06394985103141565
