Type,Hour,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
avg_weekday,0,3.1388262780305407,4.109433039409947,5.396662929869234,6.990557658184617,8.924056724046007,12.03372361593111,14.883450190750933,17.945409678620656,21.1102418401081,24.879572164367854,28.82227935471271,33.09798548942529,37.28965797885478,42.54835087661519,47.778433211076866,56.31391110413796,52.28930717685815,48.92164393402313,44.782738838237556,40.16967408984599,34.79457295630785,29.447301537701048,23.16535513402309,16.18561100655177,8.365441020315398,0.0,0.0,0.0,0.0,0.0
avg_weekday,1,2.308907573419842,3.0156715080842846,3.9604854220615224,5.132293325969238,6.562355732758646,9.005785313356284,11.13832548996168,13.425136069716464,15.811413210949846,18.60536672096545,21.54442386597708,24.728528673103384,27.86220126013752,31.748897678461365,35.637042921538466,42.604746728735705,39.52353961969344,36.88049442919534,33.691574471340886,30.175504382000117,26.119967607138467,22.043385125977075,17.311356101264384,12.07230365157087,6.239698530161541,0.0,0.0,0.0,0.0,0.0
avg_weekday,2,1.7906920746106905,2.332955176482758,3.06150101175385,3.964210325446157,5.068890651371663,6.937675328482729,8.576135351969304,10.328960763770114,12.16790104003864,14.290723866942562,16.529371340850506,18.947829975195344,21.337110383343422,24.251672862692367,27.17373528984617,32.59234233494265,30.219577449272172,28.15122084153247,25.684243230804505,22.974225056153855,19.874601499261576,16.735604691057468,13.124028679126404,9.138420958444492,4.722181620961547,0.0,0.0,0.0,0.0,0.0
avg_weekday,3,1.3525070535496242,1.7563591470038262,2.300402007361547,2.9736387615384534,3.79832667065901,5.248291661540228,6.479961529363979,7.791541642781608,9.162761634702711,10.73344913294257,12.385364981930998,14.16068434613793,15.913831394885491,18.017800631184727,20.11803834572309,24.338433884827612,22.50586347901914,20.901291588429054,19.01262080425284,16.94677460568455,14.613351038984588,12.260703534367838,9.582690745149423,6.6511841420383115,3.4269981650384596,0.0,0.0,0.0,0.0,0.0
avg_weekday,4,1.017763368114507,1.3185940194252848,1.7233743360230753,2.223223923753856,2.8353590262298924,3.9062810608735608,4.823136062199261,5.796293267195417,6.803358107853253,7.96159708328739,9.172600419632191,10.46939568349422,11.75467749834347,13.272587832253928,14.78455336039992,17.91712772340225,16.593649138796877,15.450641715279742,14.085769566429056,12.57527735537688,10.863945155507727,9.135183275517294,7.155999256298843,4.979329508091938,2.572839177523072,0.0,0.0,0.0,0.0,0.0
avg_weekday,5,0.5532894625648844,0.6978008274865861,0.9155153204846118,1.183449127507692,1.5369546903984723,2.017775764620689,2.4882443403371655,2.9848052010881263,3.632815972579151,4.136194595563209,4.769120225103454,5.4469196157471,6.235998555328272,6.90019485102306,7.716541331753827,9.083339970344806,8.654033737011531,7.805475902559399,7.0901672078084435,6.365788320461516,5.6739410095077005,4.634500353103459,3.6323066371953976,2.519295273065129,1.3440071170307633,0.0,0.0,0.0,0.0,0.0
avg_weekday,6,0.40552000086259354,0.5146450320689638,0.6784027088000022,0.8812481038769234,1.1483716998697278,1.5174590294942492,1.8692805324214552,2.239767723494243,2.7184682035521193,3.094583590390805,3.5623460952183974,4.061417555310323,4.6340856909770975,5.1245889087846255,5.717039823015391,6.7159020653793,6.375982957164769,5.741785177340989,5.202372535210728,4.6568375709230985,4.133454407907696,3.370396639103445,2.63392661464369,1.821703200214555,0.9671944912692297,0.0,0.0,0.0,0.0,0.0
avg_weekday,7,0.34413728073282296,0.43950827140996185,0.5794982264769247,0.7526886024000013,0.9778555580536408,1.2816833528735576,1.5791839603984659,1.893674676406133,2.2888213562625386,2.618491299540235,3.0181114942758627,3.446457318045975,3.929698071992354,4.36896008213075,4.885381075815354,5.685880844689645,5.398842438704962,4.9039109504980685,4.465877649846725,4.013231277153858,3.5622659974461386,2.9322071269655225,2.3022604751724196,1.600808237777777,0.8489935240846138,0.0,0.0,0.0,0.0,0.0
avg_weekday,8,0.38493160913740354,0.4962205201072777,0.6561444927846157,0.8541804340923088,1.1084687037701126,1.4352806728505771,1.7717651761915645,2.13146196509579,2.572682828486484,2.9696031762528623,3.4395431239080545,3.948853239816103,4.510330327992365,5.067954104492309,5.703684566984627,6.548020036367798,6.205857880053639,5.685062381471265,5.19712794400769,4.684969710846161,4.151117549076923,3.447024726988505,2.715104872827582,1.8946109227049812,1.0016969899230783,0.0,0.0,0.0,0.0,0.0
avg_weekday,9,0.6376217313206115,0.8427748693869711,1.1093677956538508,1.4399857572923107,1.8373279137930996,2.471610987931038,3.056597262674321,3.685982836160923,4.304734645567594,5.091394363793089,5.894082261356343,6.764079585977044,7.611995961641218,8.69121905356155,9.74418157372308,11.440718752229955,10.59883922731035,9.966542153249089,9.143671867340982,8.196324811138444,7.07674575141539,6.017453294321854,4.737773749195394,3.316571185862089,1.707527317276919,0.0,0.0,0.0,0.0,0.0
avg_weekday,10,0.6738069004732873,0.8792608732490433,1.158127478199997,1.5033806125538463,1.9380008270574638,2.562708084252876,3.163825431042142,3.809821296237544,4.507873211528937,5.264970088413809,6.093016490988534,6.990831798000028,7.954847743778608,8.978508044246153,10.074992223600026,11.748870307908007,11.016833298865896,10.236869359517167,9.390221473302667,8.430905884515411,7.375710632861546,6.198934426137948,4.883095007011528,3.4176232069042163,1.7847877277230773,0.0,0.0,0.0,0.0,0.0
avg_weekday,11,0.8840992811603053,1.1496850214789287,1.5161864785923158,1.9704353269538426,2.551458066896553,3.3317864586206776,4.117213397080473,4.963306498643672,5.909008703582976,6.881691267862077,7.976157455241353,9.16589691942528,10.484371522427498,11.809689166146157,13.277243588184545,15.33665580799997,14.46206491648273,13.393571765524957,12.29893332531032,11.060928847676907,9.729732398000005,8.15512868248275,6.432475027471281,4.50702530510343,2.3662413956769246,0.0,0.0,0.0,0.0,0.0
avg_weekday,12,1.223749359816798,1.591585913601528,2.0994161798461515,2.7288854183999893,3.5340760134176263,4.613460973908044,5.702858324252854,6.877222017417606,8.19249216608496,9.545860354459718,11.06973462919541,12.727837396574744,14.563611577610716,16.41753261108465,18.471357798092214,21.337114018390796,20.109466960382992,18.61710943066679,17.0872175351034,15.363485596169244,13.509957915046186,11.319020084551674,8.924371759931024,6.24994381972411,3.2803088749615292,0.0,0.0,0.0,0.0,0.0
avg_weekday,13,1.0312699111221406,1.3341720712413783,1.7529898645692357,2.2725718350461466,2.963170280896558,3.888284392344807,4.815731721716442,5.818699501616855,6.917071753536669,8.028801322275898,9.305664285954009,10.693914897747165,12.383753133839726,13.796175406461508,15.474967682184541,18.074417211494378,17.12942194183914,15.798454386490434,14.530845200352518,13.012242738438507,11.476999447292352,9.568387683977022,7.54151535935629,5.292763531854408,2.7914673814461333,0.0,0.0,0.0,0.0,0.0
avg_weekday,14,1.1149942180610706,1.4408964997547866,1.8928340088923035,2.453791960707709,3.20319934960919,4.19366063609195,5.199122595195382,6.288296083969372,7.486143653760601,8.687408318873546,10.077231083839104,11.589940451195416,13.45129113714502,14.977085848138467,16.80910142144613,19.60826874974702,18.61109901489668,17.147200871716436,15.776093373333264,14.125473204099963,12.470968640676903,10.388691761954039,8.189305961448264,5.749400217624498,3.0348897941538393,0.0,0.0,0.0,0.0,0.0
avg_weekday,15,1.1721063555877933,1.5181671563141748,1.9926435801230673,2.582098835292327,3.369424210268221,4.433540909954002,5.502007780413801,6.660842143272005,7.899123744115855,9.189692866137912,10.66100957331035,12.262673442436753,14.240599780267168,15.856217544484556,17.783978335569216,20.82405508234475,19.73184902047521,18.225518864574806,16.78128914865898,15.009072151023162,13.222438117969245,11.035383452712612,8.699582046114962,6.112612036904193,3.2215099661769258,0.0,0.0,0.0,0.0,0.0
avg_weekday,16,1.4512273385496228,1.896966166191571,2.489252624561523,3.225548362830781,4.178141641662829,5.53695838078162,6.876988550927174,8.331840225371655,9.796386059876435,11.494047105770102,13.33886291625293,15.348091604321914,17.69221113419859,19.863592104238364,22.27751068483077,26.069100571862155,24.52153551155549,22.836078023478887,21.03964998804591,18.81171866574613,16.440834838861583,13.83573103103445,10.91008150652872,7.6708241992489805,4.006686949430764,0.0,0.0,0.0,0.0,0.0
avg_weekday,17,1.2585977233893109,1.6496434516015372,2.1807594529538465,2.841549693200003,3.669410245532592,4.768881687793134,5.909381096176226,7.143279154766298,8.48705443664868,9.962357283471269,11.580104868045987,13.346187232666708,15.215242576686995,17.29650720644614,19.505067504184677,22.264603852413767,20.93793347026827,19.52681984438321,17.96731357616081,16.1991091853076,14.208849032707718,11.998848651885089,9.486567579379326,6.661953749157113,3.4848463320076895,0.0,0.0,0.0,0.0,0.0
avg_weekday,18,2.3306538306488562,3.0998134213563193,4.096761184915397,5.336804409446131,6.802060663264343,8.997491745885064,11.14484689638318,13.465941902682047,15.771612203374465,18.76049213517229,21.795592108046083,25.106324125057547,28.185357494175562,32.50232961930764,36.63240242646141,42.021490672413876,38.9358798196937,36.79971743356322,33.83546739754777,30.480869962846192,26.351551223876854,22.54195790528738,17.80816772344831,12.496041019471269,6.434860661715392,0.0,0.0,0.0,0.0,0.0
avg_weekday,19,2.4169711790305253,3.207809282835238,4.231682021061559,5.502641271323072,7.002196639624518,9.337827959172468,11.551852274643732,13.93966761071269,16.304575112308893,19.37140929096547,22.474767134252797,25.852551629885124,28.977995068168035,33.37045890153839,37.55700130953837,43.45373473999987,40.19164036099604,37.94554897509565,34.83719358773958,31.337146985461498,27.04787459889218,23.106336878160914,18.227310502827653,12.771114556452096,6.567638807861545,0.0,0.0,0.0,0.0,0.0
avg_weekday,20,4.0243896623206235,5.292432342513427,7.028223609938465,9.185044100030746,11.78137902137169,15.436097543816112,19.063073527356188,22.961589042988553,27.402280782834012,32.23220088606897,37.45503835728742,43.15196206390787,48.45878844033609,55.777692025846285,63.09166536615401,72.15283476758592,67.33216060306515,62.89125514758606,57.583694116934915,52.11776005738441,45.55162189206158,38.56188197632194,30.44611030524143,21.276034583295083,11.07279570199999,0.0,0.0,0.0,0.0,0.0
avg_weekday,21,5.010870788427467,6.621332146750982,8.732946468761536,11.355449751292342,14.51108071888118,19.19156304494263,23.762925261839154,28.699015001302666,33.70233724254812,39.911884053103435,46.33274840137915,53.32663538666657,60.104153295878106,68.91868949799982,77.58666032215336,89.40554192482745,83.040524195479,78.1097602757858,71.73517636214551,64.51264204430748,55.8940584926153,47.57262917747143,37.532759068965795,26.308687115248997,13.588650460192342,0.0,0.0,0.0,0.0,0.0
avg_weekday,22,4.031680146183204,5.308680565057458,6.985703229792293,9.065203099661554,11.571522956850535,15.499443473816052,19.185609556774,23.159039779386948,27.19884065688035,32.17013833793093,37.316944346206824,42.91333098413773,48.340474797633654,55.34853322638473,62.250672266461514,72.65389906850581,67.40984503800793,63.282049182605434,58.01959771226072,52.10215634646155,45.09821266953835,38.30016287908055,30.170817984827483,21.11335267065133,10.899037938030714,0.0,0.0,0.0,0.0,0.0
avg_weekday,23,4.1884863307633635,5.507303767302704,7.256235035338426,9.427411114953857,12.060007998881172,16.08065755809203,19.89710060950191,24.00734052873579,28.266264787104383,33.36158738045984,38.69347955701135,44.48986801678127,50.15282805679363,57.356523796153716,64.51551485446183,74.97022338344809,69.6737211150188,65.28864846375494,59.84472732720322,53.76626562176951,46.62129857538466,39.534059030804464,31.14702551402302,21.79440337363988,11.271726273961523,0.0,0.0,0.0,0.0,0.0
avg_weekend,0,2.3340502328543695,2.9526205994230788,3.866750721790474,4.9995514740190545,6.621475940153855,8.680724497000014,10.732406237980786,12.936429526615388,15.774938856283008,17.86464220099996,20.668840814000013,23.703226800000003,27.779797156699075,30.403783266095267,34.055813093904774,40.43006929000008,38.934885250000065,34.996269889807735,31.97706781961543,28.646906430095203,25.83173103561898,20.930432979999978,16.43753119099997,11.466849128326913,6.176353096323791,0.0,0.0,0.0,0.0,0.0
avg_weekend,1,1.7386380671844641,2.201568305730773,2.8759788538476134,3.7114448177333283,4.889098107846154,6.53355839099999,8.08231517407693,9.743603701653829,11.839476523584896,13.455889488999977,15.565733857999968,17.847406515999978,20.833806428388325,22.880098873904814,25.61853886114291,30.79298256,29.552426890769205,26.635069173653832,24.324920483846157,21.789162863809555,19.56678890079995,15.911050983000013,12.49338800900002,8.714432421730763,4.6750692769904765,0.0,0.0,0.0,0.0,0.0
avg_weekend,2,1.372942569495144,1.7481386356923065,2.287708914495233,2.958461129123809,3.8907512768461556,5.186920402000005,6.424410400884612,7.752565422615395,9.38195146481132,10.71142826699999,12.39660842500003,14.218988531000015,16.54285825306796,18.23717749434287,20.41879081203813,24.399158379999967,23.35486075230773,21.119728092115395,19.293091227038467,17.28439714710476,15.462905358628566,12.62693367399999,9.917230684000003,6.918967628153852,3.6954993021523777,0.0,0.0,0.0,0.0,0.0
avg_weekend,3,1.0653210846407775,1.3578023774230774,1.77463611222857,2.29291761068571,3.006519990923069,4.050581895000006,5.017392833923079,6.053087317076931,7.303203967094348,8.353734048999986,9.661930898999982,11.074670174000007,12.845715536757305,14.182171983180972,15.863772233695222,19.092004030000002,18.21947141476921,16.495669266961514,15.052695209230775,13.475015088057184,12.013822045333296,9.825084446999988,7.70925016,5.372816446692301,2.8601697489142905,0.0,0.0,0.0,0.0,0.0
avg_weekend,4,0.8307594829902905,1.0611205603461558,1.3887603944190463,1.7974524984000015,2.3573273055384587,3.1319177899999975,3.8859734715384633,4.694474852346162,5.663868673924535,6.488469449999987,7.510052912999999,8.612818391999983,9.977347848893194,11.033427201238107,12.342376937619035,14.624533797000005,13.942607477846135,12.604192498711567,11.48221220876922,10.269059537123809,9.140128927676203,7.46720896299999,5.851004472000006,4.068735306442312,2.1600239649333295,0.0,0.0,0.0,0.0,0.0
avg_weekend,5,0.5983205788349515,0.7999910708461537,1.0389202897904766,1.3343428742285721,1.6476734096923085,2.373951584999999,2.931744163711536,3.5229754356923078,3.963383486830183,4.823369133999993,5.549405302999991,6.323804223999998,6.846266189825242,7.987673138380945,8.872078398704774,10.903177162000002,9.694716760923068,9.346228820673087,8.487649838692315,7.581970863657138,6.263038342152388,5.486319578999987,4.287727705999997,2.9729679969807656,1.4683206094476209,0.0,0.0,0.0,0.0,0.0
avg_weekend,6,0.43817399264077694,0.5840570538076921,0.7577386085333331,0.9719897250285697,1.202329318923079,1.7484114920000022,2.158040919423077,2.590672294076921,2.9160732367924536,3.5359947990000005,4.060995478999993,4.618806245999997,5.006665059203886,5.810688469885719,6.43820170272381,7.999818495999998,7.106379405230765,6.821020511115382,6.1775217700769165,5.502865541714296,4.543938063428565,3.9593907779999995,3.086036107000001,2.133864517634614,1.0540348096571428,0.0,0.0,0.0,0.0,0.0
avg_weekend,7,0.3543453405631064,0.47129659757692327,0.6142536000571439,0.7914959718857136,0.9894614976923056,1.409476515999997,1.7418065099999984,2.0933805974230797,2.3750930004716952,2.862315259999995,3.2906843299999977,3.7467081089999965,4.093091645456319,4.724748735276199,5.242186019847614,6.402498512000002,5.748841764615383,5.501475680384607,5.004076828769229,4.473308438819052,3.739390483066661,3.2453703140000005,2.5406932199999996,1.7655818035384607,0.8837787263238117,0.0,0.0,0.0,0.0,0.0
avg_weekend,8,0.37067007640776667,0.4930871697692314,0.6467473284571427,0.8379289987047615,1.0598303637692301,1.4645277449999958,1.8140329866538436,2.187277087807689,2.509784267320758,3.0103493100000014,3.475884999000004,3.9765274380000006,4.410429562116502,5.071271844666672,5.659053425771421,6.726698328000006,6.12304103376923,5.830741779000009,5.331801482230773,4.7784110056190405,4.0515373232571505,3.4957284790000056,2.7484700469999988,1.9202036284999993,0.9747014328952377,0.0,0.0,0.0,0.0,0.0
avg_weekend,9,0.5254467576504855,0.662241088538462,0.870258716495238,1.1287196082095265,1.509564545153849,1.9344396379999984,2.3929635256153854,2.88482068015385,3.540205303849056,3.976323545000002,4.597472022000002,5.268634812000007,6.218857498737872,6.748384760457142,7.55131201024761,8.80973289599999,8.574761891076907,7.670967531038457,7.033367811000011,6.315218703485721,5.756729342152365,4.641369822000001,3.656457188,2.559965981730774,1.3929455155238095,0.0,0.0,0.0,0.0,0.0
avg_weekend,10,0.711033896504854,0.9300357020384626,1.2248792890857167,1.5913087420000005,2.0558735235384615,2.697188087000003,3.3387988079230735,4.030274740307682,4.767103553735852,5.579400385999991,6.466328572000001,7.4297461970000045,8.474534605359237,9.572517166190478,10.748472080838086,12.397072038999987,11.63820270615385,10.814013611942311,9.925305415384628,8.91840847177143,7.804743782704761,6.566334691,5.176607788000003,3.626467442288465,1.892754387638094,0.0,0.0,0.0,0.0,0.0
avg_weekend,11,1.0167087411844646,1.3396938634230746,1.7615023666095229,2.284022278095239,2.921859666538465,3.871077473999992,4.788286697730762,5.77804542773077,6.769673220886783,8.001649302000006,9.275710744000019,10.661049522000003,12.06982280572817,13.747965229371419,15.443518750952373,17.911865909999975,16.648229109999967,15.606587913326923,14.317189570846153,12.85517469161906,11.135753655219048,9.45228623000002,7.445993929000016,5.212863064134608,2.6952677768571416,0.0,0.0,0.0,0.0,0.0
avg_weekend,12,1.3901406636310674,1.8327901040384584,2.411092430571429,3.127727352838095,4.0015763825384605,5.286387322000007,6.5389786330384645,7.891644652538445,9.25022720162264,10.935413528999998,12.680738095000017,14.579737611999956,16.506884556194148,18.814806757466624,21.145491297904794,24.44637713000003,22.7372814253846,21.321288279615334,19.569531204115407,17.580999589790498,15.23715150645714,12.940920737000024,10.199130121999984,7.143487018999993,3.694144719142855,0.0,0.0,0.0,0.0,0.0
avg_weekend,13,1.6982162834757284,2.2515604458846172,2.9617044182476224,3.841799815638097,4.8872694333076945,6.502739017000007,8.041319867942317,9.702429674269236,11.297021897735846,13.441818949000005,15.584889328,17.916195352000013,20.156150161262165,23.112664449523784,25.97341076628571,30.05893309999995,27.811472701538506,26.269608287307655,24.136133587692335,21.707205153523834,18.705079225276204,16.01172680799997,12.632898289999988,8.858601160423063,4.556090253161908,0.0,0.0,0.0,0.0,0.0
avg_weekend,14,1.9217265149320417,2.5474904148846105,3.3464809008380954,4.33566042123809,5.507884057461539,7.366041962999987,9.105233559423073,10.981285453576938,12.759632961226421,15.193426650999998,17.604298817000036,20.223769862000015,22.72646542031064,26.05266534780952,29.25074033390483,34.032789029999975,31.40853191769232,29.6757518996154,27.234419528076906,24.464289774476214,21.0324562372381,18.00250701599999,14.186841136999988,9.936797343461537,5.101497120857141,0.0,0.0,0.0,0.0,0.0
avg_weekend,15,2.1036644920776753,2.7826713157692278,3.65737074253333,4.741526006666665,6.041506524384607,8.024526958999997,9.92623901894233,11.979248255230774,13.969109852792442,16.593366198000005,19.238041184999975,22.113906289999957,24.921328987378615,28.520369185523812,32.04263175961904,37.076341479999954,34.33837665384613,32.37100382423073,29.72570261153851,26.720486135047636,23.053339417561933,19.689507180000035,15.527215713000015,10.882545421461536,5.605128651733347,0.0,0.0,0.0,0.0,0.0
avg_weekend,16,2.3348482177669867,3.055841046653842,4.016498431923811,5.207317218380945,6.708190431615383,8.866376269000003,10.963111468192325,13.22500033303847,15.598513129999997,18.307655949000022,21.216979839999986,24.37842020000002,27.7610936648544,31.412265367238096,35.275256980000044,41.03235237000006,38.38693622307689,35.79651062807689,32.85657483692308,29.527653249142833,25.77638640266664,21.74243625999996,17.140016872000025,12.00849723119227,6.261242628095239,0.0,0.0,0.0,0.0,0.0
avg_weekend,17,1.2420906259611633,1.6164259628076918,2.124549121542858,2.754681536838094,3.572177109692309,4.698757731999996,5.8119086862499945,7.013548026153834,8.322684042245287,9.71418988099999,11.262014576999995,12.945148747000012,14.840447466485438,16.694929224971393,18.75461896495236,21.837561969999975,20.535678916153888,19.05629338315382,17.494056109846152,15.720547933142855,13.810964558133351,11.576817959999982,9.127101358000008,6.395869801288466,3.3590643282476274,0.0,0.0,0.0,0.0,0.0
avg_weekend,18,1.3298168199417457,1.6218000824999987,2.1303104669523774,2.7609376028190518,3.813770653846165,4.688421547999993,5.807756811769222,7.018503093153844,8.964278862150952,9.750697072000019,11.320657999000007,13.031273655,15.963934536757295,16.853584098552414,18.96059292167622,22.024600879999966,22.115776297692307,19.192381882230777,17.603887553269207,15.808505020038103,14.933277787123817,11.62378425700001,9.157053883000007,6.410439302576914,3.6187058450285665,0.0,0.0,0.0,0.0,0.0
avg_weekend,19,1.3405774309320415,1.6319320284230778,2.144769243542859,2.7815784230285656,3.847245026615388,4.722039869000008,5.851067297615389,7.071966357153842,9.059742687283016,9.827930466000005,11.411048365999992,13.135578092999996,16.10702388155341,16.9855661400952,19.109147094076164,22.142179720000033,22.319791892307713,19.313479122596142,17.72210573676922,15.926581857619064,15.086649544152394,11.724836608000006,9.242540280999977,6.47368942963462,3.6589860316190497,0.0,0.0,0.0,0.0,0.0
avg_weekend,20,1.3143241707961189,1.6259358133076942,2.1369993832761947,2.7717493458857185,3.7696982805384582,4.711171016000003,5.839340811346167,7.059203645423057,8.89064468354716,9.814177014999986,11.396223464000023,13.119411142000006,15.826090418330102,16.965228306438057,19.086684577047656,22.14142626999999,21.986387995384614,19.32309930600002,17.73520827357694,15.943873965580977,14.842477506590509,11.744684413000018,9.261382330999997,6.489243434557677,3.6020322031809537,0.0,0.0,0.0,0.0,0.0
avg_weekend,21,3.489396929961168,4.386010790923076,5.7787496311047555,7.510261532152373,10.099421499769237,12.757470873000008,15.808124516269219,19.10718937015383,23.682729861698117,26.572033490000056,30.859507350000026,35.53263805000002,42.282373443106835,45.97432429866667,51.74776696361909,59.87061939000007,58.54364376923063,52.28731795153854,48.01217406346154,43.18117885409525,39.57389778990472,31.83674171,25.11442714000005,17.60329783526924,9.630876884361895,0.0,0.0,0.0,0.0,0.0
avg_weekend,22,2.8533423914951466,3.5861671093846152,4.710585476571429,6.105354708228567,8.16858221061539,10.441767077999987,12.92330114473075,15.600286031653846,19.26390750183017,21.63385534999999,25.08738853000003,28.842447590000013,34.18495785029122,37.2007437373333,41.80259628533325,48.80996994000004,47.57996768461536,42.4992806134615,38.96071413538454,34.9962222205715,31.956149007047557,25.727018780000034,20.26578640999997,14.183407352192338,7.729119155066673,0.0,0.0,0.0,0.0,0.0
avg_weekend,23,2.965213197941745,3.748884121961543,4.925340830457142,6.386428330914273,8.506684587153867,11.005158545999999,13.630731985942331,16.463265351230778,20.19171361424531,22.842020230000028,26.492726829999977,30.46049199,35.907204827961124,39.28600135447617,44.13382828323813,51.82199046999994,50.133837879999874,45.043278100384654,41.252620970769186,37.018999670476234,33.548389522857086,27.159373169999984,21.373491140000013,14.944256419076925,8.091112459980963,0.0,0.0,0.0,0.0,0.0
peak_shape,0,3.43846364,4.461688788,5.85265766,7.576173094,9.75267026,12.370950164,15.332855446,18.522804592,21.9894913,25.74845892,29.87637402,34.36348576,39.17194588,44.32476558,49.83808896,55.68985934,52.30273222,48.65660098,44.6674331,40.18937882,35.2204994,29.6416837,23.39162836,16.39701611,8.587754828,0.0,0.0,0.0,0.0,0.0
peak_shape,1,2.594692476,3.370689084,4.429319676,5.745729228,7.414622902,9.432432978,11.70717506,14.15913255,16.825875286,19.719285502,22.89857092,26.35548382,30.06005652,34.02913502,38.27453486,42.77792826,40.13713654,37.30452822,34.20821716,30.74821562,26.91866218,22.63014558,17.840844278,12.49325082,6.538377948,0.0,0.0,0.0,0.0,0.0
peak_shape,2,2.056611598,2.664279988,3.492183476,4.518996978,5.817407266,7.382874838,9.145115184,11.035971492,13.083664,15.295999878,17.717477066,20.33963404,23.13734954,26.12149596,29.2993436,32.65438574,30.58819318,28.38418904,25.9832086,23.3171917,20.37910598,17.102774902,13.461201494,9.410372494,4.918252004,0.0,0.0,0.0,0.0,0.0
peak_shape,3,1.56200702,2.017394724,2.63784593,3.406051468,4.375681672,5.543331822,6.855175424,8.254450898,9.761021888,11.37857443,13.137845368,15.028440268,17.027437722,19.13791991,21.3603518,23.6760666,22.0846103,20.40746018,18.596256888,16.614385296,14.453986398,12.07163979,9.456942762,6.578645712,3.422596072,0.0,0.0,0.0,0.0,0.0
peak_shape,4,1.162005974,1.493359174,1.943841918,2.498805988,3.195452398,4.02961064,4.975244694,5.975777626,7.04488729,8.184127956,9.414415532,10.727124052,12.105051434,13.549396194,15.060051434,16.623108462,15.566178534,14.442474368,13.215097342,11.857998962,10.362152676,8.693942862,6.843826506,4.784407272,2.5019564,0.0,0.0,0.0,0.0,0.0
peak_shape,5,0.841173918,1.082348318,1.410632218,1.81519572,2.32274874,2.93004593,3.632633648,4.381171382,5.186510362,6.050699382,6.99023071,7.999904242,9.068100122,10.196778244,11.387149572,12.62981058,11.825268602,10.970559008,10.03684746,9.00545733,7.868794682,6.601343496,5.196615608,3.63281211,1.899864812,0.0,0.0,0.0,0.0,0.0
peak_shape,6,0.608588206,0.787833724,1.033177322,1.338001504,1.723358398,2.188602126,2.709458682,3.26277751,3.856183226,4.49063461,5.177612906,5.912512456,6.68596267,7.498367546,8.349547984,9.231189592,8.61232193,7.960710286,7.256007866,6.485743704,5.645108034,4.716917568,3.698742722,2.575228236,1.341096736,0.0,0.0,0.0,0.0,0.0
peak_shape,7,0.494642968,0.641038564,0.840799656,1.08845426,1.400640342,1.775886728,2.197079524,2.645091094,3.12620572,3.641513978,4.200547964,4.800397806,5.434386092,6.103856202,6.809621832,7.546415568,7.070149514,6.56223294,6.009151486,5.394801044,4.717054754,3.960421748,3.11952064,2.18217988,1.14084426,0.0,0.0,0.0,0.0,0.0
peak_shape,8,0.531350084,0.692096146,0.91082852,1.18202044,1.523667832,1.933118492,2.395289426,2.892194136,3.431247486,4.014654902,4.653853312,5.347309888,6.089225208,6.882899028,7.73068239,8.62884958,8.100411892,7.531742924,6.912538882,6.216946214,5.446212566,4.58196062,3.614601218,2.532719746,1.324983202,0.0,0.0,0.0,0.0,0.0
